Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,RAPT,57.68,2949413.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,1205671.0,5310460.0,57.8,5.66,1670446208.0,No
Leading Stocks (RS > 90),2,SLGL,64.5,47940.0,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,21173.0,27690.0,75.0,4.02,179697184.0,No
Leading Stocks (RS > 90),3,FBRX,34.49,357559.0,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,168708.0,247370.0,35.62,4.9,432054016.0,No
Leading Stocks (RS > 90),4,WDC,270.23,15873788.0,Technology,Computer Hardware,98.0,98.0,98.0,98.0,8795811.0,10870900.0,285.42,28.83,91618222080.0,No
Leading Stocks (RS > 90),5,JFB,27.28,97079.0,Real Estate,Real Estate - Development,98.0,98.0,97.0,98.0,58628.0,49010.0,29.69,3.39,168686544.0,No
Leading Stocks (RS > 90),6,MKSI,233.57,3474576.0,Technology,Scientific & Technical Instruments,97.0,97.0,97.0,97.0,1082215.0,1891030.0,246.35,54.84,15688773632.0,No
Leading Stocks (RS > 90),7,AUGO,61.27,1874427.0,Basic Materials,Gold,97.0,93.0,98.0,97.0,705705.0,1241340.0,76.8,22.24,5118158848.0,No
Leading Stocks (RS > 90),8,ENLT,58.95,107836.0,Utilities,Utilities - Renewable,97.0,96.0,97.0,97.0,48700.0,101210.0,59.12,14.01,7789293568.0,No
Leading Stocks (RS > 90),9,TER,249.53,6276925.0,Technology,Semiconductor Equipment & Materials,97.0,96.0,94.0,96.0,3035603.0,2776330.0,255.2,65.77,39693619200.0,No
Leading Stocks (RS > 90),10,TAYD,74.21,58842.0,Industrials,Specialty Industrial Machinery,96.0,95.0,97.0,92.0,16253.0,29600.0,77.26,29.5,233992880.0,No
Leading Stocks (RS > 90),11,NATR,26.44,463764.0,Consumer Defensive,Packaged Foods,96.0,94.0,98.0,92.0,131735.0,122580.0,26.73,11.01,466284000.0,No
Leading Stocks (RS > 90),12,ACMR,61.12,2360664.0,Technology,Semiconductor Equipment & Materials,97.0,98.0,95.0,95.0,1407788.0,1351770.0,61.58,16.82,3965248768.0,No
Leading Stocks (RS > 90),13,SKE,29.16,1386204.0,Basic Materials,Other Industrial Metals & Mining,97.0,94.0,97.0,95.0,887700.0,1645560.0,35.69,8.53,3531081728.0,No
Leading Stocks (RS > 90),14,SII,120.6,466594.0,Financial Services,Asset Management,96.0,94.0,95.0,94.0,203896.0,392720.0,143.0,39.33,3109822720.0,No
Leading Stocks (RS > 90),15,GOLD,51.29,1171045.0,Financial Services,Capital Markets,96.0,98.0,98.0,97.0,624516.0,1039660.0,57.66,19.39,1264010624.0,No
Leading Stocks (RS > 90),16,VIAV,25.59,6612753.0,Technology,Communication Equipment,96.0,97.0,96.0,97.0,4038263.0,6038920.0,26.04,8.1,5921253376.0,No
Leading Stocks (RS > 90),17,VPG,50.64,592582.0,Technology,Scientific & Technical Instruments,95.0,96.0,92.0,95.0,198870.0,515460.0,53.89,18.57,672452864.0,No
Leading Stocks (RS > 90),18,LTM,68.46,2064898.0,Industrials,Airlines,95.0,95.0,96.0,91.0,860858.0,1025930.0,69.33,26.36,20943329280.0,No
Leading Stocks (RS > 90),19,MT,56.51,2141064.0,Basic Materials,Steel,95.0,94.0,95.0,94.0,1420411.0,1863170.0,56.93,23.2,42981502976.0,No
Leading Stocks (RS > 90),20,STRS,30.63,26362.0,Real Estate,Real Estate - Diversified,94.0,95.0,97.0,95.0,10678.0,12530.0,31.35,15.1,247452256.0,No
Leading Stocks (RS > 90),21,DOCN,59.81,4396610.0,Technology,Software - Infrastructure,94.0,94.0,96.0,96.0,2414386.0,3535510.0,64.09,25.45,5472145408.0,No
Leading Stocks (RS > 90),22,CHRW,198.5,2896614.0,Industrials,Integrated Freight & Logistics,94.0,94.0,91.0,93.0,1658340.0,2433940.0,200.33,84.68,23450228736.0,No
Leading Stocks (RS > 90),23,NVMI,454.15,625770.0,Technology,Semiconductor Equipment & Materials,94.0,97.0,92.0,93.0,348211.0,409430.0,507.27,154.0,13466665984.0,No
Leading Stocks (RS > 90),24,DLX,27.84,770035.0,Industrials,Conglomerates,93.0,95.0,96.0,93.0,405808.0,704270.0,28.24,13.61,1253013376.0,No
Leading Stocks (RS > 90),25,MLI,139.18,1267078.0,Industrials,Metal Fabrication,93.0,93.0,92.0,92.0,727616.0,714970.0,139.29,66.84,15450876928.0,No
Leading Stocks (RS > 90),26,OCS,29.03,292369.0,Healthcare,Biotechnology,91.0,97.0,95.0,92.0,174241.0,382360.0,29.36,14.0,1678134528.0,No
