Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,ENLT,64.11,235133.0,Utilities,Utilities - Renewable,98.0,96.0,97.0,97.0,62119.0,130700.0,65.82,14.01,8772341760.0,No
Leading Stocks (RS > 90),2,IPGP,150.25,2461777.0,Technology,Semiconductor Equipment & Materials,96.0,98.0,97.0,95.0,363096.0,667300.0,154.21,48.59,6343542784.0,No
Leading Stocks (RS > 90),3,RAPT,57.82,6581133.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,1988831.0,5810430.0,57.86,5.66,1674500736.0,No
Leading Stocks (RS > 90),4,LASR,52.43,1745102.0,Technology,Semiconductors,98.0,96.0,96.0,95.0,885300.0,1732840.0,55.92,6.2,2902518016.0,No
Leading Stocks (RS > 90),5,SPHR,115.72,2259523.0,Communication Services,Entertainment,97.0,94.0,96.0,98.0,746739.0,662520.0,117.06,23.89,4165852416.0,No
Leading Stocks (RS > 90),6,ICHR,43.93,1646587.0,Technology,Semiconductor Equipment & Materials,97.0,98.0,98.0,97.0,883195.0,1556690.0,48.72,13.12,1512675840.0,No
Leading Stocks (RS > 90),7,NESR,20.52,1797793.0,Energy,Oil & Gas Equipment & Services,97.0,92.0,96.0,98.0,1087203.0,1289380.0,21.6,5.2,2067959680.0,No
Leading Stocks (RS > 90),8,CYD,52.35,242215.0,Consumer Cyclical,Auto Manufacturers,97.0,95.0,92.0,95.0,152624.0,165040.0,54.87,11.16,1964084224.0,No
Leading Stocks (RS > 90),9,ACMR,64.1,2142263.0,Technology,Semiconductor Equipment & Materials,97.0,96.0,98.0,97.0,1375063.0,1869620.0,71.65,16.82,4158580480.0,No
Leading Stocks (RS > 90),10,AEIS,312.95,1218917.0,Industrials,Electrical Equipment & Parts,96.0,97.0,95.0,95.0,583219.0,1365190.0,325.69,75.01,11812451328.0,No
Leading Stocks (RS > 90),11,ASX,23.46,12328897.0,Technology,Semiconductors,96.0,96.0,97.0,97.0,7467245.0,11275190.0,24.33,6.94,51308056576.0,No
Leading Stocks (RS > 90),12,BWA,66.55,7728302.0,Consumer Cyclical,Auto Parts,95.0,97.0,95.0,93.0,3121124.0,3860590.0,70.08,24.4,14400947200.0,No
Leading Stocks (RS > 90),13,MT,61.59,3478594.0,Basic Materials,Steel,95.0,97.0,96.0,95.0,1476244.0,1998020.0,66.97,23.2,47200886784.0,No
Leading Stocks (RS > 90),14,VAL,88.89,2940196.0,Energy,Oil & Gas Equipment & Services,95.0,98.0,96.0,95.0,1390913.0,3340770.0,90.25,27.15,6184724480.0,No
Leading Stocks (RS > 90),15,CAT,758.29,4885258.0,Industrials,Farm & Heavy Construction Machinery,95.0,94.0,92.0,95.0,2702183.0,3939980.0,789.81,267.3,355242868736.0,No
Leading Stocks (RS > 90),16,KMT,39.3,3019955.0,Industrials,Tools & Accessories,94.0,94.0,94.0,95.0,1055347.0,2069820.0,41.74,17.3,2994612480.0,No
Leading Stocks (RS > 90),17,ATNI,29.11,134846.0,Communication Services,Telecom Services,94.0,98.0,95.0,95.0,53968.0,56460.0,29.8,13.76,444142688.0,No
Leading Stocks (RS > 90),18,VRT,236.51,11030732.0,Industrials,Electrical Equipment & Parts,94.0,97.0,92.0,94.0,6425552.0,7445500.0,255.54,53.6,90426826752.0,No
Leading Stocks (RS > 90),19,ALGT,109.28,692038.0,Industrials,Airlines,94.0,97.0,97.0,95.0,449667.0,793200.0,118.0,39.8,2001307520.0,No
Leading Stocks (RS > 90),20,SLAB,207.0,1594265.0,Technology,Semiconductors,93.0,98.0,97.0,92.0,546654.0,1897360.0,208.84,82.82,6821877248.0,No
Leading Stocks (RS > 90),21,COHU,32.8,1557764.0,Technology,Semiconductor Equipment & Materials,93.0,94.0,94.0,92.0,629009.0,918220.0,34.96,12.57,1531517824.0,No
Leading Stocks (RS > 90),22,LSCC,99.79,3673414.0,Technology,Semiconductors,93.0,93.0,96.0,92.0,1931514.0,2627540.0,108.08,34.69,13661493248.0,No
Leading Stocks (RS > 90),23,NE,42.58,3779870.0,Energy,Oil & Gas Drilling,92.0,97.0,94.0,92.0,1840142.0,2461670.0,44.17,17.4,6763693568.0,No
Leading Stocks (RS > 90),24,FDX,369.46,3657542.0,Industrials,Integrated Freight & Logistics,92.0,95.0,94.0,93.0,1790429.0,2270920.0,380.86,194.3,87176101888.0,No
Leading Stocks (RS > 90),25,OCS,28.54,325094.0,Healthcare,Biotechnology,92.0,96.0,95.0,93.0,199386.0,334190.0,29.36,14.0,1649809152.0,No
Leading Stocks (RS > 90),26,SMFG,23.74,3134146.0,Financial Services,Banks - Diversified,92.0,93.0,95.0,91.0,2058622.0,2504350.0,24.33,11.83,151018635264.0,No
Leading Stocks (RS > 90),27,DAR,50.31,4968505.0,Consumer Defensive,Packaged Foods,91.0,96.0,95.0,93.0,2211180.0,2447370.0,51.19,26.0,7958342144.0,No
