Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CDTX,99.98,1561554,Healthcare,Biotechnology,99.0,99.0,99.0,95.0,769498.0,759620.0,121.21,12.1,2535298048.0,No
Leading Stocks (RS > 90),2,ARQQ,47.04,1008350,Technology,Software - Infrastructure,98.0,98.0,99.0,97.0,637514.0,1195070.0,62.0,5.22,719699840.0,No
Leading Stocks (RS > 90),3,MNPR,81.24,151254,Healthcare,Biotechnology,97.0,99.0,99.0,99.0,55692.0,64010.0,105.0,12.55,501247616.0,No
Leading Stocks (RS > 90),4,CMCL,29.76,422125,Basic Materials,Gold,97.0,98.0,97.0,94.0,263693.0,297600.0,38.75,8.8,574510400.0,No
Leading Stocks (RS > 90),5,PPTA,24.84,6541892,Basic Materials,Other Precious Metals & Mining,96.0,96.0,94.0,99.0,2858804.0,4486970.0,31.65,7.81,2672611584.0,No
Leading Stocks (RS > 90),6,BBIO,63.51,7975468,Healthcare,Biotechnology,95.0,93.0,96.0,94.0,2379617.0,1640420.0,65.0,21.72,12143979520.0,No
Leading Stocks (RS > 90),7,IPX,46.42,207023,Basic Materials,Other Industrial Metals & Mining,95.0,97.0,98.0,91.0,111378.0,187370.0,60.9,12.28,1558396160.0,No
Leading Stocks (RS > 90),8,GFI,37.55,6085953,Basic Materials,Gold,95.0,98.0,94.0,96.0,3573818.0,4422840.0,47.18,12.98,33790185472.0,No
Leading Stocks (RS > 90),9,APEI,35.31,444733,Consumer Defensive,Education & Training Services,94.0,95.0,94.0,96.0,236384.0,217840.0,39.83,14.27,637227840.0,No
Leading Stocks (RS > 90),10,NEM,78.33,20030737,Basic Materials,Gold,92.0,94.0,91.0,93.0,10940360.0,14152530.0,98.58,36.86,85424062464.0,No
Leading Stocks (RS > 90),11,XPEV,23.02,12498520,Consumer Cyclical,Auto Manufacturers,92.0,92.0,93.0,98.0,8032778.0,4525930.0,27.16,10.92,21717575680.0,No
Leading Stocks (RS > 90),12,AEM,154.71,4694641,Basic Materials,Gold,91.0,95.0,92.0,97.0,2930070.0,3120500.0,187.5,75.17,77744365568.0,No
"Top Movers (RS ≥ 85, Improving)",1,RNA,70.0,69903631,Healthcare,Biotechnology,96.0,89.0,29.0,10.0,3055945.0,1502470.0,70.38,21.51,10213233664.0,No
"Top Movers (RS ≥ 85, Improving)",2,SEPN,22.62,510564,Healthcare,Biotechnology,96.0,94.0,55.0,0.0,280665.0,303720.0,28.99,4.17,1008515840.0,No
"Top Movers (RS ≥ 85, Improving)",3,ZBIO,31.8,3099402,Healthcare,Biotechnology,98.0,97.0,88.0,9.0,282115.0,424720.0,34.33,5.83,1498107904.0,No
"Top Movers (RS ≥ 85, Improving)",4,INBX,58.89,1044515,Healthcare,Biotechnology,99.0,98.0,96.0,27.0,244617.0,879780.0,61.21,10.8,854205312.0,No
"Top Movers (RS ≥ 85, Improving)",5,SNDK,177.05,9477204,Technology,Computer Hardware,99.0,98.0,85.0,31.0,5678521.0,7686250.0,191.81,27.89,25939959808.0,No
"Top Movers (RS ≥ 85, Improving)",6,INCY,92.85,2923125,Healthcare,Biotechnology,87.0,85.0,80.0,21.0,1823637.0,1934030.0,93.16,53.56,18138224640.0,No
"Top Movers (RS ≥ 85, Improving)",7,NXT,98.61,4471182,Technology,Solar,97.0,95.0,93.0,45.0,2435332.0,2963120.0,101.98,31.18,14964303872.0,No
