Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,GLSI,24.78,4235945.0,Healthcare,Biotechnology,97.0,98.0,98.0,97.0,191443.0,779470.0,30.82,7.78,343315488.0,No
Leading Stocks (RS > 90),2,HYMC,23.26,7629660.0,Basic Materials,Gold,99.0,98.0,98.0,98.0,2407016.0,6415290.0,29.8,2.0,1890656512.0,No
Leading Stocks (RS > 90),3,IDR,43.08,1293541.0,Basic Materials,Gold,98.0,95.0,92.0,98.0,630829.0,628920.0,54.7,9.67,671719488.0,No
Leading Stocks (RS > 90),4,LYEL,36.05,113242.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,56590.0,137940.0,45.0,7.65,765844544.0,No
Leading Stocks (RS > 90),5,BLTE,165.29,308781.0,Healthcare,Biotechnology,97.0,97.0,98.0,97.0,168972.0,200510.0,169.68,49.0,6200793088.0,No
Leading Stocks (RS > 90),6,USAU,20.26,551105.0,Basic Materials,Gold,96.0,96.0,93.0,93.0,322012.0,438470.0,23.44,5.86,330488448.0,No
Leading Stocks (RS > 90),7,ISBA,51.0,33575.0,Financial Services,Banks - Regional,95.0,96.0,95.0,93.0,15219.0,34550.0,58.83,21.5,375355520.0,No
Leading Stocks (RS > 90),8,SKE,23.77,1566253.0,Basic Materials,Other Industrial Metals & Mining,95.0,96.0,93.0,91.0,831635.0,935210.0,26.05,8.53,2878388736.0,No
Leading Stocks (RS > 90),9,KEN,66.69,17601.0,Utilities,Utilities - Independent Power Producers,95.0,93.0,96.0,92.0,10791.0,14510.0,67.0,27.1,3477899520.0,No
Leading Stocks (RS > 90),10,ERO,27.52,1663669.0,Basic Materials,Copper,95.0,93.0,95.0,93.0,1059603.0,960990.0,28.6,9.3,2866322688.0,No
Leading Stocks (RS > 90),11,BELFA,153.67,47452.0,Technology,Electronic Components,94.0,95.0,94.0,94.0,20617.0,23980.0,159.53,53.95,2150621952.0,No
Leading Stocks (RS > 90),12,WILC,29.31,22492.0,Consumer Defensive,Food Distribution,94.0,94.0,95.0,92.0,9983.0,11330.0,30.89,12.54,408093824.0,No
Leading Stocks (RS > 90),13,CEF,46.4,2234536.0,ETF,ETF,93.0,94.0,93.0,91.0,1151453.0,1093470.0,49.0,23.55,8986704896.0,No
