Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,TLN,381.65,1898383,Utilities,Utilities - Independent Power Producers,97.0,98.0,96.0,95.0,1161858.0,890090.0,394.07,137.5,17429399552.0,No
Leading Stocks (RS > 90),2,XPEV,22.7,12509785,Consumer Cyclical,Auto Manufacturers,96.0,92.0,97.0,99.0,7350585.0,12752080.0,27.16,7.16,21406253056.0,No
Leading Stocks (RS > 90),3,URBN,78.17,3184274,Consumer Cyclical,Apparel Retail,95.0,96.0,97.0,93.0,1762109.0,1621030.0,80.71,33.86,6992988160.0,No
Leading Stocks (RS > 90),4,SENEB,112.0,535,Consumer Defensive,Packaged Foods,93.0,93.0,93.0,95.0,201.0,150.0,112.0,59.6,772540160.0,No
"Top Movers (RS ≥ 85, Improving)",1,VSAT,32.54,9867003,Technology,Communication Equipment,99.0,94.0,12.0,7.0,4091701.0,3450490.0,33.73,6.69,4363547648.0,No
"Top Movers (RS ≥ 85, Improving)",2,ASMB,25.9,196937,Healthcare,Biotechnology,97.0,91.0,80.0,6.0,66103.0,148570.0,27.17,7.75,403004000.0,No
"Top Movers (RS ≥ 85, Improving)",3,PI,186.47,838554,Technology,Semiconductors,94.0,24.0,21.0,2.0,471211.0,381770.0,239.88,60.85,5421447168.0,No
"Top Movers (RS ≥ 85, Improving)",4,SIG,93.16,1578398,Consumer Cyclical,Luxury Goods,91.0,80.0,34.0,1.0,1047295.0,814510.0,106.28,45.55,3821619200.0,No
"Top Movers (RS ≥ 85, Improving)",5,MDB,295.7,20533672,Technology,Software - Infrastructure,87.0,72.0,4.0,3.0,2552688.0,2573100.0,370.0,140.78,24162920448.0,No
"Top Movers (RS ≥ 85, Improving)",6,NSSC,38.41,475743,Industrials,Security & Protection Services,85.0,24.0,13.0,2.0,314877.0,469100.0,48.75,19.0,1370275456.0,No
"Top Movers (RS ≥ 85, Improving)",7,REX,60.86,174779,Basic Materials,Chemicals,93.0,87.0,45.0,15.0,107158.0,106640.0,61.7,33.45,1004273536.0,No
"Top Movers (RS ≥ 85, Improving)",8,WYNN,123.2,4231424,Consumer Cyclical,Resorts & Casinos,92.0,89.0,56.0,34.0,2124000.0,2094280.0,125.45,65.25,12809966592.0,No
"Top Movers (RS ≥ 85, Improving)",9,BPOP,124.85,872295,Financial Services,Banks - Regional,85.0,82.0,79.0,57.0,507028.0,497050.0,126.0,78.23,8437712384.0,No
