Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,LITE,247.46,5773488,Technology,Communication Equipment,99.0,97.0,96.0,91.0,3566039.0,3885470.0,258.35,45.65,17542356992.0,No
Leading Stocks (RS > 90),2,BKTI,83.05,117726,Technology,Communication Equipment,98.0,97.0,95.0,99.0,61978.0,38750.0,86.24,26.2,310080800.0,No
Leading Stocks (RS > 90),3,LMND,75.7,4370987,Financial Services,Insurance - Property & Casualty,98.0,96.0,98.0,94.0,2721867.0,2328690.0,81.9,23.5,5589507584.0,No
Leading Stocks (RS > 90),4,ALNT,49.79,416913,Technology,Electronic Components,96.0,95.0,97.0,93.0,204246.0,240650.0,58.13,19.25,843874624.0,No
Leading Stocks (RS > 90),5,XMTR,62.46,1131854,Industrials,Industrial Distribution,96.0,96.0,97.0,96.0,751607.0,795150.0,64.09,18.59,3200928512.0,No
"Top Movers (RS ≥ 85, Improving)",1,TCMD,23.91,485259,Healthcare,Medical Devices,97.0,74.0,57.0,4.0,269918.0,699500.0,24.59,8.61,533373664.0,No
"Top Movers (RS ≥ 85, Improving)",2,VRDN,27.48,3881035,Healthcare,Biotechnology,95.0,86.0,85.0,9.0,1050296.0,1617240.0,28.6,9.9,2618325760.0,No
"Top Movers (RS ≥ 85, Improving)",3,CSIQ,27.15,6802571,Technology,Solar,98.0,88.0,56.0,14.0,2581410.0,5504530.0,27.49,6.57,1816622208.0,No
"Top Movers (RS ≥ 85, Improving)",4,HCC,80.77,2327599,Basic Materials,Coking Coal,92.0,84.0,80.0,13.0,832871.0,754670.0,82.29,38.0,4244186112.0,No
"Top Movers (RS ≥ 85, Improving)",5,INSW,52.73,853486,Energy,Oil & Gas Midstream,88.0,70.0,37.0,15.0,529432.0,433890.0,53.87,27.2,2603083776.0,No
"Top Movers (RS ≥ 85, Improving)",6,JKS,28.92,869088,Technology,Solar,88.0,67.0,63.0,15.0,572920.0,709350.0,29.8,13.42,1494821632.0,No
"Top Movers (RS ≥ 85, Improving)",7,TSEM,84.8,1926769,Technology,Semiconductors,97.0,94.0,68.0,25.0,1228764.0,1261050.0,88.97,28.64,9507537920.0,No
"Top Movers (RS ≥ 85, Improving)",8,TWN,56.37,46819,Financial Services,Asset Management,90.0,89.0,86.0,20.0,16079.0,23290.0,59.89,26.45,359229024.0,No
"Top Movers (RS ≥ 85, Improving)",9,DDOG,193.46,16490637,Technology,Software - Application,94.0,86.0,48.0,26.0,4569075.0,3324390.0,193.89,81.63,67457765376.0,No
"Top Movers (RS ≥ 85, Improving)",10,MTSR,80.46,4667685,Healthcare,Biotechnology,99.0,97.0,80.0,69.0,2273834.0,2582030.0,82.79,12.3,8467296768.0,No
