Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,IMNM,22.64,12815407.0,Healthcare,Biotechnology,97.0,97.0,98.0,97.0,1447941.0,1046340.0,25.3,5.15,2076320640.0,No
Leading Stocks (RS > 90),2,FEIM,44.79,558459.0,Technology,Communication Equipment,97.0,98.0,96.0,96.0,256170.0,196000.0,45.72,13.69,436669856.0,No
Leading Stocks (RS > 90),3,FBRX,21.96,187325.0,Healthcare,Biotechnology,97.0,98.0,97.0,94.0,102672.0,67390.0,25.97,4.9,275091488.0,No
Leading Stocks (RS > 90),4,UPB,27.2,1164616.0,Healthcare,Biotechnology,96.0,92.0,96.0,97.0,444183.0,462060.0,33.0,5.14,1469849728.0,No
Leading Stocks (RS > 90),5,AAUC,23.38,868778.0,Basic Materials,Gold,96.0,97.0,95.0,91.0,455532.0,817540.0,23.82,6.78,2899119872.0,No
Leading Stocks (RS > 90),6,AEO,27.01,14128731.0,Consumer Cyclical,Apparel Retail,96.0,98.0,94.0,97.0,7836575.0,13165240.0,27.31,9.27,4578519040.0,No
Leading Stocks (RS > 90),7,SRZN,21.61,125492.0,Healthcare,Biotechnology,96.0,98.0,97.0,96.0,70258.0,137400.0,24.86,5.9,185271264.0,No
Leading Stocks (RS > 90),8,VRDN,33.03,2381709.0,Healthcare,Biotechnology,96.0,92.0,97.0,96.0,1428264.0,1271300.0,34.02,9.9,3152449280.0,No
Leading Stocks (RS > 90),9,VERA,49.21,2745277.0,Healthcare,Biotechnology,95.0,98.0,98.0,96.0,1594935.0,2172260.0,51.19,18.53,3493264640.0,No
Leading Stocks (RS > 90),10,PLAB,36.75,2273619.0,Technology,Semiconductor Equipment & Materials,94.0,98.0,96.0,95.0,1086546.0,2717830.0,39.67,16.46,2210531328.0,No
Leading Stocks (RS > 90),11,SFST,55.49,165300.0,Financial Services,Banks - Regional,91.0,92.0,92.0,91.0,29358.0,66290.0,56.1,29.14,454458368.0,No
Leading Stocks (RS > 90),12,ENVA,160.43,446823.0,Financial Services,Credit Services,93.0,96.0,94.0,93.0,263116.0,234550.0,166.55,79.41,3975036416.0,No
Leading Stocks (RS > 90),13,ANDE,56.35,881941.0,Consumer Defensive,Food Distribution,91.0,91.0,95.0,91.0,382024.0,312800.0,56.47,31.03,1927759360.0,No
