Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,SPIR,21.56,6064844.0,Industrials,Specialty Business Services,96.0,98.0,98.0,94.0,926057.0,2147050.0,21.56,6.6,722347520.0,No
Leading Stocks (RS > 90),2,FBRX,35.09,705372.0,Healthcare,Biotechnology,98.0,97.0,96.0,98.0,269188.0,524730.0,35.8,4.9,487248096.0,No
Leading Stocks (RS > 90),3,AEHR,70.43,5239327.0,Technology,Semiconductor Equipment & Materials,98.0,98.0,98.0,98.0,2055183.0,4605480.0,72.5,7.71,2215252736.0,No
Leading Stocks (RS > 90),4,AAOI,150.6,21783708.0,Technology,Communication Equipment,98.0,95.0,98.0,98.0,9450150.0,13789690.0,154.75,9.71,11697874944.0,No
Leading Stocks (RS > 90),5,CAR,299.94,4145297.0,Industrials,Rental & Leasing Services,97.0,98.0,98.0,97.0,1135314.0,3257660.0,307.58,66.79,10595286016.0,No
Leading Stocks (RS > 90),6,ORKA,59.58,1016735.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,623483.0,1267940.0,64.61,7.14,2951753728.0,No
Leading Stocks (RS > 90),7,BELFA,223.19,150012.0,Technology,Electronic Components,97.0,96.0,95.0,96.0,66000.0,87950.0,227.59,59.91,2824762624.0,No
Leading Stocks (RS > 90),8,LGN,63.2,3699939.0,Industrials,Engineering & Construction,95.0,96.0,96.0,97.0,1288842.0,2930080.0,63.88,26.96,7729656320.0,No
Leading Stocks (RS > 90),9,MRVL,128.49,40517208.0,Technology,Semiconductors,95.0,98.0,97.0,91.0,18911404.0,28687360.0,129.84,48.09,112359145472.0,No
Leading Stocks (RS > 90),10,ADEA,26.87,1471296.0,Technology,Software - Application,95.0,94.0,96.0,95.0,929371.0,1167056.0,27.58,11.51,2974609152.0,No
Leading Stocks (RS > 90),11,MEOH,59.87,2996538.0,Basic Materials,Chemicals,93.0,92.0,94.0,94.0,1302304.0,2328070.0,66.75,26.24,4630317056.0,No
Leading Stocks (RS > 90),12,SENEA,167.32,138668.0,Consumer Defensive,Packaged Foods,93.0,94.0,96.0,93.0,76768.0,131670.0,167.33,81.2,1151337216.0,No
Leading Stocks (RS > 90),13,SENEB,164.98,362.0,Consumer Defensive,Packaged Foods,92.0,95.0,96.0,93.0,154.0,10.0,164.98,86.92,1117479808.0,No
Leading Stocks (RS > 90),14,TTE,92.65,3711443.0,Energy,Oil & Gas Integrated,92.0,93.0,96.0,94.0,2052470.0,2341420.0,93.29,54.94,197633753088.0,No
