Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,RAPT,57.72,12034916.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2087868.0,6031170.0,57.86,5.66,1671604736.0,No
Leading Stocks (RS > 90),2,CPS,45.2,1115515.0,Consumer Cyclical,Auto Parts,96.0,97.0,95.0,92.0,164891.0,167460.0,47.77,10.38,797192768.0,No
Leading Stocks (RS > 90),3,ENLT,64.86,99327.0,Utilities,Utilities - Renewable,98.0,97.0,97.0,97.0,65473.0,141790.0,65.82,14.01,8875650048.0,No
Leading Stocks (RS > 90),4,UCTT,55.39,1406768.0,Technology,Semiconductor Equipment & Materials,97.0,97.0,98.0,97.0,815504.0,1169640.0,58.7,16.66,2513990656.0,No
Leading Stocks (RS > 90),5,IPGP,153.91,1334539.0,Technology,Semiconductor Equipment & Materials,96.0,98.0,98.0,95.0,397345.0,863130.0,155.82,48.59,6498067968.0,No
Leading Stocks (RS > 90),6,SPHR,115.7,1293402.0,Communication Services,Entertainment,97.0,94.0,95.0,98.0,771693.0,859420.0,117.5,23.89,4165132288.0,No
Leading Stocks (RS > 90),7,NESR,20.83,1753194.0,Energy,Oil & Gas Equipment & Services,97.0,91.0,97.0,98.0,1074259.0,1367640.0,21.6,5.2,2099200768.0,No
Leading Stocks (RS > 90),8,EGO,47.37,3211843.0,Basic Materials,Gold,97.0,93.0,97.0,96.0,2078119.0,3727720.0,51.16,13.29,9564484608.0,No
Leading Stocks (RS > 90),9,ICHR,46.77,1349713.0,Technology,Semiconductor Equipment & Materials,97.0,98.0,98.0,97.0,892565.0,1621180.0,48.72,13.12,1610467712.0,No
Leading Stocks (RS > 90),10,VAL,95.96,2625633.0,Energy,Oil & Gas Equipment & Services,96.0,98.0,97.0,96.0,1425513.0,3488960.0,96.4,27.15,6676635648.0,No
Leading Stocks (RS > 90),11,SSRM,28.11,5195529.0,Basic Materials,Gold,96.0,94.0,91.0,94.0,3076760.0,3734700.0,28.81,8.65,5730136576.0,No
Leading Stocks (RS > 90),12,CLMT,28.61,3083616.0,Basic Materials,Specialty Chemicals,95.0,98.0,96.0,96.0,947211.0,1386380.0,29.2,7.68,2482041088.0,No
Leading Stocks (RS > 90),13,MGA,68.73,8242349.0,Consumer Cyclical,Auto Parts,93.0,95.0,93.0,92.0,1546493.0,2132660.0,69.94,30.39,19442321408.0,No
Leading Stocks (RS > 90),14,AMAT,354.91,15320474.0,Technology,Semiconductor Equipment & Materials,95.0,94.0,96.0,95.0,7677637.0,9050240.0,376.31,123.74,281699680256.0,No
Leading Stocks (RS > 90),15,PKST,20.82,1787915.0,Real Estate,REIT - Office,94.0,98.0,95.0,94.0,493201.0,1928850.0,20.97,10.35,774007808.0,No
Leading Stocks (RS > 90),16,KF,50.0,32902.0,Financial Services,Asset Management,95.0,96.0,94.0,94.0,17518.0,13510.0,50.0,18.15,208607456.0,No
Leading Stocks (RS > 90),17,LBRT,25.9,7610478.0,Energy,Oil & Gas Equipment & Services,95.0,97.0,97.0,97.0,4060432.0,6284900.0,27.21,9.5,4197134336.0,No
Leading Stocks (RS > 90),18,DOCN,68.16,3948899.0,Technology,Software - Infrastructure,95.0,97.0,94.0,97.0,2296880.0,3402420.0,70.43,25.45,6236104704.0,No
Leading Stocks (RS > 90),19,BWA,62.8,8051900.0,Consumer Cyclical,Auto Parts,94.0,97.0,93.0,91.0,3235072.0,4586520.0,70.08,24.4,13434685440.0,No
Leading Stocks (RS > 90),20,SEB,5373.93,34500.0,Industrials,Conglomerates,94.0,91.0,93.0,92.0,15796.0,19270.0,5654.0,2437.0,5154641408.0,No
Leading Stocks (RS > 90),21,NE,45.82,6500655.0,Energy,Oil & Gas Drilling,93.0,98.0,96.0,93.0,1891883.0,2655830.0,46.3,17.4,7278356480.0,No
Leading Stocks (RS > 90),22,PDS,87.35,210520.0,Energy,Oil & Gas Drilling,93.0,93.0,96.0,93.0,87781.0,129070.0,91.99,36.2,1151174144.0,No
Leading Stocks (RS > 90),23,SLAB,207.27,910201.0,Technology,Semiconductors,93.0,98.0,97.0,92.0,568301.0,2019490.0,208.84,82.82,6830775296.0,No
Leading Stocks (RS > 90),24,LINC,28.9,1042635.0,Consumer Defensive,Education & Training Services,91.0,92.0,93.0,91.0,250363.0,294700.0,30.19,14.1,913927680.0,No
Leading Stocks (RS > 90),25,OCS,28.49,318560.0,Healthcare,Biotechnology,92.0,95.0,96.0,93.0,202326.0,322410.0,29.36,14.0,1646918784.0,No
Leading Stocks (RS > 90),26,DAR,50.96,4003489.0,Consumer Defensive,Packaged Foods,91.0,97.0,95.0,93.0,2266360.0,2696550.0,52.88,26.0,8061162496.0,No
