Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,FEIM,46.45,1181764.0,Technology,Communication Equipment,97.0,98.0,96.0,97.0,260455.0,195610.0,48.35,13.69,452853632.0,No
Leading Stocks (RS > 90),2,SATS,107.37,7241465.0,Communication Services,Telecom Services,98.0,98.0,96.0,98.0,4432298.0,8351480.0,109.53,14.9,30909280256.0,No
Leading Stocks (RS > 90),3,LITE,324.35,6451000.0,Technology,Communication Equipment,98.0,96.0,97.0,98.0,4203080.0,4060220.0,376.53,45.65,23000500224.0,No
Leading Stocks (RS > 90),4,SRZN,24.59,104586.0,Healthcare,Biotechnology,97.0,98.0,98.0,97.0,69222.0,137400.0,24.94,5.9,210771248.0,No
Leading Stocks (RS > 90),5,FBRX,21.37,211238.0,Healthcare,Biotechnology,96.0,98.0,97.0,94.0,103398.0,66880.0,25.97,4.9,267700608.0,No
Leading Stocks (RS > 90),6,KYMR,89.68,1620929.0,Healthcare,Biotechnology,96.0,97.0,97.0,95.0,966049.0,1915000.0,103.0,19.45,7174312448.0,No
Leading Stocks (RS > 90),7,COHR,178.34,6697711.0,Technology,Scientific & Technical Instruments,96.0,92.0,97.0,96.0,4219639.0,4883890.0,200.19,45.58,28026775552.0,No
Leading Stocks (RS > 90),8,PPIH,32.59,285988.0,Industrials,Building Products & Equipment,95.0,94.0,91.0,94.0,140265.0,61940.0,36.48,8.81,263784960.0,No
Leading Stocks (RS > 90),9,PLAB,36.31,3310873.0,Technology,Semiconductor Equipment & Materials,94.0,98.0,96.0,95.0,1076188.0,2717310.0,39.8,16.46,2184065280.0,No
Leading Stocks (RS > 90),10,CVNA,455.68,5707728.0,Consumer Cyclical,Auto & Truck Dealerships,94.0,97.0,91.0,91.0,3414590.0,4572430.0,485.33,148.25,98792988672.0,No
Leading Stocks (RS > 90),11,ENVA,162.72,508125.0,Financial Services,Credit Services,93.0,96.0,94.0,93.0,262276.0,234550.0,164.42,79.41,4031777024.0,No
Leading Stocks (RS > 90),12,IMVT,26.42,3683962.0,Healthcare,Biotechnology,92.0,91.0,97.0,93.0,1736825.0,1653570.0,28.08,12.72,4630806016.0,No
Leading Stocks (RS > 90),13,SFST,54.97,59999.0,Financial Services,Banks - Regional,91.0,91.0,91.0,91.0,29161.0,66290.0,56.73,29.14,450159072.0,No
Leading Stocks (RS > 90),14,ALGT,85.86,535873.0,Industrials,Airlines,91.0,96.0,94.0,93.0,321544.0,289790.0,107.57,39.8,1575546752.0,No
