Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,LMND,78.02,11798858,Financial Services,Insurance - Property & Casualty,98.0,96.0,98.0,94.0,2721867.0,2328690.0,79.71,23.5,5770528768.0,No
Leading Stocks (RS > 90),2,GH,94.34,7750307,Healthcare,Diagnostics & Research,98.0,95.0,95.0,93.0,2682125.0,3600860.0,100.22,23.73,11891976192.0,No
Leading Stocks (RS > 90),3,LITE,233.12,9467355,Technology,Communication Equipment,98.0,97.0,97.0,94.0,3566039.0,3885470.0,240.71,45.65,16535525376.0,No
Leading Stocks (RS > 90),4,RIGL,36.96,1918213,Healthcare,Biotechnology,95.0,94.0,98.0,93.0,709543.0,481490.0,43.72,14.47,662874432.0,No
Leading Stocks (RS > 90),5,EYE,24.89,3588954,Consumer Cyclical,Specialty Retail,94.0,96.0,96.0,97.0,2018125.0,1697650.0,29.59,9.93,1971197952.0,No
"Top Movers (RS ≥ 85, Improving)",1,ORKA,27.83,650840,Healthcare,Biotechnology,97.0,92.0,18.0,1.0,366656.0,356350.0,29.46,5.49,1346530944.0,No
"Top Movers (RS ≥ 85, Improving)",2,TCMD,24.04,808931,Healthcare,Medical Devices,96.0,78.0,41.0,4.0,216895.0,238590.0,24.09,8.61,536348960.0,No
"Top Movers (RS ≥ 85, Improving)",3,CSTL,33.87,723475,Healthcare,Diagnostics & Research,93.0,35.0,8.0,2.0,448326.0,447230.0,34.64,14.59,988474048.0,No
"Top Movers (RS ≥ 85, Improving)",4,CSIQ,25.27,8509709,Technology,Solar,98.0,82.0,43.0,12.0,2420670.0,4695560.0,26.35,6.57,1691719040.0,No
"Top Movers (RS ≥ 85, Improving)",5,SHOO,37.33,2409495,Consumer Cyclical,Footwear & Accessories,87.0,70.0,5.0,3.0,1451751.0,1305160.0,46.99,19.05,2718652416.0,No
"Top Movers (RS ≥ 85, Improving)",6,MTSR,70.33,6431937,Healthcare,Biotechnology,98.0,97.0,75.0,16.0,2273834.0,2582030.0,74.42,12.3,7408622080.0,No
"Top Movers (RS ≥ 85, Improving)",7,KRYS,199.5,527403,Healthcare,Biotechnology,89.0,72.0,11.0,9.0,321421.0,304410.0,207.84,122.8,5774124544.0,No
"Top Movers (RS ≥ 85, Improving)",8,DOCN,46.34,8357964,Technology,Software - Infrastructure,87.0,78.0,10.0,8.0,2968945.0,2480140.0,47.02,25.45,4218677504.0,No
"Top Movers (RS ≥ 85, Improving)",9,SIMO,99.5,553119,Technology,Semiconductors,95.0,93.0,92.0,67.0,359285.0,473790.0,106.6,37.21,3380695808.0,No
