Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,UI,511.29,660031,Technology,Communication Equipment,96.0,96.0,98.0,98.0,110896.0,137010.0,513.7,165.5,30928545792.0,No
Leading Stocks (RS > 90),2,XPEV,23.76,15430141,Consumer Cyclical,Auto Manufacturers,97.0,93.0,98.0,99.0,7153488.0,12120610.0,27.16,6.93,20583198720.0,No
Leading Stocks (RS > 90),3,ACFN,27.29,31187,Technology,Scientific & Technical Instruments,97.0,91.0,94.0,97.0,17950.0,27840.0,33.0,8.75,68266800.0,No
Leading Stocks (RS > 90),4,AS,41.38,7660774,Consumer Cyclical,Leisure,96.0,98.0,98.0,98.0,4122340.0,5567620.0,41.43,13.16,22975877120.0,No
Leading Stocks (RS > 90),5,CCB,110.86,279908,Financial Services,Banks - Regional,95.0,94.0,94.0,98.0,123803.0,135450.0,111.34,47.9,1674994816.0,No
"Top Movers (RS ≥ 85, Improving)",1,BWMN,40.75,332565,Industrials,Engineering & Construction,96.0,94.0,65.0,5.0,130014.0,187100.0,41.85,17.9,702966016.0,No
"Top Movers (RS ≥ 85, Improving)",2,QXO,20.37,13611566,Industrials,Industrial Distribution,92.0,91.0,55.0,1.0,8985346.0,7687410.0,24.69,11.85,13720356864.0,No
"Top Movers (RS ≥ 85, Improving)",3,ASMB,26.86,97339,Healthcare,Biotechnology,98.0,93.0,32.0,10.0,61872.0,198630.0,27.17,7.75,417941600.0,No
"Top Movers (RS ≥ 85, Improving)",4,GIC,36.31,204187,Industrials,Industrial Distribution,91.0,46.0,27.0,6.0,95411.0,107680.0,36.79,20.79,1393179008.0,No
"Top Movers (RS ≥ 85, Improving)",5,KE,28.45,278409,Industrials,Electrical Equipment & Parts,95.0,56.0,30.0,11.0,185232.0,373030.0,28.85,12.41,693695488.0,No
"Top Movers (RS ≥ 85, Improving)",6,RCKY,27.9,126002,Consumer Cyclical,Footwear & Accessories,85.0,81.0,25.0,6.0,62487.0,56300.0,33.04,11.93,208366688.0,No
"Top Movers (RS ≥ 85, Improving)",7,SLGL,23.0,90355,Healthcare,Biotechnology,99.0,94.0,90.0,22.0,20958.0,32280.0,26.89,4.01,64072480.0,No
"Top Movers (RS ≥ 85, Improving)",8,SMID,41.09,31769,Basic Materials,Building Materials,86.0,75.0,17.0,8.0,15530.0,12670.0,51.96,25.13,217966432.0,No
"Top Movers (RS ≥ 85, Improving)",9,WLDN,111.11,548111,Industrials,Engineering & Construction,99.0,98.0,97.0,26.0,357891.0,636760.0,121.0,30.43,1629439232.0,No
"Top Movers (RS ≥ 85, Improving)",10,AAMI,49.02,402735,Financial Services,Asset Management,97.0,95.0,90.0,27.0,248487.0,200270.0,49.47,22.6,1752813440.0,No
