Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CYD,33.46,395164,Consumer Cyclical,Auto Manufacturers,99.0,97.0,95.0,99.0,237700.0,253190.0,34.31,8.61,1254987136.0,No
Leading Stocks (RS > 90),2,RIGL,38.85,836881,Healthcare,Biotechnology,98.0,93.0,93.0,95.0,438549.0,876600.0,43.72,12.66,696864064.0,No
Leading Stocks (RS > 90),3,ACFN,27.57,40726,Technology,Scientific & Technical Instruments,97.0,98.0,93.0,98.0,20122.0,24710.0,33.0,8.75,68967456.0,No
Leading Stocks (RS > 90),4,UI,529.09,239337,Technology,Communication Equipment,96.0,95.0,97.0,98.0,134326.0,265380.0,543.99,186.4,31959951360.0,No
Leading Stocks (RS > 90),5,BBW,60.54,717358,Consumer Cyclical,Specialty Retail,95.0,94.0,93.0,91.0,244104.0,337640.0,70.01,29.32,799582592.0,No
Leading Stocks (RS > 90),6,OPOF,42.04,86386,Financial Services,Banks - Regional,94.0,96.0,98.0,98.0,29920.0,21400.0,42.68,17.02,214547504.0,No
"Top Movers (RS ≥ 85, Improving)",1,CELH,62.88,10040110,Consumer Defensive,Beverages - Non-Alcoholic,97.0,93.0,91.0,5.0,6595979.0,5702800.0,63.5,21.1,16219644928.0,No
"Top Movers (RS ≥ 85, Improving)",2,IREN,26.39,74234594,Financial Services,Capital Markets,99.0,98.0,86.0,9.0,25028412.0,24533250.0,29.5,5.12,6396172800.0,No
"Top Movers (RS ≥ 85, Improving)",3,MDB,315.61,5574958,Technology,Software - Infrastructure,91.0,44.0,11.0,2.0,3001619.0,5362900.0,370.0,140.78,25736761344.0,No
"Top Movers (RS ≥ 85, Improving)",4,AMBA,82.39,6112478,Technology,Semiconductor Equipment & Materials,93.0,79.0,23.0,11.0,890325.0,708300.0,93.44,38.86,3494921984.0,No
"Top Movers (RS ≥ 85, Improving)",5,DOOO,63.07,806786,Consumer Cyclical,Recreational Vehicles,90.0,77.0,21.0,6.0,269965.0,306240.0,72.52,31.78,4592403968.0,No
"Top Movers (RS ≥ 85, Improving)",6,CVI,30.45,2253980,Energy,Oil & Gas Refining & Marketing,93.0,88.0,81.0,10.0,1337722.0,2193830.0,32.67,15.1,3063179520.0,No
"Top Movers (RS ≥ 85, Improving)",7,TSEM,58.83,1588907,Technology,Semiconductors,91.0,70.0,60.0,18.0,942228.0,1854080.0,61.64,28.64,6579899392.0,No
