Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,SPIR,20.5,5436991,Industrials,Specialty Business Services,97.0,98.0,98.0,94.0,712451.0,985360.0,20.5,6.6,686833216.0,No
Leading Stocks (RS > 90),2,AEHR,63.16,10644612,Technology,Semiconductor Equipment & Materials,98.0,98.0,98.0,97.0,1840536.0,3032790.0,66.28,6.9,1934422912.0,No
Leading Stocks (RS > 90),3,CAR,261.35,6379293,Industrials,Rental & Leasing Services,97.0,98.0,98.0,96.0,973083.0,2262100.0,272.47,62.21,9232106496.0,No
Leading Stocks (RS > 90),4,ORKA,62.01,1541582,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,585091.0,1074310.0,64.61,5.49,3072142336.0,No
Leading Stocks (RS > 90),5,NESR,24.05,4356434,Energy,Oil & Gas Equipment & Services,98.0,94.0,96.0,98.0,1949605.0,2040980.0,26.85,5.2,2424167936.0,No
Leading Stocks (RS > 90),6,AAOI,132.7,14600691,Technology,Communication Equipment,98.0,96.0,98.0,98.0,9159973.0,13369850.0,134.49,9.71,10307488768.0,No
Leading Stocks (RS > 90),7,TER,358.29,5307485,Technology,Semiconductor Equipment & Materials,98.0,96.0,97.0,98.0,3441626.0,2966190.0,358.69,66.39,56093675520.0,No
Leading Stocks (RS > 90),8,BELFA,213.99,158240,Technology,Electronic Components,97.0,96.0,93.0,97.0,64130.0,74130.0,227.42,59.68,2708324608.0,No
Leading Stocks (RS > 90),9,LGN,57.74,9378048,Industrials,Engineering & Construction,93.0,94.0,92.0,97.0,1089001.0,1702950.0,60.5,26.96,6583449600.0,No
Leading Stocks (RS > 90),10,PARR,60.71,2301983,Energy,Oil & Gas Refining & Marketing,97.0,97.0,97.0,96.0,1357246.0,1550880.0,66.75,12.17,3003369984.0,No
Leading Stocks (RS > 90),11,CASY,758.37,4485976,Consumer Cyclical,Specialty Retail,91.0,94.0,94.0,91.0,442561.0,504580.0,762.51,410.01,28110448640.0,No
Leading Stocks (RS > 90),12,INTC,58.95,183220005,Technology,Semiconductors,96.0,97.0,96.0,95.0,108140876.0,94838260.0,59.17,17.98,295988559872.0,No
Leading Stocks (RS > 90),13,MEOH,61.51,4270369,Basic Materials,Chemicals,94.0,95.0,95.0,94.0,1217095.0,2140230.0,66.75,25.46,4757153792.0,No
Leading Stocks (RS > 90),14,APA,38.75,15317763,Energy,Oil & Gas E&P,95.0,95.0,97.0,94.0,8358155.0,10621690.0,45.66,13.58,13688495104.0,No
Leading Stocks (RS > 90),15,PLPC,303.16,349039,Industrials,Electrical Equipment & Parts,94.0,96.0,93.0,94.0,140271.0,200530.0,308.44,128.5,1484530944.0,No
Leading Stocks (RS > 90),16,COHU,34.4,1386738,Technology,Semiconductor Equipment & Materials,94.0,96.0,92.0,95.0,784351.0,529610.0,35.71,13.27,1622520064.0,No
Leading Stocks (RS > 90),17,MPWR,1312.94,999731,Technology,Semiconductors,94.0,96.0,93.0,91.0,593646.0,517740.0,1322.62,449.53,64488984576.0,No
Leading Stocks (RS > 90),18,E,55.31,1119274,Energy,Oil & Gas Integrated,93.0,94.0,96.0,94.0,478860.0,808430.0,58.0,24.65,81552760832.0,No
Leading Stocks (RS > 90),19,SCHL,39.39,923931,Communication Services,Publishing,93.0,93.0,91.0,91.0,475348.0,643130.0,39.65,15.77,1002148224.0,No
Leading Stocks (RS > 90),20,SKM,34.4,2752989,Communication Services,Telecom Services,93.0,94.0,97.0,95.0,1699491.0,1258060.0,35.24,19.66,13248740352.0,No
Leading Stocks (RS > 90),21,SENEA,159.23,176757,Consumer Defensive,Packaged Foods,92.0,93.0,95.0,92.0,69316.0,107990.0,165.26,81.0,1095669376.0,No
Leading Stocks (RS > 90),22,TS,58.64,3088907,Energy,Oil & Gas Equipment & Services,92.0,91.0,96.0,95.0,1767175.0,1965430.0,59.38,30.06,29602637824.0,No
Leading Stocks (RS > 90),23,REPX,39.22,572215,Energy,Oil & Gas E&P,92.0,96.0,97.0,92.0,345621.0,361640.0,39.26,21.98,861620608.0,No
Leading Stocks (RS > 90),24,CF,126.16,7351842,Basic Materials,Agricultural Inputs,92.0,93.0,97.0,91.0,4320531.0,4732250.0,141.96,67.49,19386857472.0,No
Leading Stocks (RS > 90),25,TTE,89.45,3362890,Energy,Oil & Gas Integrated,91.0,92.0,95.0,93.0,1987585.0,2278430.0,93.29,52.78,194241970176.0,No
Leading Stocks (RS > 90),26,DOW,39.28,24829179,Basic Materials,Chemicals,91.0,94.0,96.0,95.0,14525225.0,14934400.0,42.74,20.4,28266649600.0,No
Leading Stocks (RS > 90),27,SNEX,91.62,1057222,Financial Services,Capital Markets,91.0,97.0,94.0,91.0,688913.0,922220.0,92.09,45.58,7210033664.0,No
"Top Movers (RS ≥ 85, Improving)",1,ANET,145.07,12114638,Technology,Computer Hardware,88.0,84.0,80.0,30.0,7830341.0,6097090.0,164.94,66.59,182684499968.0,No
