Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,PHVS,29.36,3539819.0,Healthcare,Biotechnology,93.0,97.0,93.0,94.0,257728.0,403730.0,29.66,11.51,1907534464.0,No
Leading Stocks (RS > 90),2,BNR,22.75,74949.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,36798.0,64760.0,23.47,2.18,244940064.0,No
Leading Stocks (RS > 90),3,ARWR,65.07,3867280.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2302490.0,3593730.0,66.23,9.57,8997109760.0,No
Leading Stocks (RS > 90),4,BLTE,151.79,189517.0,Healthcare,Biotechnology,97.0,97.0,98.0,96.0,118114.0,351500.0,160.55,49.0,5349368320.0,No
Leading Stocks (RS > 90),5,DRUG,74.06,364806.0,Healthcare,Biotechnology,96.0,98.0,96.0,97.0,143831.0,134860.0,75.99,23.18,524984576.0,No
Leading Stocks (RS > 90),6,AMKR,43.93,5590017.0,Technology,Semiconductor Equipment & Materials,96.0,93.0,97.0,96.0,3091965.0,3183870.0,44.06,14.03,10859207680.0,No
Leading Stocks (RS > 90),7,ZUMZ,27.75,396229.0,Consumer Cyclical,Apparel Retail,95.0,96.0,95.0,96.0,238301.0,203840.0,27.82,11.31,476010400.0,No
Leading Stocks (RS > 90),8,AEO,23.97,31631379.0,Consumer Cyclical,Apparel Retail,94.0,98.0,91.0,96.0,9723755.0,7969810.0,24.41,9.27,4153239552.0,No
Leading Stocks (RS > 90),9,SITM,346.5,724797.0,Technology,Semiconductors,94.0,95.0,95.0,93.0,356215.0,326670.0,386.0,105.4,9043868672.0,No
Leading Stocks (RS > 90),10,WILC,25.97,28691.0,Consumer Defensive,Food Distribution,93.0,94.0,92.0,93.0,8576.0,23880.0,26.26,12.54,361589792.0,No
Leading Stocks (RS > 90),11,M,22.46,20718096.0,Consumer Cyclical,Department Stores,93.0,91.0,92.0,95.0,8134166.0,6954720.0,23.27,9.76,6030639104.0,No
