Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,DNTH,85.84,3389726,Healthcare,Biotechnology,98.0,98.0,98.0,97.0,894123.0,1459100.0,88.02,13.37,3710269696.0,No
Leading Stocks (RS > 90),2,ENLT,68.89,418434,Utilities,Utilities - Renewable,98.0,94.0,97.0,97.0,120755.0,210760.0,81.28,14.01,9644955648.0,No
Leading Stocks (RS > 90),3,NBTX,33.24,91979,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,35198.0,67740.0,41.89,2.99,1608415616.0,No
Leading Stocks (RS > 90),4,NCSM,67.01,83883,Energy,Oil & Gas Equipment & Services,95.0,98.0,97.0,91.0,12118.0,28100.0,68.4,25.09,170267056.0,No
Leading Stocks (RS > 90),5,FSLY,24.05,14964845,Technology,Software - Application,98.0,98.0,98.0,98.0,9428955.0,12261310.0,25.22,4.65,3650789888.0,No
Leading Stocks (RS > 90),6,AAOI,127.01,10191708,Technology,Communication Equipment,98.0,98.0,98.0,98.0,6579369.0,14148460.0,128.96,9.71,9551001600.0,No
Leading Stocks (RS > 90),7,CGON,64.66,3980233,Healthcare,Biotechnology,96.0,96.0,96.0,96.0,1109364.0,1061980.0,64.67,14.8,5459580416.0,No
Leading Stocks (RS > 90),8,ANAB,64.67,895208,Healthcare,Biotechnology,97.0,97.0,96.0,98.0,473840.0,491390.0,66.66,15.32,1859149696.0,No
Leading Stocks (RS > 90),9,CMTV,37.37,36085,Financial Services,Banks - Regional,95.0,94.0,97.0,94.0,7110.0,13250.0,37.37,16.99,209444384.0,No
Leading Stocks (RS > 90),10,UNF,275.0,2292461,Industrials,Specialty Business Services,92.0,97.0,96.0,94.0,235305.0,253040.0,283.77,147.66,4972498944.0,No
Leading Stocks (RS > 90),11,EDRY,21.3,29552,Industrials,Marine Shipping,96.0,98.0,97.0,96.0,13325.0,46640.0,23.98,7.6,61568648.0,No
Leading Stocks (RS > 90),12,ESLT,881.17,237309,Industrials,Aerospace & Defense,96.0,97.0,98.0,95.0,154115.0,256860.0,960.0,349.62,40941707264.0,No
Leading Stocks (RS > 90),13,TEN,37.16,752981,Energy,Oil & Gas Midstream,95.0,97.0,96.0,94.0,399857.0,841270.0,38.87,13.4,1119541760.0,No
Leading Stocks (RS > 90),14,XENE,59.04,5504556,Healthcare,Biotechnology,93.0,97.0,94.0,93.0,1148979.0,2428520.0,63.95,26.74,4911556608.0,No
Leading Stocks (RS > 90),15,DAR,55.57,4092049,Consumer Defensive,Packaged Foods,94.0,94.0,96.0,95.0,2401103.0,2455480.0,55.73,26.0,8813091840.0,No
Leading Stocks (RS > 90),16,UAN,128.69,214988,Basic Materials,Agricultural Inputs,92.0,95.0,94.0,92.0,47069.0,111420.0,131.24,63.45,1360206720.0,No
Leading Stocks (RS > 90),17,IPI,44.12,480024,Basic Materials,Agricultural Inputs,93.0,97.0,97.0,93.0,212506.0,420570.0,45.17,22.55,591512960.0,No
Leading Stocks (RS > 90),18,CF,120.13,6349332,Basic Materials,Agricultural Inputs,92.0,96.0,97.0,91.0,2911635.0,5609120.0,121.8,67.34,18737233920.0,No
