Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,HSAI,25.59,11702911,Consumer Cyclical,Auto Parts,99.0,99.0,99.0,99.0,3349958.0,1961790.0,27.74,3.56,3389856256.0,No
Leading Stocks (RS > 90),2,BKTI,65.19,163528,Technology,Communication Equipment,98.0,94.0,98.0,97.0,71159.0,89480.0,66.24,16.66,243340592.0,No
Leading Stocks (RS > 90),3,RBLX,117.37,17988442,Communication Services,Electronic Gaming & Multimedia,98.0,98.0,98.0,95.0,8566030.0,8332710.0,150.59,37.5,81366401024.0,No
Leading Stocks (RS > 90),4,STRT,75.89,169193,Consumer Cyclical,Auto Parts,97.0,97.0,94.0,97.0,96830.0,149950.0,82.8,31.57,306516672.0,No
Leading Stocks (RS > 90),5,TTMI,41.8,3552303,Technology,Electronic Components,96.0,98.0,94.0,91.0,1994722.0,2297450.0,51.15,15.77,4318483456.0,No
Leading Stocks (RS > 90),6,TPR,100.74,5967659,Consumer Cyclical,Luxury Goods,96.0,97.0,96.0,98.0,3881258.0,5435860.0,114.05,39.1,20966412288.0,No
Leading Stocks (RS > 90),7,TATT,37.06,459732,Industrials,Aerospace & Defense,95.0,92.0,98.0,97.0,221961.0,207850.0,38.7,14.44,477603360.0,No
Leading Stocks (RS > 90),8,CCRD,27.2,276682,Technology,Software - Application,94.0,97.0,97.0,94.0,86650.0,78360.0,31.99,12.12,211952736.0,No
Leading Stocks (RS > 90),9,NCSM,34.43,15053,Energy,Oil & Gas Equipment & Services,92.0,91.0,96.0,95.0,6743.0,8610.0,38.95,16.81,87484008.0,No
"Top Movers (RS ≥ 85, Improving)",1,ESEA,59.74,90255,Industrials,Marine Shipping,97.0,95.0,92.0,8.0,38938.0,45150.0,59.93,24.58,416402848.0,No
"Top Movers (RS ≥ 85, Improving)",2,ASMB,25.43,85091,Healthcare,Biotechnology,97.0,93.0,63.0,13.0,49883.0,155200.0,25.62,7.75,396157600.0,No
"Top Movers (RS ≥ 85, Improving)",3,SPNS,42.69,1533163,Technology,Software - Application,94.0,37.0,19.0,15.0,594804.0,2845530.0,42.76,23.69,2385824512.0,No
"Top Movers (RS ≥ 85, Improving)",4,KE,25.83,457330,Industrials,Electrical Equipment & Parts,94.0,78.0,24.0,17.0,158380.0,162510.0,26.0,12.41,629745728.0,No
"Top Movers (RS ≥ 85, Improving)",5,SPXC,186.43,634561,Industrials,Building Products & Equipment,86.0,85.0,69.0,16.0,324040.0,759970.0,209.38,115.0,9212941312.0,No
"Top Movers (RS ≥ 85, Improving)",6,WLDN,113.01,989770,Industrials,Engineering & Construction,99.0,98.0,96.0,33.0,325441.0,615550.0,121.0,30.43,1657303040.0,No
