Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,AVNS,24.63,23403617.0,Healthcare,Medical Devices,96.0,98.0,98.0,97.0,579216.0,385230.0,24.7,9.3,1145485952.0,No
Leading Stocks (RS > 90),2,GSAT,79.91,12337739.0,Communication Services,Telecom Services,97.0,96.0,91.0,96.0,832266.0,1557260.0,81.07,17.24,10275717120.0,No
Leading Stocks (RS > 90),3,TVTX,42.13,14311837.0,Healthcare,Biotechnology,96.0,97.0,91.0,94.0,1519868.0,1860650.0,43.3,13.88,3886136576.0,No
Leading Stocks (RS > 90),4,CAR,411.56,5863004.0,Industrials,Rental & Leasing Services,98.0,98.0,98.0,98.0,1287743.0,3644180.0,415.26,66.79,14538226688.0,No
Leading Stocks (RS > 90),5,STRO,28.78,507261.0,Healthcare,Biotechnology,98.0,94.0,98.0,98.0,168518.0,198200.0,28.88,5.2,476805120.0,No
Leading Stocks (RS > 90),6,RVMD,147.01,7878854.0,Healthcare,Biotechnology,98.0,98.0,92.0,98.0,2623568.0,3044930.0,148.0,34.0,29133469696.0,No
Leading Stocks (RS > 90),7,ORKA,67.06,1614963.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,654788.0,1277370.0,67.5,7.62,3322332928.0,No
Leading Stocks (RS > 90),8,BE,219.03,23445782.0,Industrials,Electrical Equipment & Parts,98.0,97.0,97.0,98.0,10857493.0,9260970.0,219.27,16.01,62248484864.0,No
Leading Stocks (RS > 90),9,SYRE,64.01,1640703.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,819303.0,1216740.0,75.0,12.04,5042987008.0,No
Leading Stocks (RS > 90),10,SPIR,20.74,5303833.0,Industrials,Specialty Business Services,96.0,98.0,98.0,95.0,1087646.0,3081720.0,23.59,6.6,798574208.0,No
Leading Stocks (RS > 90),11,SRZN,31.85,287267.0,Healthcare,Biotechnology,97.0,95.0,97.0,97.0,109606.0,106250.0,31.9,5.9,365851616.0,No
Leading Stocks (RS > 90),12,CNTA,39.59,6218896.0,Healthcare,Biotechnology,97.0,97.0,98.0,95.0,2500715.0,7894160.0,40.26,10.95,6123072512.0,No
Leading Stocks (RS > 90),13,MRVL,133.83,32996009.0,Technology,Semiconductors,95.0,97.0,97.0,93.0,19857300.0,31670610.0,136.9,48.09,117028749312.0,No
Leading Stocks (RS > 90),14,LUNR,23.67,21029634.0,Industrials,Aerospace & Defense,95.0,96.0,91.0,96.0,12530121.0,18704580.0,26.24,6.75,3772348416.0,No
Leading Stocks (RS > 90),15,TWST,57.41,2917110.0,Healthcare,Diagnostics & Research,92.0,96.0,96.0,96.0,1257716.0,1012860.0,59.0,23.3,3519905024.0,No
Leading Stocks (RS > 90),16,KALV,20.29,1444978.0,Healthcare,Biotechnology,91.0,92.0,91.0,95.0,924481.0,1066230.0,21.3,9.83,1039304320.0,No
