Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),12,MUX,29.05,2754383.0,Basic Materials,Other Precious Metals & Mining,97.0,97.0,94.0,97.0,1276750.0,1605250.0,29.55,6.38,1720295808.0,No
Leading Stocks (RS > 90),13,ENLT,58.28,93646.0,Utilities,Utilities - Renewable,97.0,96.0,96.0,96.0,43759.0,83580.0,58.88,14.01,7700763648.0,No
Leading Stocks (RS > 90),14,GFI,61.51,5811935.0,Basic Materials,Gold,97.0,96.0,95.0,96.0,3152919.0,3431480.0,61.64,16.34,55357620224.0,No
Leading Stocks (RS > 90),15,SKE,34.91,1295151.0,Basic Materials,Other Industrial Metals & Mining,97.0,96.0,98.0,96.0,811514.0,1305630.0,35.19,8.53,4227368448.0,No
Leading Stocks (RS > 90),16,CDE,25.62,32956754.0,Basic Materials,Gold,97.0,96.0,92.0,97.0,20787903.0,29694470.0,27.77,4.58,16453291008.0,No
Leading Stocks (RS > 90),17,GOLD,53.99,1579226.0,Financial Services,Capital Markets,96.0,98.0,97.0,97.0,550408.0,804050.0,55.63,19.39,1330550528.0,No
Leading Stocks (RS > 90),18,ASA,76.22,284091.0,Financial Services,Asset Management,96.0,93.0,96.0,96.0,101359.0,156130.0,77.07,22.53,1438449152.0,No
Leading Stocks (RS > 90),19,VIAV,21.03,8680552.0,Technology,Communication Equipment,96.0,96.0,97.0,96.0,4167459.0,4039540.0,21.51,8.1,4693872128.0,No
Leading Stocks (RS > 90),20,FTAI,275.66,2415989.0,Industrials,Rental & Leasing Services,96.0,98.0,96.0,94.0,1402026.0,2084580.0,310.0,81.45,28275253248.0,No
Leading Stocks (RS > 90),21,PAAS,65.92,11129509.0,Basic Materials,Gold,96.0,92.0,97.0,96.0,6714759.0,9660560.0,69.99,20.55,27821338624.0,No
Leading Stocks (RS > 90),22,CEF,59.11,3962224.0,ETF,ETF,95.0,94.0,96.0,94.0,1434440.0,2672070.0,61.36,25.2,11448364032.0,No
Leading Stocks (RS > 90),23,KEP,21.67,1354648.0,Utilities,Utilities - Regulated Electric,95.0,95.0,94.0,91.0,516067.0,738340.0,23.41,7.03,27822723072.0,No
Leading Stocks (RS > 90),24,PHAR,20.59,55331.0,Healthcare,Biotechnology,95.0,93.0,95.0,95.0,24378.0,26470.0,21.34,7.5,1434481152.0,No
Leading Stocks (RS > 90),25,WPM,156.3,3207539.0,Basic Materials,Gold,95.0,95.0,96.0,92.0,1960631.0,2548700.0,156.36,60.15,71056998400.0,No
Leading Stocks (RS > 90),26,BELFA,190.64,60011.0,Technology,Electronic Components,95.0,94.0,94.0,93.0,37103.0,61000.0,197.63,53.95,2668019712.0,No
Leading Stocks (RS > 90),27,UCTT,45.33,1080291.0,Technology,Semiconductor Equipment & Materials,95.0,98.0,96.0,95.0,684377.0,1245510.0,47.8,16.66,2057396736.0,No
Leading Stocks (RS > 90),28,BWAY,24.71,133413.0,Healthcare,Medical Devices,95.0,95.0,95.0,95.0,87681.0,110470.0,25.65,7.84,491310304.0,No
Leading Stocks (RS > 90),29,ASML,1422.92,4905947.0,Technology,Semiconductor Equipment & Materials,94.0,96.0,93.0,95.0,1548781.0,2245860.0,1493.47,578.51,552303132672.0,No
Leading Stocks (RS > 90),30,CHRW,184.28,3019437.0,Industrials,Integrated Freight & Logistics,94.0,91.0,95.0,95.0,1643309.0,1663410.0,184.87,84.68,21770317824.0,No
Leading Stocks (RS > 90),31,LUNR,22.81,16754479.0,Industrials,Aerospace & Defense,94.0,96.0,97.0,94.0,9462549.0,12592640.0,23.89,6.13,3246109696.0,No
Leading Stocks (RS > 90),32,ENS,181.02,710576.0,Industrials,Electrical Equipment & Parts,94.0,94.0,95.0,95.0,460422.0,417360.0,181.23,76.57,6782263296.0,No
Leading Stocks (RS > 90),33,VPG,44.37,284574.0,Technology,Scientific & Technical Instruments,94.0,94.0,92.0,94.0,176103.0,375070.0,50.5,18.57,589192960.0,No
Leading Stocks (RS > 90),34,HMY,26.04,8044637.0,Basic Materials,Gold,93.0,91.0,94.0,93.0,3981121.0,4504170.0,26.06,9.69,16264153088.0,No
Leading Stocks (RS > 90),35,PHYS,40.8,17315231.0,ETF,ETF,92.0,93.0,93.0,92.0,4946957.0,8972210.0,40.9,21.2,19599153152.0,No
Leading Stocks (RS > 90),36,STRS,28.7,29650.0,Real Estate,Real Estate - Diversified,92.0,91.0,95.0,93.0,9929.0,7550.0,29.4,15.1,231860272.0,No
