Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
21,AAOI,196.64,14849160.0,Technology,Communication Equipment,99.0,96.0,97.0,99.0,23.3534,23.1677,12310404.0,11206010.0,233.67,15.29,,15778937856.0,No,158.73,71.01,170.85,92.66
29,MU,949.28,53799609.0,Technology,Semiconductors,99.0,98.0,98.0,99.0,74.1093,55.7721,48323617.0,52037290.0,1089.29,103.38,,1070535409664.0,No,629.24,365.01,692.14,460.72
42,BAND,68.84,1084606.0,Technology,Software - Infrastructure,99.0,98.0,99.0,99.0,5.2231,5.2124,818530.0,1077820.0,75.78,12.5,,2204071424.0,No,39.71,21.26,47.94,25.88
58,MRVL,288.85,84183793.0,Technology,Semiconductors,99.0,99.0,99.0,99.0,28.035,22.1443,30691420.0,51396420.0,324.2,61.44,,252685991936.0,No,169.17,104.58,189.81,120.61
60,VSH,57.22,8551738.0,Technology,Semiconductors,99.0,99.0,99.0,99.0,5.297,4.8441,4050931.0,8657000.0,66.07,11.77,,7787975168.0,No,34.04,20.79,39.14,24.32
63,SLGL,80.0,59535.0,Healthcare,Biotechnology,99.0,94.0,20.0,97.0,6.8579,6.7623,41663.0,46790.0,97.97,6.8,,259621600.0,No,73.49,55.2,75.13,66.4
66,INTC,110.27,136446915.0,Technology,Semiconductors,99.0,62.0,98.0,99.0,8.9643,7.4336,122528149.0,120034730.0,132.75,18.97,,554216980480.0,No,90.09,51.71,99.07,61.84
70,VPG,119.96,399112.0,Technology,Scientific & Technical Instruments,99.0,99.0,99.0,99.0,11.0064,10.6956,382388.0,644600.0,136.21,25.49,,1595587968.0,No,76.67,47.91,86.51,57.0
80,PENG,64.63,3810229.0,Technology,Information Technology Services,99.0,99.0,99.0,99.0,6.4941,6.1238,2268411.0,3244760.0,73.24,16.04,,3396962816.0,No,37.97,25.48,43.63,27.47
90,TTMI,178.38,2494578.0,Technology,Electronic Components,99.0,94.0,97.0,98.0,14.7976,13.5011,2222074.0,3193190.0,200.68,31.83,,18524774400.0,No,146.17,91.94,159.0,110.42
105,STRL,891.86,650117.0,Industrials,Engineering & Construction,98.0,91.0,98.0,98.0,58.4986,54.645,577144.0,676380.0,971.75,191.0,,27367573504.0,No,639.16,426.98,700.16,478.27
128,FLEX,150.83,6588717.0,Technology,Electronic Components,98.0,93.0,98.0,98.0,8.5136,7.6807,4855344.0,5877560.0,166.86,42.31,,55260782592.0,No,108.94,73.38,120.77,82.43
143,FORM,124.25,2198963.0,Technology,Semiconductor Equipment & Materials,98.0,8.0,93.0,98.0,9.0436,7.9532,1802825.0,1632690.0,159.09,26.08,,9685879808.0,No,127.99,77.38,132.21,95.1
145,SILC,43.32,140919.0,Technology,Communication Equipment,98.0,30.0,98.0,99.0,4.05,3.8564,113700.0,179240.0,52.58,13.34,,247190064.0,No,35.1,21.51,38.35,24.26
148,STM,75.01,13164386.0,Technology,Semiconductors,98.0,97.0,98.0,99.0,4.5349,3.1206,10981231.0,12016390.0,81.42,21.11,,66668449792.0,No,54.04,34.58,59.24,39.17
161,SMTC,158.79,3548190.0,Technology,Semiconductors,98.0,97.0,97.0,97.0,14.3014,12.89,2992392.0,4745270.0,172.36,37.03,,14791473152.0,No,118.21,84.63,128.91,95.51
177,ACMR,80.57,1391779.0,Technology,Semiconductor Equipment & Materials,98.0,98.0,97.0,98.0,7.7277,6.9199,1369280.0,1984050.0,94.21,23.03,,5568151552.0,No,60.02,46.97,64.72,52.99
178,ATEX,66.24,359244.0,Communication Services,Telecom Services,98.0,96.0,97.0,99.0,4.0352,4.0295,325604.0,381600.0,71.79,17.58,,1240866432.0,No,50.72,31.51,54.63,37.41
180,LRCX,324.45,11460714.0,Technology,Semiconductor Equipment & Materials,98.0,93.0,95.0,97.0,17.1257,14.3279,9726787.0,8873180.0,346.19,84.34,,405747793920.0,No,275.3,199.61,288.58,231.56
186,CDNL,61.33,470576.0,Industrials,Engineering & Construction,98.0,95.0,98.0,,4.6225,4.5418,458900.0,484960.0,63.18,21.98,,937918720.0,No,50.37,,52.9,
198,HPE,49.87,27551013.0,Technology,Communication Equipment,97.0,99.0,98.0,98.0,3.8276,2.9436,23133823.0,52322880.0,64.25,17.49,,66038026240.0,No,32.03,25.29,35.22,26.77
201,VSXY,76.26,2828614.0,Consumer Cyclical,Apparel Retail,97.0,99.0,96.0,96.0,5.9104,4.1994,2665115.0,3974840.0,81.28,17.53,,6057001472.0,No,52.83,45.79,56.25,54.03
202,SATS,116.62,11731559.0,Communication Services,Telecom Services,97.0,21.0,64.0,94.0,8.7857,8.45,6696576.0,7660040.0,147.25,14.9,,33798051840.0,No,125.64,99.99,125.32,113.6
217,LQDA,63.9,3158985.0,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,98.0,97.0,97.0,3.8975,3.7775,1371793.0,1376550.0,66.78,11.85,,5682505216.0,No,46.89,35.24,50.13,40.52
218,ON,120.9,12133239.0,Technology,Semiconductors,97.0,96.0,98.0,98.0,7.9086,6.6164,10375209.0,10793290.0,134.92,44.56,,47006306304.0,No,96.75,65.83,104.44,74.35
220,PDFS,56.3,998142.0,Technology,Software - Application,97.0,95.0,97.0,97.0,3.5029,3.2343,620328.0,715480.0,56.95,18.12,,2357152512.0,No,44.31,32.4,47.28,36.58
221,IMOS,56.48,96638.0,Technology,Semiconductors,97.0,21.0,95.0,97.0,4.1396,3.0639,84204.0,131360.0,70.99,15.06,,1963860608.0,No,49.24,33.74,52.57,40.62
234,CEVA,45.66,983950.0,Technology,Semiconductors,97.0,98.0,98.0,97.0,3.3893,3.0928,673269.0,955180.0,51.25,17.02,,1272058752.0,No,31.34,25.2,34.73,25.58
240,MTSI,361.86,1803503.0,Technology,Semiconductors,97.0,85.0,96.0,97.0,23.9479,21.665,1320628.0,1640460.0,418.9,118.16,,27608387584.0,No,311.79,211.59,330.03,247.77
250,AMAT,492.17,9721915.0,Technology,Semiconductor Equipment & Materials,97.0,95.0,94.0,96.0,24.4957,20.5032,6816000.0,7076420.0,508.26,154.47,,390763020288.0,No,412.01,301.9,430.2,349.99
251,ARCB,166.22,512710.0,Industrials,Trucking,97.0,98.0,97.0,98.0,6.0714,5.615,313980.0,251490.0,167.58,59.43,,3700685568.0,No,120.69,90.5,130.17,101.68
264,SANM,251.95,874385.0,Technology,Electronic Components,97.0,87.0,98.0,94.0,15.3893,14.25,840546.0,892890.0,288.68,85.66,,13503949824.0,No,205.37,157.84,223.12,173.36
267,AXGN,41.46,1104699.0,Healthcare,Medical Devices,97.0,22.0,94.0,86.0,1.9457,1.905,995893.0,724590.0,45.83,9.22,,2204752640.0,No,38.74,29.3,40.07,34.68
273,CENX,63.3,2503722.0,Basic Materials,Aluminum,97.0,84.0,84.0,97.0,4.3936,4.0179,1979134.0,1958930.0,70.43,16.59,,6265057280.0,No,62.18,43.46,61.91,50.52
274,BELFA,247.26,154922.0,Technology,Electronic Components,97.0,21.0,94.0,96.0,12.7364,12.4143,83258.0,134000.0,276.21,65.8,,3145816576.0,No,233.43,173.53,243.95,197.91
283,BELFB,279.13,352114.0,Technology,Electronic Components,97.0,24.0,94.0,96.0,13.7893,13.5786,240826.0,285270.0,308.27,71.44,,3969984256.0,No,257.18,194.84,269.12,218.52
290,MYRG,436.88,379699.0,Industrials,Engineering & Construction,96.0,77.0,96.0,97.0,22.5786,21.885,290223.0,249800.0,484.71,158.48,,6802674176.0,No,387.81,267.66,412.02,302.33
302,TWST,70.04,1395050.0,Healthcare,Diagnostics & Research,96.0,95.0,94.0,98.0,4.9214,4.9029,1339403.0,1687320.0,72.99,23.3,,4361482752.0,No,57.72,41.15,60.18,46.84
305,AOSL,44.2,1029824.0,Technology,Semiconductors,96.0,95.0,98.0,97.0,5.2479,4.7043,831646.0,1134440.0,54.34,17.01,,1322887424.0,No,37.68,27.3,39.74,27.41
307,OUST,40.88,3383790.0,Technology,Electronic Components,96.0,99.0,98.0,94.0,4.8664,4.5421,3374690.0,5153230.0,49.39,13.45,,2602950144.0,No,29.45,26.37,32.33,25.25
309,KF,68.75,27585.0,Financial Services,Asset Management,96.0,85.0,93.0,97.0,3.8129,2.7629,25406.0,19750.0,78.87,24.36,,285886432.0,No,60.49,43.81,63.12,49.63
310,AGX,619.98,689621.0,Industrials,Engineering & Construction,96.0,12.0,92.0,96.0,44.3043,42.8993,414414.0,268350.0,748.5,193.82,,8691652608.0,No,644.01,412.32,659.76,482.8
313,ONTO,268.99,1309865.0,Technology,Semiconductor Equipment & Materials,96.0,31.0,94.0,95.0,15.5757,13.4654,988693.0,1166240.0,316.0,89.4,,13380521984.0,No,265.69,187.38,274.78,216.19
331,RMBS,152.03,3254113.0,Technology,Semiconductors,96.0,96.0,97.0,93.0,12.7379,11.4307,2322047.0,2209340.0,174.1,56.21,,16440062976.0,No,126.14,104.38,134.98,110.59
333,KLAC,2108.06,1165535.0,Technology,Semiconductor Equipment & Materials,96.0,95.0,94.0,96.0,107.1093,90.0821,988739.0,938910.0,2145.52,777.42,,275370672128.0,No,1796.14,1383.37,1871.08,1541.65
334,CRDO,222.27,8722615.0,Technology,Semiconductors,96.0,95.0,97.0,84.0,22.9663,22.1691,7252263.0,8815920.0,245.95,66.75,,40997687296.0,No,173.06,148.38,190.4,150.99
340,SYNA,136.0,1148466.0,Technology,Semiconductors,96.0,97.0,97.0,96.0,9.8414,8.7817,848612.0,828340.0,149.11,58.28,,5254725120.0,No,104.46,82.17,113.78,89.82
342,FPS,59.32,5772611.0,Industrials,Electrical Equipment & Parts,96.0,98.0,97.0,,4.48,4.2407,5234615.0,8367610.0,61.35,25.95,,18058721280.0,No,40.77,,44.61,
356,BTSG,59.22,4185171.0,Healthcare,Health Information Services,96.0,92.0,94.0,95.0,1.9994,1.7976,2685279.0,2200260.0,62.11,19.01,,11683211264.0,No,51.67,38.95,54.29,44.09
369,CECO,80.53,764756.0,Industrials,Pollution & Treatment Controls,96.0,37.0,95.0,92.0,5.4893,5.2021,746895.0,1142030.0,92.0,25.96,,2888855296.0,No,73.19,60.91,74.63,66.18
378,CVLG,44.53,188412.0,Industrials,Trucking,96.0,97.0,96.0,97.0,1.5264,1.4621,174236.0,201780.0,45.07,18.0,,1120864128.0,No,33.6,26.15,35.94,28.69
382,XMTR,82.2,1095842.0,Industrials,Industrial Distribution,96.0,85.0,97.0,91.0,5.4411,4.6146,906601.0,1031050.0,99.86,29.6,,4541209088.0,No,64.04,56.84,70.47,59.53
395,TWN,94.14,62965.0,Financial Services,Asset Management,95.0,34.0,95.0,95.0,4.7879,4.2964,36611.0,68760.0,103.45,38.82,,540555520.0,No,86.64,64.28,90.46,69.57
396,TSAT,44.77,397825.0,Technology,Communication Equipment,95.0,8.0,93.0,94.0,4.8628,4.6329,208006.0,221800.0,59.12,15.67,,2300217344.0,No,48.43,33.91,49.49,37.1
404,PLXS,282.29,419761.0,Technology,Electronic Components,95.0,89.0,94.0,97.0,11.0879,9.9121,330323.0,256400.0,292.33,115.35,,7553070080.0,No,247.85,183.36,258.93,204.38
