Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CRVS,22.15,14918726.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2708511.0,9885180.0,24.08,2.54,1654203392.0,No
Leading Stocks (RS > 90),2,IMOS,42.53,99531.0,Technology,Semiconductors,97.0,97.0,98.0,97.0,22731.0,51260.0,45.43,12.78,1482178944.0,No
Leading Stocks (RS > 90),3,MU,389.11,54105807.0,Technology,Semiconductors,98.0,97.0,98.0,98.0,27753945.0,33891340.0,394.2,61.54,437946875904.0,No
Leading Stocks (RS > 90),4,RAPT,57.61,1878989.0,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,970847.0,3445170.0,57.62,5.66,1668419072.0,No
Leading Stocks (RS > 90),5,HL,28.88,35267353.0,Basic Materials,Other Precious Metals & Mining,98.0,97.0,98.0,98.0,21339396.0,25202310.0,29.33,4.46,19352449024.0,No
Leading Stocks (RS > 90),6,PL,26.38,18542751.0,Industrials,Aerospace & Defense,98.0,97.0,98.0,98.0,11278660.0,15643690.0,30.9,2.79,8668158976.0,No
Leading Stocks (RS > 90),7,SLGL,63.01,28499.0,Healthcare,Biotechnology,98.0,97.0,96.0,98.0,18391.0,16370.0,75.0,4.02,175532432.0,No
Leading Stocks (RS > 90),8,KTOS,120.59,6607033.0,Industrials,Aerospace & Defense,97.0,98.0,94.0,96.0,2991867.0,4893310.0,134.0,23.9,20360499200.0,No
Leading Stocks (RS > 90),9,AUGO,65.54,1287689.0,Basic Materials,Gold,97.0,95.0,97.0,97.0,612308.0,791320.0,66.7,22.24,5474434048.0,No
Leading Stocks (RS > 90),10,FORM,83.46,2325550.0,Technology,Semiconductor Equipment & Materials,97.0,97.0,98.0,97.0,1133919.0,1537020.0,83.62,22.58,6469576704.0,No
Leading Stocks (RS > 90),11,AAUC,29.49,1322554.0,Basic Materials,Gold,97.0,95.0,96.0,96.0,672563.0,945950.0,29.84,7.12,3674570240.0,No
Leading Stocks (RS > 90),12,HBM,24.05,9600445.0,Basic Materials,Copper,97.0,94.0,95.0,97.0,5156275.0,5200410.0,25.45,5.95,9527374848.0,No
Leading Stocks (RS > 90),13,FTAI,287.0,2305933.0,Industrials,Rental & Leasing Services,97.0,98.0,96.0,97.0,1321645.0,2024330.0,287.02,81.0,29438431232.0,No
Leading Stocks (RS > 90),14,AG,22.2,32835033.0,Basic Materials,Silver,97.0,96.0,96.0,97.0,19422045.0,25426300.0,22.98,5.09,10885905408.0,No
Leading Stocks (RS > 90),15,VPG,46.81,956922.0,Technology,Scientific & Technical Instruments,94.0,93.0,91.0,93.0,145460.0,194200.0,49.88,18.57,621593984.0,No
Leading Stocks (RS > 90),16,KEP,23.26,1514720.0,Utilities,Utilities - Regulated Electric,96.0,96.0,96.0,93.0,476093.0,631630.0,23.41,7.03,29864169472.0,No
Leading Stocks (RS > 90),17,BELFA,187.0,94027.0,Technology,Electronic Components,96.0,94.0,95.0,95.0,33300.0,67250.0,188.12,53.95,2617077760.0,No
Leading Stocks (RS > 90),18,INTC,54.25,217024064.0,Technology,Semiconductors,96.0,97.0,94.0,96.0,93569134.0,133546110.0,54.41,17.67,258772500480.0,No
Leading Stocks (RS > 90),19,SII,126.93,357922.0,Financial Services,Asset Management,96.0,96.0,95.0,94.0,168144.0,203200.0,127.0,39.33,3273049856.0,No
Leading Stocks (RS > 90),20,KGC,35.32,18602917.0,Basic Materials,Gold,96.0,94.0,93.0,96.0,8749563.0,9064750.0,37.56,10.28,43179536384.0,No
Leading Stocks (RS > 90),21,MKSI,220.73,1793719.0,Technology,Scientific & Technical Instruments,96.0,96.0,96.0,96.0,956173.0,1091230.0,221.07,54.84,14826316800.0,No
Leading Stocks (RS > 90),22,AEIS,269.0,795751.0,Industrials,Electrical Equipment & Parts,96.0,95.0,93.0,95.0,451554.0,531920.0,271.62,75.01,10153536512.0,No
Leading Stocks (RS > 90),23,EGO,44.85,2798651.0,Basic Materials,Gold,96.0,95.0,96.0,96.0,1669413.0,1552920.0,46.36,13.29,9055671296.0,No
Leading Stocks (RS > 90),24,RMBS,125.93,5857205.0,Technology,Semiconductors,95.0,96.0,91.0,95.0,1762465.0,1881030.0,131.12,40.12,13556381696.0,No
Leading Stocks (RS > 90),25,SKE,28.39,2048710.0,Basic Materials,Other Industrial Metals & Mining,95.0,93.0,95.0,93.0,718491.0,741230.0,29.97,8.53,3437839616.0,No
Leading Stocks (RS > 90),26,CGON,57.13,2858081.0,Healthcare,Biotechnology,95.0,97.0,92.0,96.0,1015595.0,1686990.0,57.85,14.8,4720325632.0,No
Leading Stocks (RS > 90),27,TAYD,72.91,23166.0,Industrials,Specialty Industrial Machinery,95.0,93.0,97.0,91.0,13559.0,36220.0,75.0,29.5,229893840.0,No
Leading Stocks (RS > 90),28,ERO,31.14,1871088.0,Basic Materials,Copper,95.0,93.0,94.0,96.0,1184906.0,1929640.0,32.27,9.3,3243360768.0,No
Leading Stocks (RS > 90),29,SCCO,184.06,3329254.0,Basic Materials,Copper,94.0,95.0,94.0,95.0,1385506.0,2282980.0,191.07,72.86,150762717184.0,No
Leading Stocks (RS > 90),30,MIRM,93.27,1523822.0,Healthcare,Biotechnology,94.0,95.0,91.0,94.0,700668.0,726820.0,93.99,36.88,4820551168.0,No
Leading Stocks (RS > 90),31,LCII,151.19,1111247.0,Consumer Cyclical,Recreational Vehicles,93.0,93.0,97.0,91.0,308585.0,272250.0,151.85,72.31,3665493248.0,No
Leading Stocks (RS > 90),32,MRNA,49.81,21775862.0,Healthcare,Biotechnology,94.0,98.0,97.0,91.0,11411919.0,13967000.0,50.0,22.28,19462443008.0,No
Leading Stocks (RS > 90),33,CMPO,25.68,2299542.0,Industrials,Metal Fabrication,94.0,95.0,91.0,94.0,1319190.0,2863970.0,26.78,9.24,7432188416.0,No
Leading Stocks (RS > 90),34,UCTT,47.2,1041061.0,Technology,Semiconductor Equipment & Materials,94.0,98.0,96.0,95.0,644163.0,1326940.0,47.22,16.66,2142270592.0,No
Leading Stocks (RS > 90),35,AXSM,189.1,1127280.0,Healthcare,Biotechnology,93.0,95.0,95.0,94.0,635101.0,801320.0,189.34,86.99,9533030400.0,No
Leading Stocks (RS > 90),36,BIDU,162.28,5713144.0,Communication Services,Internet Content & Information,93.0,96.0,92.0,94.0,3449609.0,3852130.0,163.68,74.71,56571715584.0,No
Leading Stocks (RS > 90),37,ASML,1360.09,2285304.0,Technology,Semiconductor Equipment & Materials,93.0,95.0,92.0,95.0,1459449.0,2001970.0,1375.37,578.51,527915778048.0,No
Leading Stocks (RS > 90),38,ELLO,26.94,8064.0,Utilities,Utilities - Renewable,91.0,91.0,94.0,91.0,3173.0,2400.0,29.25,13.0,371222016.0,No
