Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,NESR,24.17,6385214.0,Energy,Oil & Gas Equipment & Services,98.0,97.0,97.0,98.0,1069965.0,1473310.0,24.3,5.2,2435798528.0,No
Leading Stocks (RS > 90),2,ENLT,75.27,323972.0,Utilities,Utilities - Renewable,98.0,98.0,98.0,98.0,67040.0,140520.0,75.73,14.01,10299394048.0,No
Leading Stocks (RS > 90),3,TAYD,84.71,110814.0,Industrials,Specialty Industrial Machinery,96.0,94.0,98.0,96.0,24610.0,56740.0,86.0,29.5,267100624.0,No
Leading Stocks (RS > 90),4,MKSI,262.94,3347482.0,Technology,Scientific & Technical Instruments,97.0,97.0,98.0,97.0,1202060.0,1937950.0,269.91,54.84,17661540352.0,No
Leading Stocks (RS > 90),5,ZIM,27.85,39524673.0,Industrials,Marine Shipping,93.0,96.0,97.0,94.0,4201090.0,2333890.0,29.97,11.04,3354741760.0,No
Leading Stocks (RS > 90),6,CECO,78.93,516428.0,Industrials,Pollution & Treatment Controls,97.0,95.0,96.0,94.0,282795.0,302120.0,79.91,17.57,2813146624.0,No
Leading Stocks (RS > 90),7,KEN,83.0,25746.0,Utilities,Utilities - Independent Power Producers,96.0,95.0,94.0,95.0,13366.0,15050.0,83.34,27.1,4328470016.0,No
Leading Stocks (RS > 90),8,IPGP,134.86,1432718.0,Technology,Semiconductor Equipment & Materials,95.0,98.0,97.0,94.0,418303.0,932240.0,155.82,48.59,5681256448.0,No
Leading Stocks (RS > 90),9,CPS,43.63,513103.0,Consumer Cyclical,Auto Parts,95.0,97.0,95.0,92.0,177975.0,270370.0,47.98,10.38,769502656.0,No
Leading Stocks (RS > 90),10,PDS,87.12,190888.0,Energy,Oil & Gas Drilling,94.0,94.0,96.0,93.0,91411.0,144140.0,91.99,36.2,1148142976.0,No
Leading Stocks (RS > 90),11,TWST,52.88,2174230.0,Healthcare,Diagnostics & Research,94.0,97.0,97.0,95.0,1391311.0,1811380.0,53.42,23.3,3242162944.0,No
Leading Stocks (RS > 90),12,TIGO,66.2,1659895.0,Communication Services,Telecom Services,94.0,95.0,91.0,91.0,1061760.0,1312170.0,68.93,25.5,11061025792.0,No
Leading Stocks (RS > 90),13,LIND,20.54,906637.0,Consumer Cyclical,Travel Services,94.0,96.0,97.0,91.0,596141.0,928070.0,20.9,7.45,1137931392.0,No
Leading Stocks (RS > 90),14,SKM,33.43,2358432.0,Communication Services,Telecom Services,93.0,98.0,97.0,91.0,1242933.0,2352910.0,33.7,19.66,12828824576.0,No
Leading Stocks (RS > 90),15,MGA,66.82,5573330.0,Consumer Cyclical,Auto Parts,92.0,95.0,92.0,91.0,1650641.0,2823970.0,69.94,30.39,18874212352.0,No
Leading Stocks (RS > 90),16,SLAB,205.69,978895.0,Technology,Semiconductors,93.0,97.0,97.0,92.0,586291.0,2079450.0,208.84,82.82,6778704896.0,No
Leading Stocks (RS > 90),17,LINC,30.13,799881.0,Consumer Defensive,Education & Training Services,92.0,91.0,94.0,92.0,262280.0,380670.0,30.21,14.1,952824960.0,No
Leading Stocks (RS > 90),18,OCS,28.77,362021.0,Healthcare,Biotechnology,92.0,96.0,95.0,93.0,206021.0,309810.0,29.36,14.0,1663104768.0,No
