Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
9,ONDS,5.47,36381138,Technology,Communication Equipment,99.0,99.0,98.0,18.0,30933035.0,47890940.0,6.19,0.57,1500027264.0,No
11,OPEN,5.05,395806731,Real Estate,Real Estate Services,99.0,98.0,0.0,1.0,248812277.0,396139320.0,5.87,0.51,3716788480.0,No
12,TDUP,10.54,2509264,Consumer Cyclical,Internet Retail,99.0,99.0,99.0,98.0,2405461.0,2184490.0,12.28,0.5,1297501056.0,No
17,PRCH,17.75,3533047,Technology,Software - Application,99.0,99.0,99.0,99.0,2054170.0,1878850.0,18.12,1.16,1850774784.0,No
24,ONEG,12.1,344717,Industrials,Engineering & Construction,99.0,99.0,93.0,8.0,257574.0,215860.0,12.47,1.48,193200000.0,No
27,MOB,5.87,581386,Industrials,Aerospace & Defense,99.0,98.0,97.0,98.0,422191.0,625290.0,6.6,0.85,48041784.0,No
30,EPSM,24.87,954648,Consumer Defensive,Beverages - Wineries & Distilleries,99.0,99.0,99.0,,300596.0,398590.0,29.76,4.23,337831296.0,No
39,SATS,65.24,6700317,Communication Services,Telecom Services,99.0,71.0,10.0,96.0,4720441.0,9794520.0,65.53,14.9,18770591744.0,No
41,IREN,28.95,48979634,Financial Services,Capital Markets,99.0,98.0,73.0,9.0,26328274.0,29705480.0,29.85,5.12,7915977728.0,No
46,VSAT,31.04,5026679,Technology,Communication Equipment,99.0,97.0,8.0,9.0,4239487.0,4301850.0,33.85,6.69,4164838656.0,No
48,MSGY,13.3,264854,Industrials,Engineering & Construction,99.0,99.0,,,208884.0,136330.0,14.6,3.83,188908000.0,No
49,FORD,14.55,89457,Consumer Cyclical,Footwear & Accessories,99.0,98.0,96.0,16.0,32395.0,55620.0,15.5,3.1,25085428.0,No
51,OPAD,5.09,14442539,Real Estate,Real Estate Services,99.0,3.0,0.0,0.0,6925550.0,36217020.0,6.35,0.91,156282208.0,No
57,UUU,6.01,64264352,Industrials,Building Products & Equipment,99.0,97.0,98.0,86.0,43291.0,64990.0,7.09,1.11,13370354.0,No
66,SIFY,9.9,246182,Communication Services,Telecom Services,99.0,98.0,86.0,93.0,104917.0,146970.0,9.94,2.04,715545472.0,No
67,BE,51.35,9417983,Industrials,Electrical Equipment & Parts,99.0,99.0,86.0,98.0,9148641.0,11052670.0,55.07,9.02,12021647360.0,No
78,XNET,7.29,1192220,Technology,Software - Infrastructure,99.0,97.0,99.0,99.0,1036366.0,2270660.0,8.8,1.51,456678528.0,No
79,SSRM,20.0,5039048,Basic Materials,Gold,99.0,96.0,98.0,99.0,3075427.0,3253330.0,20.0,4.83,4052558336.0,No
80,WLDN,106.64,393630,Industrials,Engineering & Construction,99.0,98.0,95.0,91.0,385658.0,512260.0,121.0,30.43,1564326144.0,No
81,CNL,13.59,83826,Basic Materials,Gold,99.0,98.0,99.0,99.0,73658.0,58970.0,13.85,2.99,1153165824.0,No
84,LUD,9.6,1044611,Basic Materials,Steel,99.0,86.0,79.0,79.0,33448.0,36220.0,10.68,3.4,218731600.0,No
91,FMFC,10.6,3255546,Consumer Cyclical,Footwear & Accessories,98.0,96.0,,,805314.0,1508440.0,11.2,4.2,193522496.0,No
93,CRDO,124.43,6324643,Technology,Semiconductors,98.0,99.0,98.0,95.0,5212853.0,4119180.0,134.35,24.08,21495478272.0,No
99,METC,24.02,3557485,Basic Materials,Coking Coal,98.0,98.0,25.0,31.0,2974617.0,2750930.0,27.31,6.3,1489863168.0,No
100,ZYBT,12.71,260553,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,14.0,94.0,22.0,200364.0,216260.0,14.3,3.5,600212096.0,No
102,FSI,9.79,274760,Basic Materials,Specialty Chemicals,98.0,95.0,90.0,99.0,47101.0,115860.0,11.48,3.16,123907136.0,No
105,KALA,12.24,430735,Healthcare,Biotechnology,98.0,93.0,2.0,77.0,141869.0,178220.0,12.91,2.92,85586472.0,No
106,COE,39.6,44357,Consumer Defensive,Education & Training Services,98.0,97.0,98.0,99.0,16719.0,8490.0,46.79,12.98,229053504.0,No
107,ALAB,174.07,5298261,Technology,Semiconductors,98.0,98.0,95.0,53.0,5290080.0,4219220.0,199.47,36.85,28931248128.0,No
108,CPS,38.29,234045,Consumer Cyclical,Auto Parts,98.0,94.0,96.0,39.0,208256.0,258230.0,38.35,10.38,675976384.0,No
115,ELVA,5.74,376944,Industrials,Electrical Equipment & Parts,98.0,98.0,94.0,16.0,186998.0,315610.0,6.2,1.73,231447520.0,No
118,PPIH,29.94,136913,Industrials,Building Products & Equipment,98.0,98.0,88.0,92.0,78495.0,124420.0,32.9,8.81,238998144.0,No
120,EOSE,7.52,17693586,Industrials,Electrical Equipment & Parts,98.0,97.0,98.0,99.0,14011254.0,9418850.0,7.6,2.06,1954076032.0,No
123,OPRX,17.14,387456,Healthcare,Health Information Services,98.0,96.0,99.0,2.0,334956.0,355680.0,18.96,3.78,318018432.0,No
129,MLYS,28.96,15567573,Healthcare,Biotechnology,98.0,32.0,94.0,86.0,826467.0,1001010.0,30.13,8.24,1913279488.0,No
136,NEUP,11.79,69101,Healthcare,Biotechnology,98.0,97.0,93.0,19.0,42675.0,91490.0,13.34,2.12,22315124.0,No
138,LQDA,28.55,3940758,Healthcare,Biotechnology,98.0,94.0,95.0,93.0,2755716.0,2299390.0,29.28,8.75,2460495104.0,No
141,IDR,26.66,559914,Basic Materials,Gold,98.0,90.0,88.0,83.0,483203.0,478830.0,29.69,9.67,385843648.0,No
144,CIFR,8.3,60957856,Financial Services,Capital Markets,98.0,89.0,16.0,7.0,32899945.0,29625890.0,8.78,1.86,3272114432.0,No
165,KPLT,18.93,364841,Technology,Software - Infrastructure,98.0,93.0,11.0,94.0,27533.0,35530.0,19.89,5.08,86273104.0,No
169,IPX,46.01,87330,Basic Materials,Other Industrial Metals & Mining,98.0,98.0,96.0,73.0,69070.0,80100.0,47.86,12.28,1571774464.0,No
170,PRPO,15.95,16404,Healthcare,Diagnostics & Research,98.0,98.0,98.0,94.0,11833.0,9630.0,16.89,3.9,25832300.0,No
171,HYMC,5.47,2914204,Basic Materials,Gold,98.0,91.0,97.0,90.0,650869.0,540600.0,5.49,1.95,213631984.0,No
172,CDE,13.61,18993229,Basic Materials,Gold,98.0,95.0,97.0,86.0,12824287.0,9883630.0,13.79,4.58,8773073920.0,No
173,CMCL,26.49,205953,Basic Materials,Gold,98.0,96.0,98.0,78.0,169135.0,183000.0,26.58,8.8,510154528.0,No
