Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,GRAL,91.15,1600064,Healthcare,Diagnostics & Research,99.0,98.0,93.0,99.0,953400.0,1332170.0,103.0,13.22,3285756928.0,No
Leading Stocks (RS > 90),2,INSM,194.17,6174207,Healthcare,Biotechnology,98.0,96.0,95.0,92.0,2379398.0,1784080.0,194.7,60.4,40981344256.0,No
Leading Stocks (RS > 90),3,MNPR,85.67,118757,Healthcare,Biotechnology,98.0,99.0,99.0,99.0,62382.0,89000.0,105.0,12.55,528580544.0,No
Leading Stocks (RS > 90),4,TTMI,61.86,4420621,Technology,Electronic Components,97.0,98.0,97.0,93.0,2365304.0,1910950.0,63.76,15.77,6395091456.0,No
Leading Stocks (RS > 90),5,CPS,36.28,473821,Consumer Cyclical,Auto Parts,96.0,97.0,93.0,98.0,206246.0,183520.0,40.67,10.38,639740160.0,No
Leading Stocks (RS > 90),6,BBIO,63.38,4476248,Healthcare,Biotechnology,95.0,93.0,94.0,93.0,2599193.0,2902800.0,69.48,21.72,12114348032.0,No
Leading Stocks (RS > 90),7,AAMI,50.04,617349,Financial Services,Asset Management,94.0,93.0,97.0,92.0,295743.0,184060.0,54.99,22.6,1792028160.0,No
Leading Stocks (RS > 90),8,NET,223.03,4102902,Technology,Software - Infrastructure,94.0,96.0,98.0,95.0,2374950.0,2041480.0,231.13,85.6,77725163520.0,No
Leading Stocks (RS > 90),9,REVG,53.85,4846381,Industrials,Farm & Heavy Construction Machinery,91.0,92.0,95.0,93.0,754410.0,501690.0,64.47,25.76,2627790080.0,No
Leading Stocks (RS > 90),10,CALX,68.04,2359536,Technology,Software - Infrastructure,92.0,92.0,93.0,91.0,534421.0,424710.0,69.69,28.61,4443283968.0,No
Leading Stocks (RS > 90),11,RBLX,113.02,26633727,Communication Services,Electronic Gaming & Multimedia,92.0,97.0,98.0,97.0,7919848.0,5404680.0,150.59,47.95,78348451840.0,No
Leading Stocks (RS > 90),12,VSEC,179.32,475976,Industrials,Aerospace & Defense,91.0,92.0,94.0,95.0,264381.0,333500.0,186.0,88.69,4131407872.0,No
Leading Stocks (RS > 90),13,MTZ,213.9,1566075,Industrials,Engineering & Construction,91.0,92.0,92.0,91.0,970248.0,871290.0,224.03,99.7,16878410752.0,No
"Top Movers (RS ≥ 85, Improving)",1,GSAT,50.78,5488497,Communication Services,Telecom Services,98.0,95.0,90.0,12.0,1102800.0,962670.0,54.57,15.45,6432441856.0,No
"Top Movers (RS ≥ 85, Improving)",2,IMVT,24.78,4999811,Healthcare,Biotechnology,88.0,8.0,6.0,2.0,1591734.0,1863620.0,32.1,12.72,4327415808.0,No
"Top Movers (RS ≥ 85, Improving)",3,HI,31.53,2587342,Industrials,Specialty Industrial Machinery,89.0,64.0,4.0,3.0,1458423.0,2757850.0,35.59,18.36,2224288768.0,No
"Top Movers (RS ≥ 85, Improving)",4,CMPR,74.19,492496,Industrials,Specialty Business Services,89.0,73.0,27.0,4.0,197712.0,138520.0,85.56,35.21,1830399744.0,No
"Top Movers (RS ≥ 85, Improving)",5,MTSR,63.73,9481390,Healthcare,Biotechnology,97.0,96.0,90.0,16.0,2036125.0,760510.0,66.1,12.3,6710306304.0,No
"Top Movers (RS ≥ 85, Improving)",6,INBX,78.58,910822,Healthcare,Biotechnology,99.0,97.0,96.0,17.0,278245.0,1106790.0,83.78,10.8,1137467648.0,No
"Top Movers (RS ≥ 85, Improving)",7,DINO,52.73,3276304,Energy,Oil & Gas Refining & Marketing,89.0,88.0,81.0,11.0,2147140.0,1777880.0,55.63,24.66,9862887424.0,No
"Top Movers (RS ≥ 85, Improving)",8,GOOG,281.9,46718159,Communication Services,Internet Content & Information,93.0,90.0,83.0,17.0,21187110.0,19833830.0,291.9,142.66,3405202325504.0,No
"Top Movers (RS ≥ 85, Improving)",9,GOOGL,281.48,72330983,Communication Services,Internet Content & Information,93.0,90.0,83.0,17.0,33019323.0,31891020.0,291.47,140.53,3407559262208.0,No
"Top Movers (RS ≥ 85, Improving)",10,MPWR,1087.56,1198790,Technology,Semiconductors,91.0,89.0,81.0,16.0,569370.0,538520.0,1123.38,438.86,52085428224.0,No
"Top Movers (RS ≥ 85, Improving)",11,ECO,34.3,250871,Industrials,Marine Shipping,90.0,78.0,22.0,18.0,142620.0,185930.0,34.44,17.91,1104257920.0,No
"Top Movers (RS ≥ 85, Improving)",12,TWN,58.0,24072,Financial Services,Asset Management,90.0,88.0,86.0,19.0,14460.0,23130.0,59.89,26.45,369616544.0,No
"Top Movers (RS ≥ 85, Improving)",13,KLAC,1213.77,2001715,Technology,Semiconductor Equipment & Materials,93.0,92.0,88.0,37.0,1008351.0,996280.0,1284.47,551.33,159919013888.0,No
"Top Movers (RS ≥ 85, Improving)",14,VPG,38.29,173224,Technology,Scientific & Technical Instruments,93.0,85.0,71.0,38.0,111510.0,161040.0,38.83,18.57,508461472.0,No
"Top Movers (RS ≥ 85, Improving)",15,FTAI,186.76,2561378,Industrials,Rental & Leasing Services,94.0,90.0,85.0,48.0,1109001.0,1222930.0,194.36,75.06,19156346880.0,No
"Top Movers (RS ≥ 85, Improving)",16,NTCT,28.01,858510,Technology,Software - Infrastructure,87.0,77.0,49.0,45.0,562760.0,421200.0,28.08,18.12,2012148352.0,No
"Top Movers (RS ≥ 85, Improving)",17,PLPC,218.61,182470,Industrials,Electrical Equipment & Parts,93.0,90.0,83.0,71.0,80418.0,103220.0,245.99,118.99,1076622336.0,No
