Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CAR,395.77,7102495.0,Industrials,Rental & Leasing Services,98.0,98.0,98.0,98.0,1383155.0,4023700.0,415.26,66.79,13980449792.0,No
Leading Stocks (RS > 90),2,WATT,22.13,1957789.0,Technology,Communication Equipment,98.0,98.0,98.0,98.0,390810.0,348660.0,23.65,3.62,121739320.0,No
Leading Stocks (RS > 90),3,SYRE,68.99,4043082.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,833655.0,1312830.0,75.0,12.04,5435332608.0,No
Leading Stocks (RS > 90),4,AVNS,24.72,4535876.0,Healthcare,Medical Devices,97.0,98.0,98.0,97.0,960566.0,2732470.0,24.72,9.3,1153785472.0,No
Leading Stocks (RS > 90),5,RVMD,152.54,11936428.0,Healthcare,Biotechnology,97.0,98.0,93.0,98.0,2711270.0,3693290.0,155.01,34.0,30229368832.0,No
Leading Stocks (RS > 90),6,GSAT,80.64,4099311.0,Communication Services,Telecom Services,97.0,96.0,92.0,96.0,1031016.0,2673460.0,81.07,17.24,10369588224.0,No
Leading Stocks (RS > 90),7,ORKA,65.55,1397644.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,675475.0,1356540.0,67.94,8.31,3247523584.0,No
Leading Stocks (RS > 90),8,STRO,29.77,314678.0,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,174683.0,241820.0,30.5,5.2,493206688.0,No
Leading Stocks (RS > 90),9,SRZN,32.02,286234.0,Healthcare,Biotechnology,97.0,95.0,97.0,97.0,113916.0,131550.0,33.22,5.9,376638720.0,No
Leading Stocks (RS > 90),10,SION,45.09,765948.0,Healthcare,Biotechnology,97.0,94.0,91.0,93.0,310346.0,431230.0,46.1,9.24,2028963072.0,No
Leading Stocks (RS > 90),11,UI,1006.56,175458.0,Technology,Communication Equipment,97.0,96.0,97.0,92.0,102525.0,90840.0,1010.4,282.82,60917809152.0,No
Leading Stocks (RS > 90),12,TVTX,40.95,3739015.0,Healthcare,Biotechnology,96.0,97.0,95.0,93.0,1728561.0,3251580.0,43.31,13.88,3782543616.0,No
Leading Stocks (RS > 90),13,SPIR,20.54,2173334.0,Industrials,Specialty Business Services,96.0,98.0,98.0,94.0,1169050.0,3564290.0,23.59,6.6,790873408.0,No
Leading Stocks (RS > 90),14,LGN,69.54,2164317.0,Industrials,Engineering & Construction,96.0,96.0,96.0,97.0,1373486.0,3065100.0,69.66,26.96,11421763584.0,No
Leading Stocks (RS > 90),15,ECPG,78.69,692567.0,Financial Services,Credit Services,95.0,92.0,95.0,96.0,263973.0,335980.0,80.15,28.93,1755076352.0,No
Leading Stocks (RS > 90),16,ESP,64.8,45270.0,Industrials,Electrical Equipment & Parts,93.0,91.0,94.0,96.0,20011.0,13880.0,67.48,28.69,191733040.0,No
