Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,ENLT,77.17,250511.0,Utilities,Utilities - Renewable,98.0,96.0,98.0,98.0,102928.0,180320.0,81.28,14.01,10674635776.0,No
Leading Stocks (RS > 90),2,LASR,62.56,2575685.0,Technology,Semiconductors,98.0,96.0,98.0,97.0,1234562.0,2532810.0,69.52,6.2,3486898176.0,No
Leading Stocks (RS > 90),3,AAOI,101.14,10110310.0,Technology,Communication Equipment,98.0,98.0,98.0,98.0,6219116.0,11012630.0,110.0,9.71,7605608448.0,No
Leading Stocks (RS > 90),4,SLGL,79.0,37281.0,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,23269.0,21520.0,97.97,4.02,220077168.0,No
Leading Stocks (RS > 90),5,NBTX,33.5,50798.0,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,33223.0,44260.0,37.11,2.95,1620996352.0,No
Leading Stocks (RS > 90),6,TYRA,34.54,1773001.0,Healthcare,Biotechnology,97.0,91.0,97.0,98.0,773161.0,1350230.0,35.96,6.42,1843472256.0,No
Leading Stocks (RS > 90),7,ANAB,57.28,931316.0,Healthcare,Biotechnology,97.0,92.0,95.0,97.0,458055.0,386690.0,63.47,15.32,1602293248.0,No
Leading Stocks (RS > 90),8,STRO,22.5,220270.0,Healthcare,Biotechnology,97.0,98.0,98.0,97.0,122122.0,109890.0,22.76,5.2,368724960.0,No
Leading Stocks (RS > 90),9,GLW,134.74,17042095.0,Technology,Electronic Components,97.0,95.0,97.0,96.0,9225003.0,14668500.0,162.1,37.31,115599933440.0,No
Leading Stocks (RS > 90),10,COHR,253.87,8716431.0,Technology,Scientific & Technical Instruments,97.0,91.0,96.0,98.0,5373805.0,7876120.0,300.2,45.58,47596019712.0,No
Leading Stocks (RS > 90),11,ESLT,888.1,427344.0,Industrials,Aerospace & Defense,96.0,96.0,98.0,95.0,137776.0,209140.0,912.23,343.0,41263697920.0,No
Leading Stocks (RS > 90),12,EDRY,20.54,32916.0,Industrials,Marine Shipping,96.0,98.0,96.0,96.0,10694.0,45500.0,23.98,7.6,59371840.0,No
Leading Stocks (RS > 90),13,SSRM,31.19,8781380.0,Basic Materials,Gold,96.0,97.0,95.0,92.0,3787798.0,4815300.0,33.49,8.65,6341747200.0,No
Leading Stocks (RS > 90),14,CGON,60.37,1681377.0,Healthcare,Biotechnology,96.0,94.0,95.0,96.0,1063803.0,843490.0,63.58,14.8,4988028416.0,No
Leading Stocks (RS > 90),15,TATT,58.92,386325.0,Industrials,Aerospace & Defense,95.0,95.0,95.0,94.0,139264.0,94360.0,64.37,23.37,763051520.0,No
Leading Stocks (RS > 90),16,FRO,34.92,6886506.0,Energy,Oil & Gas Midstream,95.0,96.0,96.0,93.0,3363847.0,5428700.0,39.89,12.4,7773990912.0,No
Leading Stocks (RS > 90),17,ECO,48.81,809920.0,Industrials,Marine Shipping,95.0,95.0,93.0,95.0,429294.0,764630.0,57.29,17.91,1906672512.0,No
Leading Stocks (RS > 90),18,LINC,35.94,645013.0,Consumer Defensive,Education & Training Services,95.0,97.0,97.0,95.0,377913.0,796280.0,37.85,14.1,1136559232.0,No
Leading Stocks (RS > 90),19,PBF,45.66,5384848.0,Energy,Oil & Gas Refining & Marketing,95.0,97.0,93.0,94.0,3309732.0,3337950.0,47.18,13.62,5338878464.0,No
Leading Stocks (RS > 90),20,MEOH,57.05,1947966.0,Basic Materials,Chemicals,93.0,94.0,96.0,94.0,540655.0,588610.0,57.42,25.46,4412219392.0,No
Leading Stocks (RS > 90),21,AEM,221.49,5034877.0,Basic Materials,Gold,94.0,92.0,92.0,92.0,2755803.0,2291060.0,255.24,94.77,110813175808.0,No
Leading Stocks (RS > 90),22,TEN,34.95,597829.0,Energy,Oil & Gas Midstream,94.0,97.0,95.0,93.0,349144.0,632970.0,37.61,13.4,1052959808.0,No
Leading Stocks (RS > 90),23,SLAB,203.25,1362763.0,Technology,Semiconductors,93.0,98.0,96.0,93.0,703752.0,809270.0,208.84,82.82,6698292224.0,No
Leading Stocks (RS > 90),24,UNF,262.76,827107.0,Industrials,Specialty Business Services,91.0,97.0,96.0,92.0,220489.0,108820.0,271.35,147.66,4751177728.0,No
Leading Stocks (RS > 90),25,NMM,68.76,237677.0,Industrials,Marine Shipping,92.0,93.0,91.0,91.0,130930.0,219870.0,74.21,28.37,2000443904.0,No
Leading Stocks (RS > 90),26,VLO,228.03,5150812.0,Energy,Oil & Gas Refining & Marketing,92.0,95.0,91.0,91.0,3286955.0,3077970.0,232.99,99.0,70837919744.0,No
