Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),27,BWAY,24.71,134917,Healthcare,Medical Devices,96.0,95.0,95.0,96.0,85593.0,119830.0,25.16,7.84,491310304.0,No
Leading Stocks (RS > 90),28,TAYD,71.78,26621,Industrials,Specialty Industrial Machinery,95.0,91.0,97.0,91.0,14139.0,35510.0,75.0,29.5,226330800.0,No
Leading Stocks (RS > 90),29,CENX,45.11,3557898,Basic Materials,Aluminum,95.0,91.0,95.0,95.0,2165234.0,2019630.0,50.16,13.05,4210656256.0,No
Leading Stocks (RS > 90),30,DOCN,58.94,6504813,Technology,Software - Infrastructure,94.0,93.0,95.0,95.0,2202447.0,2022380.0,61.67,25.45,5392546816.0,No
Leading Stocks (RS > 90),31,SCCO,188.41,3271375,Basic Materials,Copper,94.0,95.0,95.0,95.0,1472728.0,2508160.0,193.28,72.86,154325778432.0,No
Leading Stocks (RS > 90),32,WPM,147.86,4009530,Basic Materials,Gold,94.0,93.0,95.0,92.0,1941936.0,2264260.0,154.7,58.31,67220008960.0,No
Leading Stocks (RS > 90),33,SANM,182.54,1159188,Technology,Electronic Components,94.0,92.0,93.0,94.0,677962.0,574590.0,185.29,63.67,9960091648.0,No
Leading Stocks (RS > 90),34,GOLD,44.1,841807,Financial Services,Capital Markets,94.0,96.0,96.0,95.0,510486.0,681370.0,44.47,19.39,1086817536.0,No
Leading Stocks (RS > 90),35,LTM,64.49,1237280,Industrials,Airlines,94.0,93.0,94.0,91.0,801962.0,893850.0,65.0,26.36,19728824320.0,No
Leading Stocks (RS > 90),36,AEM,215.41,3776058,Basic Materials,Gold,94.0,92.0,92.0,93.0,2493536.0,2763940.0,223.44,87.45,108145852416.0,No
Leading Stocks (RS > 90),37,OR,45.55,1971718,Basic Materials,Gold,94.0,94.0,93.0,92.0,1303695.0,1933870.0,47.56,17.55,8562757120.0,No
Leading Stocks (RS > 90),38,FNV,259.31,1374027,Basic Materials,Gold,92.0,93.0,93.0,92.0,743426.0,1028050.0,266.61,127.2,50185027584.0,No
Leading Stocks (RS > 90),39,BSAC,36.34,490357,Financial Services,Banks - Regional,91.0,92.0,91.0,91.0,315132.0,433390.0,36.66,19.66,17120330752.0,No
