Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
Leading Stocks (RS > 90),11,LUNR,34.86,47333074,Industrials,Aerospace & Defense,98.0,96.0,97.0,99.0,13770771.0,14501850.0,45.52,7.78,5593367552.0,No,,25.59,16.33,27.98,19.61
Leading Stocks (RS > 90),12,VELO,25.08,4348000,Technology,Computer Hardware,99.0,97.0,98.0,99.0,2666025.0,4457760.0,25.73,2.81,747409152.0,No,,13.85,9.85,15.33,12.79
Leading Stocks (RS > 90),13,MU,895.88,74058714,Technology,Semiconductors,99.0,99.0,98.0,99.0,46357311.0,53915210.0,916.76,92.22,1010314379264.0,No,,528.4,326.48,575.64,413.94
Leading Stocks (RS > 90),14,AIP,37.91,1149739,Technology,Semiconductors,99.0,97.0,98.0,98.0,729761.0,1483990.0,38.47,7.14,1750379904.0,No,,24.46,16.37,27.16,19.32
Leading Stocks (RS > 90),15,VSAT,81.4,2579980,Technology,Communication Equipment,99.0,96.0,97.0,98.0,1674571.0,2108740.0,83.25,8.61,11056676864.0,No,,60.07,42.57,64.2,48.33
Leading Stocks (RS > 90),16,SMTC,164.46,8089391,Technology,Semiconductors,98.0,98.0,97.0,98.0,2666643.0,3376870.0,168.29,34.59,15313611776.0,No,2026-05-26,103.56,79.73,114.6,90.16
Leading Stocks (RS > 90),17,VSH,50.37,9655794,Technology,Semiconductors,98.0,99.0,98.0,99.0,3297040.0,6850820.0,50.74,11.77,6855650304.0,No,,26.93,18.88,31.09,21.37
Leading Stocks (RS > 90),18,BRUN,28.43,2098432,Technology,Software - Infrastructure,98.0,98.0,99.0,97.0,737568.0,2044980.0,31.5,10.13,1746417152.0,No,,15.93,12.72,18.26,13.89
Leading Stocks (RS > 90),19,SIMO,290.32,1848911,Technology,Semiconductors,98.0,99.0,98.0,99.0,812185.0,1086420.0,294.0,60.35,9844123648.0,No,,174.42,118.28,195.84,137.11
Leading Stocks (RS > 90),20,ASYS,22.82,537231,Technology,Semiconductor Equipment & Materials,98.0,94.0,97.0,98.0,236425.0,313530.0,23.96,3.85,330796704.0,No,,16.15,11.67,17.79,13.72
Leading Stocks (RS > 90),21,SPIR,23.75,3331480,Industrials,Specialty Business Services,98.0,97.0,99.0,98.0,1625260.0,1664620.0,25.12,6.6,919399296.0,No,,16.95,11.7,18.75,12.65
Leading Stocks (RS > 90),22,SILC,47.53,192456,Technology,Communication Equipment,98.0,98.0,98.0,98.0,102536.0,203850.0,52.58,13.34,271212928.0,No,,31.0,20.31,35.23,22.79
Leading Stocks (RS > 90),23,ASX,38.95,13686716,Technology,Semiconductors,98.0,94.0,96.0,98.0,7538453.0,8694270.0,39.57,9.23,85454192640.0,No,,28.13,18.66,30.26,22.39
Leading Stocks (RS > 90),24,PENG,54.95,3636992,Technology,Information Technology Services,98.0,99.0,99.0,98.0,2045288.0,4254270.0,55.65,16.04,2888180736.0,No,,29.93,23.75,34.83,24.65
Leading Stocks (RS > 90),25,AMBQ,83.55,915679,Technology,Semiconductors,98.0,99.0,99.0,99.0,537920.0,1244790.0,85.72,22.12,1785944320.0,No,,40.16,33.42,47.17,35.0
Leading Stocks (RS > 90),26,MRVL,208.26,41339097,Technology,Semiconductors,98.0,95.0,99.0,98.0,25944408.0,25412170.0,217.45,58.61,182342696960.0,No,,139.91,96.57,155.1,108.22
Leading Stocks (RS > 90),27,DXYZ,60.21,13756177,Financial Services,Asset Management,96.0,99.0,98.0,98.0,3067678.0,7959620.0,72.87,19.71,1812210048.0,No,,35.97,29.73,40.77,32.45
Leading Stocks (RS > 90),28,ASTS,119.7,47173705,Technology,Communication Equipment,97.0,98.0,93.0,97.0,17258410.0,25862550.0,129.89,22.47,46458511360.0,No,,84.87,76.07,88.33,85.03
Leading Stocks (RS > 90),29,OUST,42.7,8511449,Technology,Electronic Components,97.0,98.0,98.0,96.0,3151061.0,6793580.0,45.4,10.36,2718834944.0,No,,25.27,25.78,27.66,24.04
Leading Stocks (RS > 90),30,GFS,89.96,10847399,Technology,Semiconductors,97.0,97.0,97.0,98.0,4406456.0,4903850.0,92.53,31.51,49335541760.0,No,,58.0,42.85,63.78,48.18
Leading Stocks (RS > 90),31,UMC,21.08,26719594,Technology,Semiconductors,97.0,98.0,97.0,98.0,11591401.0,15472410.0,21.51,6.56,52895764480.0,No,,12.29,9.21,13.62,10.45
Leading Stocks (RS > 90),32,FLY,58.81,14471073,Industrials,Aerospace & Defense,97.0,98.0,99.0,99.0,6362170.0,7242130.0,73.8,16.0,9423433728.0,No,,35.33,30.43,39.52,28.43
Leading Stocks (RS > 90),33,SEDG,70.75,8229512,Technology,Solar,97.0,98.0,96.0,96.0,4044676.0,5553930.0,75.73,13.73,4302887424.0,No,,46.61,37.41,50.51,40.06
Leading Stocks (RS > 90),34,ON,127.0,18683181,Technology,Semiconductors,97.0,96.0,97.0,98.0,10030438.0,11278720.0,129.13,41.49,49378004992.0,No,,85.21,62.46,93.31,69.78
Leading Stocks (RS > 90),35,TSAT,57.8,337291,Technology,Communication Equipment,97.0,94.0,97.0,97.0,199583.0,192930.0,59.0,15.65,2969679872.0,No,,46.28,32.57,48.63,35.94
Leading Stocks (RS > 90),36,ENS,243.34,624509,Industrials,Electrical Equipment & Parts,96.0,92.0,93.0,95.0,374600.0,535420.0,244.3,80.82,8886234112.0,No,,200.28,153.58,210.28,174.98
Leading Stocks (RS > 90),37,POWI,84.09,3585020,Technology,Semiconductors,95.0,91.0,97.0,98.0,1075425.0,1163260.0,84.9,30.86,4685493248.0,No,,61.9,46.93,66.34,49.58
Leading Stocks (RS > 90),38,CECO,89.87,1092467,Industrials,Pollution & Treatment Controls,96.0,97.0,95.0,94.0,687161.0,621710.0,90.42,25.96,3223909376.0,No,,69.34,59.33,72.6,64.82
Leading Stocks (RS > 90),39,KALV,26.81,8068030,Healthcare,Biotechnology,95.0,96.0,97.0,96.0,3255871.0,3765710.0,26.85,9.83,1427388160.0,No,,21.87,16.07,23.24,17.96
Leading Stocks (RS > 90),40,CMPR,104.06,260985,Industrials,Specialty Business Services,94.0,95.0,94.0,91.0,147973.0,249060.0,105.09,42.05,2521591296.0,No,,82.94,71.94,87.22,77.1
Leading Stocks (RS > 90),41,KN,38.24,1299172,Technology,Electronic Components,94.0,95.0,92.0,95.0,785791.0,1081470.0,38.4,16.11,3271839744.0,No,,30.14,25.04,31.72,26.54
Leading Stocks (RS > 90),42,ENPH,66.9,11424090,Technology,Solar,94.0,99.0,92.0,98.0,7028461.0,12080990.0,68.9,25.78,8817301504.0,No,,39.43,37.2,42.63,38.72
Leading Stocks (RS > 90),43,STK,55.78,106820,Financial Services,Asset Management,93.0,92.0,93.0,93.0,52536.0,73250.0,56.94,28.24,985148864.0,No,,45.21,38.84,47.08,41.16
Leading Stocks (RS > 90),44,QCOM,248.82,30541598,Technology,Semiconductors,93.0,98.0,97.0,91.0,18596341.0,27927230.0,258.0,121.99,262256279552.0,No,,158.94,161.07,175.16,163.58
Leading Stocks (RS > 90),45,NN,23.02,4930538,Technology,Software - Infrastructure,92.0,96.0,93.0,96.0,2328035.0,2573880.0,24.19,10.84,3140778496.0,No,,18.76,16.07,19.57,16.88
Leading Stocks (RS > 90),46,ST,50.39,4155532,Technology,Scientific & Technical Instruments,92.0,94.0,91.0,94.0,2015031.0,2439760.0,50.78,25.45,7328321024.0,No,,40.47,34.92,42.53,36.94
Leading Stocks (RS > 90),47,PDEX,65.15,54372,Healthcare,Medical Instruments & Supplies,92.0,95.0,95.0,96.0,28015.0,35680.0,65.88,23.47,208008256.0,No,,53.11,41.88,55.32,45.01
Breakout: New Leader,1,AMRC,35.51,1314435,Industrials,Engineering & Construction,90.0,95.0,68.0,66.0,575386.0,694560.0,44.93,12.96,1880304640.0,No,,27.99,30.65,29.32,30.42
