Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,IONQ,66.74,42041443,Technology,Computer Hardware,99.0,98.0,99.0,99.0,20844082.0,27194590.0,70.43,7.5,21689483264.0,No
Leading Stocks (RS > 90),2,OUST,34.73,5889173,Technology,Electronic Components,99.0,99.0,99.0,93.0,3082390.0,2671820.0,36.25,5.91,2012109696.0,No
Leading Stocks (RS > 90),3,OKLO,104.93,26300913,Utilities,Utilities - Regulated Electric,99.0,99.0,99.0,99.0,16700230.0,14671190.0,110.82,6.42,15467731968.0,No
Leading Stocks (RS > 90),4,PVLA,59.02,231521,Healthcare,Biotechnology,99.0,99.0,95.0,99.0,152759.0,126910.0,61.48,11.17,652964672.0,No
Leading Stocks (RS > 90),5,CYD,39.54,484287,Consumer Cyclical,Auto Manufacturers,98.0,99.0,98.0,98.0,257400.0,305480.0,41.5,8.61,1483474432.0,No
Leading Stocks (RS > 90),6,DRD,24.42,1003943,Basic Materials,Gold,97.0,91.0,91.0,98.0,540503.0,871600.0,24.49,8.38,2109420416.0,No
Leading Stocks (RS > 90),7,TME,25.36,9250016,Communication Services,Internet Content & Information,97.0,98.0,96.0,92.0,6132848.0,4205460.0,26.7,9.66,39216799744.0,No
Leading Stocks (RS > 90),8,FEIM,30.82,594857,Technology,Communication Equipment,96.0,97.0,97.0,92.0,392348.0,444830.0,34.84,11.71,300472544.0,No
Leading Stocks (RS > 90),9,SEI,36.22,3204448,Energy,Oil & Gas Equipment & Services,95.0,94.0,97.0,98.0,1840500.0,2729090.0,39.02,12.48,2447852032.0,No
Leading Stocks (RS > 90),10,LLYVA,95.04,246846,Communication Services,Entertainment,92.0,94.0,96.0,96.0,129050.0,111430.0,99.63,41.84,8947372032.0,No
"Top Movers (RS ≥ 85, Improving)",1,RAPT,20.5,335089,Healthcare,Biotechnology,98.0,78.0,3.0,2.0,114248.0,135180.0,26.56,5.66,339024768.0,No
"Top Movers (RS ≥ 85, Improving)",2,METC,30.92,6315226,Basic Materials,Coking Coal,99.0,98.0,85.0,7.0,3313159.0,2503430.0,32.17,6.3,1902272128.0,No
"Top Movers (RS ≥ 85, Improving)",3,TRML,47.67,1442555,Healthcare,Biotechnology,98.0,94.0,17.0,11.0,699979.0,3380880.0,47.77,11.56,1224750336.0,No
"Top Movers (RS ≥ 85, Improving)",4,CAMT,101.15,1639929,Technology,Semiconductor Equipment & Materials,89.0,73.0,57.0,5.0,434735.0,492670.0,110.73,47.41,4622802432.0,No
"Top Movers (RS ≥ 85, Improving)",5,AMKR,29.08,3414736,Technology,Semiconductor Equipment & Materials,85.0,37.0,9.0,2.0,2105750.0,2389420.0,32.47,14.03,7199277056.0,No
"Top Movers (RS ≥ 85, Improving)",6,KE,33.13,359295,Industrials,Electrical Equipment & Parts,96.0,95.0,59.0,14.0,196383.0,268140.0,33.19,12.41,802359488.0,No
"Top Movers (RS ≥ 85, Improving)",7,CGNX,46.19,3420031,Technology,Scientific & Technical Instruments,90.0,89.0,9.0,8.0,1992769.0,1849100.0,46.38,22.67,7755254784.0,No
"Top Movers (RS ≥ 85, Improving)",8,MKSI,129.92,2242190,Technology,Scientific & Technical Instruments,87.0,32.0,21.0,6.0,1041891.0,1208330.0,132.35,54.84,8725297152.0,No
"Top Movers (RS ≥ 85, Improving)",9,RHLD,74.33,131342,Industrials,Specialty Business Services,98.0,96.0,20.0,18.0,80230.0,58530.0,76.1,24.22,633737472.0,No
"Top Movers (RS ≥ 85, Improving)",10,RDNT,76.58,1185421,Healthcare,Diagnostics & Research,85.0,65.0,20.0,10.0,779388.0,685250.0,93.65,45.0,5890232320.0,No
"Top Movers (RS ≥ 85, Improving)",11,CMT,21.92,61459,Basic Materials,Specialty Chemicals,88.0,80.0,57.0,15.0,33061.0,51210.0,22.0,12.25,187664864.0,No
"Top Movers (RS ≥ 85, Improving)",12,FSTR,27.99,52153,Industrials,Railroads,86.0,56.0,25.0,14.0,33408.0,27070.0,29.78,17.16,296629632.0,No
"Top Movers (RS ≥ 85, Improving)",13,INTC,30.59,499162200,Technology,Semiconductors,90.0,54.0,23.0,22.0,97088327.0,58517920.0,32.38,17.67,142839955456.0,No
"Top Movers (RS ≥ 85, Improving)",14,AEIS,170.74,731437,Industrials,Electrical Equipment & Parts,92.0,90.0,89.0,23.0,386798.0,276380.0,171.21,75.01,6436352000.0,No
