Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),12,CYD,47.6,238887.0,Consumer Cyclical,Auto Manufacturers,97.0,96.0,91.0,95.0,153134.0,154160.0,48.63,10.3,1785872128.0,No
Leading Stocks (RS > 90),13,FET,45.21,320853.0,Energy,Oil & Gas Equipment & Services,96.0,93.0,95.0,96.0,132896.0,215070.0,45.94,12.78,538147136.0,No
Leading Stocks (RS > 90),14,MKSI,229.6,2229335.0,Technology,Scientific & Technical Instruments,96.0,97.0,96.0,96.0,998932.0,1425670.0,233.11,54.84,15422110720.0,No
Leading Stocks (RS > 90),15,ERO,35.38,2788771.0,Basic Materials,Copper,96.0,95.0,97.0,97.0,1311481.0,2321540.0,35.5,9.3,3684974592.0,No
Leading Stocks (RS > 90),16,GOLD,51.15,1955978.0,Financial Services,Capital Markets,95.0,97.0,97.0,96.0,519116.0,709930.0,52.92,19.39,1260560512.0,No
Leading Stocks (RS > 90),17,BWAY,25.61,139387.0,Healthcare,Medical Devices,96.0,96.0,95.0,95.0,86418.0,123190.0,25.64,7.84,509205088.0,No
Leading Stocks (RS > 90),18,PAAS,64.31,10445864.0,Basic Materials,Gold,96.0,92.0,97.0,96.0,6603486.0,9262480.0,69.99,20.55,27141842944.0,No
Leading Stocks (RS > 90),19,BELFA,192.34,110739.0,Technology,Electronic Components,95.0,93.0,93.0,93.0,35508.0,59600.0,193.1,53.95,2691811328.0,No
Leading Stocks (RS > 90),20,CEF,58.39,3739229.0,ETF,ETF,95.0,94.0,95.0,94.0,1394778.0,2545040.0,61.36,25.1,11308915712.0,No
Leading Stocks (RS > 90),21,TAYD,72.5,29554.0,Industrials,Specialty Industrial Machinery,95.0,91.0,96.0,92.0,14540.0,36980.0,75.0,29.5,228601056.0,No
Leading Stocks (RS > 90),22,SCCO,194.84,2399523.0,Basic Materials,Copper,95.0,96.0,95.0,95.0,1506015.0,2575620.0,194.89,72.86,159592562688.0,No
Leading Stocks (RS > 90),23,BELFB,210.65,250241.0,Technology,Electronic Components,95.0,92.0,93.0,92.0,163793.0,168510.0,211.1,58.0,2667010816.0,No
Leading Stocks (RS > 90),24,DOCN,60.25,5918499.0,Technology,Software - Infrastructure,94.0,93.0,95.0,95.0,2289854.0,2591380.0,64.09,25.45,5512401920.0,No
Leading Stocks (RS > 90),25,ASML,1454.59,3407828.0,Technology,Semiconductor Equipment & Materials,94.0,96.0,94.0,95.0,1506081.0,2048560.0,1473.59,578.51,564595720192.0,No
Leading Stocks (RS > 90),26,SPPP,21.11,2049199.0,ETF,ETF,94.0,91.0,95.0,93.0,1191285.0,1650250.0,23.81,8.91,851423232.0,No
Leading Stocks (RS > 90),27,LTM,66.46,1293444.0,Industrials,Airlines,94.0,93.0,95.0,92.0,816608.0,969080.0,66.89,26.36,20331487232.0,No
Leading Stocks (RS > 90),28,CIB,82.89,506798.0,Financial Services,Banks - Regional,94.0,95.0,95.0,94.0,337698.0,483360.0,86.31,35.44,21608634368.0,No
Leading Stocks (RS > 90),29,ELLO,27.3,12538.0,Utilities,Utilities - Renewable,92.0,91.0,93.0,91.0,3421.0,4110.0,29.25,13.0,376182656.0,No
Leading Stocks (RS > 90),30,BAP,356.15,1093015.0,Financial Services,Banks - Regional,92.0,93.0,93.0,91.0,321500.0,456390.0,359.6,165.51,28266313728.0,No
Leading Stocks (RS > 90),31,BCH,45.26,643971.0,Financial Services,Banks - Regional,91.0,92.0,93.0,92.0,291129.0,446260.0,45.75,23.66,22860165120.0,No
