Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,SNSE,27.22,506769.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,87681.0,43020.0,29.08,5.0,34332312.0,No
Leading Stocks (RS > 90),2,ENLT,68.8,431370.0,Utilities,Utilities - Renewable,98.0,97.0,97.0,97.0,77346.0,180510.0,81.28,14.01,9414086656.0,No
Leading Stocks (RS > 90),3,FET,53.03,359866.0,Energy,Oil & Gas Equipment & Services,97.0,97.0,97.0,96.0,163545.0,238420.0,53.49,12.78,631230784.0,No
Leading Stocks (RS > 90),4,BELFB,230.06,250576.0,Technology,Electronic Components,97.0,91.0,96.0,94.0,155663.0,181010.0,248.61,58.0,2912689152.0,No
Leading Stocks (RS > 90),5,CSTM,25.81,3112184.0,Basic Materials,Aluminum,96.0,93.0,97.0,94.0,1523356.0,2412000.0,27.25,7.33,3601502208.0,No
Leading Stocks (RS > 90),6,TAYD,84.3,45179.0,Industrials,Specialty Industrial Machinery,96.0,92.0,97.0,95.0,24610.0,56740.0,87.99,29.5,265807856.0,No
Leading Stocks (RS > 90),7,SSRM,29.11,5522177.0,Basic Materials,Gold,96.0,94.0,91.0,94.0,3140343.0,3623790.0,29.68,8.65,5933983744.0,No
Leading Stocks (RS > 90),8,KEN,80.37,35293.0,Utilities,Utilities - Independent Power Producers,95.0,94.0,93.0,94.0,13970.0,15650.0,84.65,27.1,4191314944.0,No
Leading Stocks (RS > 90),9,KF,49.77,28909.0,Financial Services,Asset Management,95.0,95.0,93.0,94.0,17560.0,18050.0,50.23,18.15,207647856.0,No
Leading Stocks (RS > 90),10,FTI,61.76,7121057.0,Energy,Oil & Gas Equipment & Services,94.0,94.0,93.0,94.0,3221476.0,4065720.0,62.98,22.12,25384376320.0,No
Leading Stocks (RS > 90),11,PDS,89.49,176668.0,Energy,Oil & Gas Drilling,94.0,95.0,95.0,93.0,95858.0,167880.0,92.36,36.2,1179376896.0,No
Leading Stocks (RS > 90),12,OII,36.18,2808805.0,Energy,Oil & Gas Equipment & Services,93.0,97.0,95.0,92.0,976690.0,1275810.0,36.41,15.46,3625510912.0,No
Leading Stocks (RS > 90),13,MSGS,328.54,438266.0,Communication Services,Entertainment,93.0,91.0,95.0,93.0,208601.0,328140.0,345.46,173.26,7907799040.0,No
Leading Stocks (RS > 90),14,LINC,31.11,443570.0,Consumer Defensive,Education & Training Services,92.0,95.0,95.0,92.0,277046.0,472180.0,31.49,14.1,983816320.0,No
