Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
22,MXL,92.93,7870561,Technology,Semiconductors,99.0,95.0,99.0,99.0,12.0264,11.8507,3833893.0,4672320.0,106.28,10.96,,8321506304.0,No,53.31,25.96,60.37,31.63
24,PL,51.14,18720917,Industrials,Aerospace & Defense,99.0,97.0,98.0,99.0,4.169,4.0076,13261900.0,10513460.0,51.76,3.66,,18225946624.0,No,37.66,21.88,38.84,26.85
26,ABVX,132.63,1861168,Healthcare,Biotechnology,99.0,93.0,74.0,45.0,5.7154,5.5518,988383.0,1110990.0,148.83,5.69,,10569886720.0,No,118.32,109.28,119.12,119.54
27,MU,971.0,60134240,Technology,Semiconductors,99.0,98.0,98.0,99.0,64.9057,53.3707,47601069.0,53804260.0,981.0,92.22,,1095029751808.0,No,557.56,338.74,583.15,416.44
28,BE,285.0,10463707,Industrials,Electrical Equipment & Parts,99.0,23.0,97.0,98.0,26.1033,23.9044,10331158.0,9484830.0,322.83,18.12,,81066500096.0,No,223.67,138.21,228.96,161.11
46,BAND,64.97,1546787,Technology,Software - Infrastructure,99.0,99.0,99.0,99.0,3.9884,3.9763,785924.0,1028960.0,65.12,12.5,,2080164480.0,No,33.31,19.59,37.33,22.14
66,CELC,132.88,1248049,Healthcare,Biotechnology,99.0,84.0,85.0,87.0,8.3816,8.3816,908182.0,971080.0,151.02,10.5,,6480064512.0,No,123.48,94.55,124.48,110.75
71,INTC,114.68,153853296,Technology,Semiconductors,99.0,91.0,98.0,98.0,9.3379,8.4286,119496779.0,119805470.0,132.75,18.97,,576381648896.0,No,82.45,49.17,87.48,57.31
72,LUNR,43.83,19624962,Industrials,Aerospace & Defense,99.0,98.0,99.0,99.0,5.4576,5.1622,14881601.0,20794400.0,46.75,7.78,,7032624640.0,No,27.1,16.82,28.88,19.9
74,VPG,125.31,483121,Technology,Scientific & Technical Instruments,99.0,99.0,99.0,99.0,11.5393,10.0371,366733.0,827600.0,131.68,24.89,,1666748288.0,No,66.71,44.97,71.39,51.25
92,VSAT,80.62,4767168,Technology,Communication Equipment,99.0,95.0,97.0,98.0,5.92,5.0471,1757345.0,2598270.0,89.79,8.61,,10950728704.0,No,62.2,43.45,64.12,48.3
93,TSEM,255.23,3391793,Technology,Semiconductors,99.0,94.0,97.0,98.0,24.4861,21.9125,2915762.0,2178250.0,302.86,37.48,,30369568768.0,No,217.41,128.88,224.2,155.19
98,NBIS,231.09,21204312,Communication Services,Internet Content & Information,98.0,97.0,98.0,98.0,21.3383,17.9204,17470785.0,18847010.0,233.73,34.72,,58673332224.0,No,159.0,112.59,165.63,118.71
103,VSH,52.05,7083567,Technology,Semiconductors,98.0,98.0,99.0,99.0,3.3936,3.03,3526095.0,6614010.0,55.24,11.77,,7084307968.0,No,28.95,19.43,31.25,21.43
112,ICHR,71.52,1181354,Technology,Semiconductor Equipment & Materials,98.0,85.0,94.0,99.0,4.9509,4.6197,855664.0,1035160.0,78.0,13.12,,2493691392.0,No,62.34,34.2,64.01,40.47
115,DELL,420.91,38175314,Technology,Computer Hardware,98.0,99.0,99.0,99.0,24.0065,15.4272,7986087.0,8688860.0,429.15,106.38,,273409769472.0,No,215.86,154.25,236.53,166.32
121,VIAV,48.56,8616489,Technology,Communication Equipment,98.0,75.0,96.0,98.0,3.7646,3.6618,6614404.0,6869660.0,60.43,8.87,,11979055104.0,No,44.64,24.84,46.12,29.98
