Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,AGX,566.7,1871468.0,Industrials,Engineering & Construction,98.0,96.0,97.0,97.0,410930.0,646770.0,579.0,111.16,7862061568.0,No
Leading Stocks (RS > 90),2,TBN,43.4,416178.0,Energy,Oil & Gas E&P,96.0,97.0,97.0,97.0,60732.0,73890.0,44.13,17.29,982667968.0,No
Leading Stocks (RS > 90),3,ORKA,44.48,878624.0,Healthcare,Biotechnology,98.0,97.0,95.0,98.0,521990.0,983760.0,47.25,5.49,2203659008.0,No
Leading Stocks (RS > 90),4,TSEM,171.92,4164500.0,Technology,Semiconductors,98.0,97.0,95.0,98.0,2465272.0,4765060.0,195.36,28.64,19332014080.0,No
Leading Stocks (RS > 90),5,MEOH,65.22,2690701.0,Basic Materials,Chemicals,96.0,97.0,97.0,96.0,1018568.0,2339590.0,65.47,25.46,5044083712.0,No
Leading Stocks (RS > 90),6,REX,47.73,321165.0,Basic Materials,Chemicals,96.0,97.0,95.0,94.0,187265.0,281590.0,47.74,16.73,1577837952.0,No
Leading Stocks (RS > 90),7,NCSM,73.0,26099.0,Energy,Oil & Gas Equipment & Services,96.0,98.0,97.0,93.0,17245.0,32860.0,75.57,25.09,185824048.0,No
Leading Stocks (RS > 90),8,WDS,24.78,2688823.0,Energy,Oil & Gas E&P,95.0,96.0,97.0,95.0,1160236.0,1741790.0,25.19,11.26,47109263360.0,No
Leading Stocks (RS > 90),9,IPI,46.59,677541.0,Basic Materials,Agricultural Inputs,94.0,97.0,97.0,95.0,293093.0,527370.0,50.34,22.55,624628096.0,No
Leading Stocks (RS > 90),10,CMTV,33.62,36298.0,Financial Services,Banks - Regional,94.0,93.0,94.0,94.0,19606.0,82640.0,42.39,16.99,188427088.0,No
Leading Stocks (RS > 90),11,PLPC,275.88,194802.0,Industrials,Electrical Equipment & Parts,94.0,91.0,93.0,92.0,129778.0,166850.0,287.97,128.0,1350944640.0,No
Leading Stocks (RS > 90),12,MPTI,69.03,139744.0,Technology,Electronic Components,93.0,91.0,95.0,91.0,53380.0,135570.0,79.58,36.38,246100096.0,No
Leading Stocks (RS > 90),13,YPF,45.17,6025955.0,Energy,Oil & Gas Integrated,91.0,96.0,92.0,96.0,1878560.0,3316240.0,46.99,22.82,18366789632.0,No
Leading Stocks (RS > 90),14,FANG,201.84,4594137.0,Energy,Oil & Gas E&P,91.0,96.0,95.0,92.0,2758467.0,3193160.0,204.9,114.0,56934817792.0,No
