Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
Leading Stocks (RS > 90),62,FLXS,72.91,122701,Consumer Cyclical,"Furnishings, Fixtures & Appliances",95.0,97.0,95.0,96.0,54972.0,55830.0,74.9,32.65,297156448,No,,57.08,46.88,58.55,49.84
Leading Stocks (RS > 90),63,ATEN,34.98,2201865,Technology,Software - Infrastructure,95.0,95.0,94.0,97.0,1108243.0,1392470.0,35.19,16.52,2518496256,No,,29.63,21.62,30.0,23.3
Leading Stocks (RS > 90),64,MYE,32.14,512814,Consumer Cyclical,Packaging & Containers,95.0,98.0,94.0,95.0,275082.0,490840.0,32.23,12.96,1207092224,No,,23.54,20.3,24.27,21.85
Leading Stocks (RS > 90),65,MIRM,123.77,3345924,Healthcare,Biotechnology,94.0,97.0,91.0,94.0,979937.0,1168620.0,124.43,47.89,7547646464,No,,100.44,87.14,102.12,93.57
Leading Stocks (RS > 90),66,ALGT,116.1,1870239,Industrials,Airlines,94.0,97.0,91.0,91.0,579600.0,649080.0,118.0,42.56,3120477696,No,,85.58,81.23,87.65,89.06
Leading Stocks (RS > 90),67,HNGE,78.97,2326471,Healthcare,Health Information Services,95.0,99.0,97.0,95.0,1508559.0,2057990.0,79.26,30.08,6110708736,No,,56.38,48.25,58.9,47.99
Leading Stocks (RS > 90),68,DCO,177.66,339930,Industrials,Aerospace & Defense,95.0,95.0,93.0,96.0,225609.0,266360.0,177.66,80.69,2680100352,No,,149.39,117.45,151.44,127.65
Leading Stocks (RS > 90),69,CARE,33.6,1061718,Financial Services,Banks - Regional,94.0,96.0,94.0,95.0,340753.0,458420.0,33.87,16.78,746659520,No,,27.41,21.86,28.02,23.41
Leading Stocks (RS > 90),70,TGTX,55.83,6842694,Healthcare,Biotechnology,94.0,98.0,96.0,96.0,2243495.0,3287280.0,57.38,25.28,8546656768,No,,41.74,34.21,42.84,34.66
Leading Stocks (RS > 90),71,ADV,44.04,337203,Communication Services,Advertising Agencies,94.0,91.0,97.0,97.0,107445.0,156770.0,53.62,12.22,585524160,No,,37.1,28.95,38.1,26.73
Leading Stocks (RS > 90),72,NGNE,32.03,459694,Healthcare,Biotechnology,94.0,95.0,93.0,94.0,157164.0,165890.0,37.27,14.65,506134880,No,,28.64,23.43,28.97,23.03
Leading Stocks (RS > 90),73,UFCS,52.55,516492,Financial Services,Insurance - Property & Casualty,93.0,93.0,92.0,91.0,122451.0,135860.0,53.16,25.79,1348231552,No,,45.25,37.78,46.23,40.08
Leading Stocks (RS > 90),74,MRCY,109.38,2437382,Industrials,Aerospace & Defense,93.0,91.0,92.0,92.0,612822.0,739060.0,122.17,49.54,6567534080,No,,97.6,84.33,100.4,88.36
Leading Stocks (RS > 90),75,RSI,31.56,5107659,Consumer Cyclical,Gambling,94.0,93.0,93.0,95.0,2303412.0,4224570.0,31.64,14.38,7308483584,No,,27.05,21.24,27.53,22.2
Leading Stocks (RS > 90),76,NPO,379.26,544656,Industrials,Specialty Industrial Machinery,94.0,95.0,94.0,95.0,249129.0,296800.0,390.42,189.03,8012498944,No,,316.68,256.36,322.23,271.22
Leading Stocks (RS > 90),77,MRX,64.23,2228444,Financial Services,Capital Markets,94.0,95.0,95.0,94.0,1116754.0,932600.0,67.35,27.91,4620120064,No,,56.12,41.91,57.03,46.07
Leading Stocks (RS > 90),78,CDNA,28.82,1532218,Healthcare,Diagnostics & Research,94.0,97.0,95.0,92.0,797212.0,1133710.0,29.07,10.96,1488826240,No,,22.35,18.68,22.92,20.19
Leading Stocks (RS > 90),79,ENTG,161.43,4966868,Technology,Semiconductor Equipment & Materials,94.0,93.0,91.0,97.0,3078311.0,3974880.0,186.94,67.97,24585787392,No,,146.22,113.66,147.06,124.43
Leading Stocks (RS > 90),80,BJRI,59.86,1236854,Consumer Cyclical,Restaurants,93.0,97.0,95.0,92.0,406824.0,685680.0,60.77,28.46,1258073088,No,,44.39,38.82,46.2,41.67
Leading Stocks (RS > 90),81,AVBP,34.0,1612100,Healthcare,Biotechnology,93.0,96.0,94.0,93.0,527425.0,665050.0,35.83,16.1,1583547520,No,,29.99,23.73,30.14,25.45
Leading Stocks (RS > 90),82,OPLN,42.9,2075913,Consumer Cyclical,Auto & Truck Dealerships,93.0,93.0,95.0,91.0,875645.0,940910.0,42.9,23.37,4545088000,No,,35.69,30.03,36.49,31.55
Leading Stocks (RS > 90),83,PRSU,54.76,506055,Consumer Cyclical,Travel Services,93.0,95.0,94.0,94.0,240559.0,333620.0,55.7,27.92,1503121664,No,,44.53,37.93,45.42,39.12
Leading Stocks (RS > 90),84,CHEF,95.92,903127,Consumer Defensive,Food Distribution,93.0,96.0,95.0,93.0,492891.0,688040.0,97.63,53.2,3911389952,No,,79.73,66.52,82.22,69.86
Leading Stocks (RS > 90),85,LGIH,65.84,1121022,Consumer Cyclical,Residential Construction,92.0,98.0,96.0,94.0,426179.0,411110.0,69.5,33.55,1529613184,No,,48.91,48.28,50.2,48.17
Leading Stocks (RS > 90),86,CCSI,36.72,343974,Technology,Software - Infrastructure,92.0,95.0,93.0,94.0,145693.0,142570.0,37.3,19.42,675572736,No,,30.69,26.77,31.82,27.33
Leading Stocks (RS > 90),87,NAVN,22.82,15924059,Technology,Software - Application,91.0,93.0,96.0,92.0,3997304.0,6804630.0,24.5,8.11,5803839488,No,,19.18,,19.83,15.11
Leading Stocks (RS > 90),88,PRG,46.11,697056,Industrials,Rental & Leasing Services,92.0,96.0,95.0,93.0,460895.0,558520.0,46.11,25.8,1847423232,No,,35.58,32.35,36.57,33.24
Leading Stocks (RS > 90),89,CAKE,80.38,1898087,Consumer Cyclical,Restaurants,91.0,96.0,93.0,94.0,1210640.0,1505730.0,80.89,43.07,3993709312,No,,65.54,57.67,66.92,60.5
"Top Movers (RS ≥ 85, Improving)",1,COGT,38.1,9948033,Healthcare,Biotechnology,97.0,88.0,43.0,22.0,2262525.0,2930230.0,43.73,7.07,6510070784,No,,34.61,31.69,34.52,36.18
"Top Movers (RS ≥ 85, Improving)",2,IONS,81.18,3599881,Healthcare,Biotechnology,86.0,82.0,60.0,42.0,1774287.0,2071000.0,86.74,39.37,13416014848,No,,75.05,75.41,75.36,77.34
