Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
998,RRX,219.75,1324190,Industrials,Specialty Industrial Machinery,89.0,84.0,76.0,92.0,11.2164,9.3486,1062270.0,983780.0,236.35,127.96,14628663296,NO,210.36,175.41,210.26,188.59,11664,-2.22,1924800.0,NO,NO,2021-10-05,5195500.0
1003,TGT,140.39,6307040,Consumer Defensive,Discount Stores,89.0,87.0,80.0,92.0,4.2621,3.9571,5148830.0,5016110.0,142.82,83.44,63763890176,NO,128.01,108.6,128.65,116.92,13450,0.64,6802000.0,NO,NO,1987-10-20,80400000.0
1007,TRST,54.66,256379,Financial Services,Banks - Regional,89.0,85.0,85.0,86.0,1.2229,1.1621,108822.0,156330.0,55.6,32.62,955173248,NO,50.19,43.83,50.84,46.18,10882,0.0,282900.0,NO,NO,2011-06-30,1090760.0
1009,HXL,96.52,1418526,Industrials,Aerospace & Defense,89.0,86.0,78.0,85.0,3.3393,3.2586,1067566.0,1143690.0,101.51,56.2,7280231424,NO,91.56,79.89,92.23,85.52,11663,0.99,1313500.0,NO,NO,2020-06-19,12921200.0
1016,AMAL,46.95,555769,Financial Services,Banks - Regional,88.0,86.0,80.0,89.0,1.0507,0.9879,134433.0,145410.0,47.16,25.13,1402272000,NO,42.12,35.49,42.32,38.89,1979,0.0,157800.0,NO,NO,2018-08-09,3584100.0
1017,MBIN,50.01,563168,Financial Services,Banks - Regional,88.0,84.0,74.0,92.0,1.3515,1.2993,155124.0,188270.0,51.0,28.75,2297229568,NO,47.64,39.56,47.61,42.71,2176,0.48,742300.0,NO,NO,2026-02-10,5334700.0
1018,GOOGL,337.39,110924370,Communication Services,Internet Content & Information,88.0,10.0,79.0,67.0,12.1171,10.7079,30492096.0,35817130.0,408.61,171.73,4117026308096,NO,369.27,313.36,373.09,333.6,5497,-2.48,44564600.0,YES,NO,2006-01-20,1643023332.0
1019,SAIA,430.51,546521,Industrials,Trucking,88.0,13.0,86.0,87.0,21.3307,20.3214,441324.0,423130.0,494.71,249.32,11452393472,NO,450.81,362.97,453.75,391.58,5986,-0.52,558600.0,NO,NO,2021-08-27,6159900.0
1030,RCKY,41.28,129094,Consumer Cyclical,Footwear & Accessories,88.0,86.0,56.0,90.0,1.4607,1.4393,60122.0,41620.0,48.7,21.74,311307456,NO,38.57,34.44,38.62,36.59,8406,0.0,148200.0,NO,NO,1997-10-07,1498800.0
1034,GOLF,118.08,474404,Consumer Cyclical,Leisure,88.0,95.0,82.0,89.0,3.6765,3.4751,330688.0,390640.0,118.7,72.06,6914062336,NO,94.22,88.89,95.71,93.69,2426,0.64,253100.0,NO,NO,2016-10-28,6904800.0
1035,VCEL,46.23,2336171,Healthcare,Biotechnology,88.0,97.0,93.0,84.0,1.7171,1.6586,637500.0,681550.0,46.62,28.95,2360884224,NO,36.05,35.66,36.58,35.81,7394,0.0,2336200.0,NO,NO,2016-12-14,53758900.0
1041,GOOG,334.69,79768593,Communication Services,Internet Content & Information,88.0,10.0,79.0,64.0,12.1344,10.6301,20684767.0,23107840.0,404.47,172.71,4084079001600,NO,366.63,312.87,370.53,332.69,5497,-2.35,27687600.0,YES,NO,2006-01-20,1650832619.0
1042,UVSP,44.4,1003540,Financial Services,Banks - Regional,88.0,91.0,88.0,88.0,1.3236,1.3164,200624.0,211410.0,44.78,27.91,1236353664,NO,39.53,34.34,40.04,36.1,7093,0.21,1170500.0,NO,NO,2017-11-30,1435900.0
1044,VGNT,41.4,12233763,Consumer Cyclical,Auto Parts,88.0,18.0,,,2.4421,2.4121,2277903.0,1268150.0,50.89,26.34,2934997760,NO,41.86,,42.33,,63,-2.01,12273600.0,YES,NO,2026-04-01,27163800.0
1047,SLAB,218.42,1508602,Technology,Semiconductors,88.0,59.0,49.0,94.0,1.81,1.7736,413024.0,463010.0,220.9,115.51,7203890176,NO,217.37,172.89,217.87,190.49,6603,-0.03,2075800.0,NO,NO,2004-07-27,14643300.0
1055,TRGP,272.61,2122750,Energy,Oil & Gas Midstream,88.0,76.0,58.0,92.0,7.6529,7.15,1242280.0,1314130.0,280.0,144.14,58514071552,NO,259.13,209.57,261.48,229.08,3911,0.33,2130700.0,NO,NO,2022-10-11,49033200.0
1057,RDVT,60.28,492377,Technology,Software - Application,88.0,92.0,95.0,60.0,2.5936,2.5564,147906.0,145720.0,64.14,33.4,850485760,NO,48.78,48.62,50.56,46.89,2074,0.71,525700.0,NO,NO,2018-05-15,2401400.0
1058,NSIT,119.49,1136545,Technology,Electronics & Computer Distribution,88.0,93.0,95.0,92.0,5.105,5.0964,509735.0,421940.0,148.58,63.62,3609065984,NO,94.18,90.93,97.29,86.08,7908,-1.27,1313000.0,NO,NO,2002-07-18,12058000.0
1060,APH,163.72,11820489,Technology,Electronic Components,88.0,93.0,87.0,81.0,6.8843,5.82,9693554.0,9583870.0,168.75,95.19,201414000640,NO,144.27,137.58,144.76,141.14,8717,2.07,8483500.0,NO,NO,1997-01-23,220096000.0
1064,MGM,49.19,5224540,Consumer Cyclical,Resorts & Casinos,88.0,93.0,88.0,88.0,1.3271,1.2757,4834380.0,3559000.0,51.59,29.19,12585321472,NO,42.15,36.76,42.84,38.4,9610,0.74,5227300.0,NO,NO,2010-10-13,155613200.0
1066,SRRK,54.76,6326872,Healthcare,Biotechnology,88.0,86.0,84.0,80.0,2.2839,2.2454,1451256.0,1738230.0,55.18,27.07,6561799680,NO,47.79,42.62,47.86,46.23,2032,0.19,7570500.0,NO,NO,2020-10-27,53359100.0
1072,NUVL,123.52,2988625,Healthcare,Biotechnology,88.0,92.0,85.0,79.0,3.0393,0.5879,2075241.0,3556490.0,123.69,71.13,9757821952,NO,107.57,100.77,108.48,104.6,1233,0.02,2989400.0,NO,NO,2026-06-09,51699500.0
1092,SHOO,43.22,3417803,Consumer Cyclical,Footwear & Accessories,88.0,48.0,87.0,44.0,1.805,1.715,1031653.0,1024030.0,47.11,22.26,3158752768,NO,41.16,38.71,41.84,40.24,8189,-0.89,5194900.0,NO,NO,2000-06-22,88704872.0
1101,ZD,50.42,1187355,Communication Services,Advertising Agencies,88.0,88.0,75.0,91.0,1.9286,1.9057,611353.0,708450.0,50.55,22.45,1857240832,NO,45.22,38.69,45.15,40.03,6773,-0.76,1187400.0,NO,NO,2003-10-21,29652750.0
1105,GRDN,42.31,486208,Healthcare,Medical Care Facilities,88.0,58.0,54.0,83.0,1.6301,1.5559,444009.0,445740.0,44.0,19.3,2679096064,NO,38.51,32.57,38.97,34.76,437,0.68,543200.0,NO,NO,2024-09-26,2846700.0
1115,ROK,476.82,1404257,Industrials,Specialty Industrial Machinery,87.0,79.0,89.0,80.0,14.8493,12.14,738982.0,714070.0,486.47,305.44,53057646592,NO,442.66,396.48,447.12,412.34,11211,-0.93,4256800.0,NO,NO,2009-04-08,8355000.0
1119,PTCT,84.43,3404627,Healthcare,Biotechnology,87.0,94.0,85.0,65.0,3.2387,3.0566,1489374.0,2903710.0,87.5,43.17,7003412480,NO,72.22,70.94,73.07,72.3,3274,0.21,3903100.0,NO,NO,2016-04-15,28675100.0
1125,VSEC,219.99,1219299,Industrials,Aerospace & Defense,87.0,96.0,85.0,83.0,11.905,11.39,505050.0,526820.0,232.61,123.69,6172293120,NO,187.94,186.55,188.54,194.7,11006,-1.46,1780700.0,NO,NO,2026-03-20,5698600.0
1127,FCFS,212.45,1064813,Financial Services,Credit Services,87.0,16.0,74.0,88.0,9.2443,9.1329,400501.0,535990.0,235.97,119.21,9313103872,NO,220.78,181.59,223.52,194.01,8824,0.0,466000.0,NO,NO,2019-09-20,6973400.0
1130,FRAF,63.21,131956,Financial Services,Banks - Regional,87.0,86.0,85.0,75.0,2.025,1.9364,31470.0,22570.0,63.99,34.4,284004544,NO,58.01,51.88,58.59,53.94,8109,0.0,21400.0,NO,NO,2025-06-27,552500.0
1138,IRM,132.44,1985518,Real Estate,REIT - Specialty,87.0,68.0,88.0,93.0,4.0414,3.7643,1533332.0,1680110.0,134.68,77.77,39404167168,NO,124.96,104.36,126.26,107.04,7648,1.29,2267700.0,NO,NO,2009-01-05,35745493.0
1144,AIN,76.29,333050,Consumer Cyclical,Textile Manufacturing,87.0,93.0,92.0,91.0,2.5129,2.4493,236327.0,237510.0,76.55,41.15,2163200256,NO,63.21,56.5,64.84,58.18,9757,1.1,225800.0,NO,NO,2006-03-08,3370700.0
1145,BLX,62.2,857688,Financial Services,Banks - Regional,87.0,88.0,86.0,90.0,1.6386,1.5864,160659.0,211520.0,63.17,38.41,2315718912,NO,56.2,49.16,56.62,51.0,8496,-0.18,258800.0,NO,NO,1992-09-24,2366000.0
1150,OPY,105.12,132887,Financial Services,Capital Markets,87.0,91.0,77.0,90.0,4.615,4.3707,88454.0,129850.0,118.77,63.81,1125625472,NO,101.83,84.09,99.89,89.35,11018,0.16,142300.0,NO,NO,2009-05-11,1261500.0
1155,TEX,71.81,1753228,Industrials,Farm & Heavy Construction Machinery,87.0,95.0,82.0,87.0,3.3936,3.0257,1229053.0,1508500.0,74.69,41.7,8201891840,NO,62.34,57.62,62.7,60.52,11662,-2.12,4965400.0,NO,NO,2009-05-29,23281700.0
1156,EME,798.1,1357484,Industrials,Engineering & Construction,87.0,48.0,71.0,89.0,31.9621,28.4007,370312.0,431010.0,951.96,516.91,35541442560,NO,859.28,729.91,862.36,761.63,7917,1.89,284100.0,NO,NO,2003-10-03,19518800.0
1160,PBF,43.11,6910918,Energy,Oil & Gas Refining & Marketing,87.0,89.0,7.0,94.0,2.3914,2.2521,2946945.0,2353490.0,52.18,20.98,5100277760,NO,41.19,36.4,41.25,37.9,3403,-0.92,6910900.0,NO,NO,2022-11-30,33081200.0
1163,BPOP,165.79,884648,Financial Services,Banks - Regional,87.0,87.0,85.0,87.0,3.2607,3.0321,509653.0,624700.0,169.14,108.74,10699706368,NO,151.49,133.08,152.89,139.21,11663,0.5,658700.0,NO,NO,2010-04-14,21428080.0
1165,NOVT,157.55,1110731,Technology,Scientific & Technical Instruments,87.0,30.0,89.0,86.0,8.2521,7.6686,460996.0,551080.0,171.85,98.27,5610875904,NO,148.48,127.95,150.2,134.75,6857,-0.9,1383000.0,NO,NO,2022-07-25,6805900.0
1178,RY,202.85,1986933,Financial Services,Banks - Diversified,87.0,84.0,85.0,80.0,2.7407,2.6557,1601606.0,2146840.0,204.82,127.38,281893011456,NO,187.94,166.6,189.72,174.88,7724,0.07,2633000.0,NO,NO,2015-01-22,9830200.0
1179,NGVT,77.12,298878,Basic Materials,Specialty Chemicals,87.0,90.0,56.0,87.0,2.4814,2.425,254733.0,315320.0,79.29,39.74,2681592576,NO,71.59,64.03,71.85,68.46,2552,-0.76,1034300.0,NO,NO,2016-05-16,10098300.0
1183,PCVX,56.52,6800196,Healthcare,Biotechnology,87.0,89.0,42.0,79.0,2.3774,2.3731,1455520.0,1651310.0,65.0,29.08,8161356800,NO,52.93,49.58,52.33,52.9,1517,0.17,8654400.0,NO,NO,2022-10-24,14494400.0
1189,TFIN,76.81,260402,Financial Services,Banks - Regional,87.0,88.0,89.0,80.0,2.4625,2.4004,255690.0,237660.0,77.9,46.43,1828558208,NO,68.98,61.48,69.71,64.75,2924,0.47,654400.0,NO,NO,2018-08-03,4469000.0
1197,MS,212.03,9915576,Financial Services,Capital Markets,87.0,81.0,87.0,79.0,6.3907,5.7907,5955391.0,6605470.0,230.47,135.26,334431715328,NO,202.04,177.34,203.4,184.24,8393,-0.61,9918200.0,YES,NO,2008-09-17,329786100.0
1207,MCHP,87.93,30455834,Technology,Semiconductors,87.0,13.0,90.0,88.0,5.885,4.6636,11005616.0,12228430.0,105.91,48.52,47665033216,NO,92.94,73.28,93.57,77.95,8375,-3.23,31441000.0,YES,NO,2007-12-04,90537000.0
1209,TECH,71.0,12242821,Healthcare,Biotechnology,87.0,98.0,89.0,81.0,2.9714,2.0243,3542032.0,7645140.0,72.16,43.2,11116381184,NO,53.02,57.7,53.57,57.26,9413,0.21,12255200.0,YES,NO,2026-06-25,51699100.0
1211,CACC,628.86,192547,Financial Services,Credit Services,87.0,90.0,91.0,88.0,21.4064,20.22,167095.0,262620.0,638.55,401.9,6577920000,NO,543.63,487.96,551.46,496.13,8573,1.8,257900.0,NO,NO,1997-04-25,5324000.0
1213,GS,1019.61,2140931,Financial Services,Capital Markets,87.0,83.0,86.0,78.0,35.8864,32.425,2124274.0,2362100.0,1125.0,685.39,300792512512,NO,988.48,883.56,1002.09,925.54,6828,1.74,1950000.0,NO,NO,2008-09-18,114590700.0
1218,BNY,143.56,15618084,Financial Services,Banks - Diversified,86.0,73.0,84.0,83.0,3.5286,3.3336,3745808.0,3746730.0,148.5,89.45,98536579072,NO,138.2,120.51,138.74,125.73,13399,1.49,2757000.0,NO,NO,2008-09-18,66396000.0
1235,ODFL,218.79,2465444,Industrials,Trucking,86.0,52.0,75.0,89.0,9.6993,8.7957,2023291.0,2053520.0,252.03,126.01,45501378560,NO,218.07,178.2,219.1,194.97,8729,-1.1,3020900.0,NO,NO,2019-12-06,46467600.0
1241,MRK,128.66,18469862,Healthcare,Drug Manufacturers - General,86.0,84.0,56.0,83.0,3.2979,3.0629,10160870.0,13566220.0,128.78,76.66,317767614464,NO,115.84,106.33,117.03,114.62,16229,0.3,18888700.0,YES,NO,2004-09-30,151976244.0
1242,CM,113.76,6565383,Financial Services,Banks - Diversified,86.0,34.0,78.0,83.0,2.0164,1.8979,1357062.0,1743100.0,117.05,69.43,103840210944,NO,111.05,95.32,111.56,100.97,7196,0.69,1772000.0,NO,NO,2017-06-23,26519600.0
1246,GWW,1353.61,318298,Industrials,Industrial Distribution,86.0,87.0,87.0,87.0,31.2643,30.61,286696.0,415290.0,1390.96,906.52,63908151296,NO,1241.52,1083.88,1264.09,1142.25,13449,-0.36,311500.0,NO,NO,2017-10-17,6078300.0
1253,ANET,157.6,11739960,Technology,Computer Hardware,86.0,78.0,84.0,85.0,8.5376,7.1371,9317550.0,7590680.0,179.8,97.14,198445105152,NO,159.82,142.68,159.95,142.74,3031,3.72,8231200.0,NO,NO,2018-08-27,178592000.0
1254,NMM,68.97,149976,Industrials,Marine Shipping,86.0,27.0,44.0,88.0,2.2321,2.1529,136120.0,101000.0,80.69,36.62,1960446080,NO,71.96,59.94,71.81,64.44,4683,-0.47,156300.0,NO,NO,2021-04-05,2107700.0
1255,TMP,94.19,90027,Financial Services,Banks - Regional,86.0,86.0,82.0,86.0,2.0643,1.9293,67548.0,94380.0,94.21,61.21,1354729216,NO,86.47,76.57,86.96,80.65,10095,0.2,289500.0,NO,NO,2008-12-01,852610.0
1257,AROW,41.05,424853,Financial Services,Banks - Regional,86.0,83.0,82.0,85.0,1.1286,1.0979,87143.0,117700.0,41.32,25.84,678516224,NO,37.16,32.86,37.53,34.75,11534,-0.97,116600.0,NO,NO,2007-06-22,1390389.0
1261,PFIS,67.03,229962,Financial Services,Banks - Regional,86.0,90.0,86.0,89.0,1.8843,1.8236,60656.0,70130.0,67.73,43.64,671029312,NO,59.52,53.09,60.04,55.21,6054,0.14,257900.0,NO,NO,2014-06-27,1016800.0
1285,FFIV,394.53,757896,Technology,Software - Infrastructure,86.0,25.0,88.0,91.0,12.0721,11.9014,707795.0,632520.0,411.52,223.76,22259085312,NO,362.27,300.8,368.11,306.23,6806,0.0,460100.0,NO,NO,2005-07-21,26240600.0
1288,WSFS,77.36,1118871,Financial Services,Banks - Regional,86.0,85.0,78.0,89.0,1.485,1.4114,411754.0,536980.0,78.39,49.92,4026127616,NO,72.16,62.33,72.68,65.75,9970,0.32,1686100.0,NO,NO,2021-02-26,11161300.0
1290,MHO,163.0,252605,Consumer Cyclical,Residential Construction,86.0,95.0,89.0,86.0,5.095,4.7543,240427.0,314450.0,163.66,110.95,4200136704,NO,135.0,134.4,136.91,133.97,8216,0.45,725100.0,NO,NO,2009-05-20,4944100.0
1294,RYTM,109.84,2345756,Healthcare,Biotechnology,86.0,94.0,89.0,27.0,5.2295,5.0886,794569.0,1197000.0,122.2,61.0,7534318080,NO,90.37,97.88,90.98,95.36,2190,0.0,2664300.0,NO,NO,2022-07-13,29957500.0
1298,SMBC,76.75,413485,Financial Services,Banks - Regional,86.0,89.0,81.0,85.0,1.9257,1.84,100801.0,122120.0,77.4,47.6,845449728,NO,69.38,61.58,70.1,64.99,8106,0.7,434100.0,NO,NO,1994-04-13,1702400.0
1300,THFF,77.66,528974,Financial Services,Banks - Regional,86.0,90.0,83.0,84.0,2.0536,1.9329,88353.0,128940.0,78.08,51.21,923524672,NO,69.3,62.78,70.01,65.7,8640,0.07,576400.0,NO,NO,2025-03-21,827200.0
1304,NXPI,277.02,6948833,Technology,Semiconductors,86.0,7.0,91.0,83.0,17.5464,14.3764,3895070.0,4372410.0,339.95,183.0,69939535872,NO,290.06,235.6,295.45,244.55,3996,-3.17,7172900.0,NO,NO,2021-03-19,53102200.0
1309,HWM,268.87,17560155,Industrials,Aerospace & Defense,86.0,77.0,72.0,87.0,10.0743,9.4543,2481606.0,3005150.0,290.63,169.45,107576901632,NO,258.01,225.48,259.5,238.6,2424,0.09,4997300.0,NO,NO,2019-01-22,55218793.0
1312,UHAL,67.05,461278,Industrials,Rental & Leasing Services,86.0,96.0,92.0,87.0,1.7064,1.6179,253809.0,304120.0,67.05,41.95,12738018304,NO,55.37,53.28,56.43,52.92,7962,-0.97,461300.0,NO,NO,2003-09-12,34300000.0
