Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
4,AAOI,157.32,10543159.0,Technology,Communication Equipment,98.0,98.0,98.0,98.0,10179286.0,14735240.0,157.4,9.71,12219851776.0,No
7,SLGL,75.32,42221.0,Healthcare,Biotechnology,98.0,7.0,83.0,96.0,40886.0,83650.0,97.97,4.11,244433808.0,No
13,CELC,125.25,926275.0,Healthcare,Biotechnology,98.0,84.0,81.0,98.0,739780.0,694970.0,127.34,9.5,6054168576.0,No
16,PRAX,320.39,473717.0,Healthcare,Biotechnology,98.0,69.0,77.0,98.0,449886.0,371760.0,356.0,29.47,8923128832.0,No
19,AEHR,80.85,8410807.0,Technology,Semiconductor Equipment & Materials,98.0,98.0,98.0,98.0,2199030.0,5254800.0,91.43,7.71,2542995456.0,No
32,ORKA,67.07,1311472.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,686898.0,1394150.0,67.94,8.36,3322828288.0,No
36,CAR,448.98,6629004.0,Industrials,Rental & Leasing Services,98.0,98.0,98.0,98.0,1491016.0,4595890.0,452.0,73.45,15860076544.0,No
46,SYRE,69.7,2193285.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,896266.0,1628060.0,75.0,12.25,5491269632.0,No
87,ENLT,79.8,193533.0,Utilities,Utilities - Renewable,98.0,74.0,97.0,97.0,165335.0,136560.0,83.28,15.0,11107757056.0,No
91,RVMD,149.27,5691859.0,Healthcare,Biotechnology,98.0,97.0,91.0,98.0,2830338.0,4562820.0,155.7,34.0,29581342720.0,No
136,DOCN,88.43,5046548.0,Technology,Software - Infrastructure,97.0,89.0,97.0,97.0,4421520.0,6323300.0,94.66,25.56,9191780352.0,No
145,ALB,215.62,5144034.0,Basic Materials,Specialty Chemicals,97.0,96.0,90.0,97.0,2490313.0,1611010.0,215.69,50.85,25418770432.0,No
149,GSAT,80.03,2496258.0,Communication Services,Telecom Services,97.0,96.0,92.0,96.0,1076861.0,2981200.0,81.07,17.24,10291147776.0,No
151,AMKR,62.9,5146677.0,Technology,Semiconductor Equipment & Materials,97.0,96.0,93.0,97.0,4138161.0,2948540.0,64.8,15.24,15587326976.0,No
159,SION,45.24,814385.0,Healthcare,Biotechnology,97.0,95.0,82.0,93.0,318740.0,451090.0,46.1,9.39,2035712896.0,No
165,INTC,68.5,107369016.0,Technology,Semiconductors,97.0,97.0,95.0,96.0,106370871.0,121186270.0,68.61,18.25,343939219456.0,No
172,IMOS,49.17,153178.0,Technology,Semiconductors,97.0,93.0,93.0,98.0,46850.0,47690.0,49.89,14.99,1720908416.0,No
178,NCSM,73.62,21311.0,Energy,Oil & Gas Equipment & Services,97.0,74.0,98.0,96.0,19831.0,19270.0,75.57,27.75,193217392.0,No
199,ELVN,45.34,1482725.0,Healthcare,Biotechnology,96.0,98.0,97.0,97.0,1157570.0,1277950.0,46.31,14.79,2711350528.0,No
203,GCT,48.22,1011108.0,Technology,Software - Infrastructure,96.0,87.0,89.0,95.0,651265.0,722700.0,49.22,11.97,1786876288.0,No
221,SMTC,102.44,3101246.0,Technology,Semiconductors,96.0,95.0,95.0,93.0,2049818.0,2147860.0,102.51,24.05,9521917952.0,No
222,CDNL,49.85,720142.0,Industrials,Engineering & Construction,96.0,97.0,98.0,,343086.0,479420.0,52.65,21.98,762355200.0,No
226,ELVR,67.44,95385.0,Basic Materials,Other Industrial Metals & Mining,96.0,96.0,39.0,97.0,81123.0,96410.0,69.99,15.54,1222110080.0,No
233,APLS,40.87,5175274.0,Healthcare,Biotechnology,96.0,98.0,98.0,95.0,5097061.0,8235110.0,40.9,16.1,5224887296.0,No
240,IRDM,43.41,4683247.0,Communication Services,Telecom Services,96.0,98.0,98.0,97.0,2340933.0,2515660.0,43.47,15.65,4589217280.0,No
245,MANE,74.12,495052.0,Healthcare,Biotechnology,96.0,94.0,,,464981.0,495400.0,80.9,32.0,2767662336.0,No
252,CGON,66.34,1268929.0,Healthcare,Biotechnology,96.0,10.0,90.0,93.0,1264166.0,1268030.0,71.9,19.91,5601431040.0,No
255,LGN,68.8,1887468.0,Industrials,Engineering & Construction,96.0,96.0,97.0,97.0,1385718.0,3080630.0,70.35,26.96,11300220928.0,No
263,SQM,95.31,2205394.0,Basic Materials,Specialty Chemicals,96.0,94.0,87.0,97.0,1413821.0,1346720.0,95.46,29.36,27224139776.0,No
273,ONTO,267.15,1204669.0,Technology,Semiconductor Equipment & Materials,96.0,96.0,94.0,97.0,883278.0,698280.0,288.0,85.88,13288993792.0,No
