Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
189,AMAT,567.25,7464985,Technology,Semiconductor Equipment & Materials,98.0,97.0,96.0,97.0,33.5436,28.7636,7185082.0,9846370.0,569.92,154.47,,450373484544.0,No,427.21,309.24,437.71,352.49
190,IMOS,61.95,99774,Technology,Semiconductors,98.0,91.0,96.0,98.0,4.8107,3.5593,89295.0,123710.0,70.99,15.06,,2154057472.0,No,51.17,34.62,53.11,40.8
197,IREN,59.77,44572843,Financial Services,Capital Markets,98.0,85.0,93.0,90.0,6.2716,5.6409,43896984.0,51678880.0,76.87,9.52,,21360525312.0,No,52.06,47.65,53.24,46.63
212,ONTO,323.88,1806943,Technology,Semiconductor Equipment & Materials,97.0,93.0,96.0,97.0,20.7682,18.4279,1017188.0,1212730.0,326.96,89.4,,16110947328.0,No,272.9,191.07,280.27,218.02
220,NWPX,128.85,193448,Basic Materials,Steel,97.0,91.0,97.0,98.0,5.6121,5.4657,147557.0,156740.0,133.8,38.38,,1241728512.0,No,102.95,72.88,105.79,81.04
226,SATS,114.08,49981708,Communication Services,Telecom Services,97.0,7.0,50.0,66.0,9.7536,9.4136,7132188.0,8421450.0,147.25,16.73,,33061924864.0,No,125.82,101.67,125.06,113.52
227,ARCB,173.04,399427,Industrials,Trucking,97.0,99.0,98.0,98.0,7.6768,6.909,337546.0,433430.0,176.69,59.43,,3852524288.0,No,126.7,92.43,130.85,101.91
243,TWST,76.17,2612112,Healthcare,Diagnostics & Research,97.0,98.0,96.0,98.0,4.9696,4.8339,1429630.0,1754260.0,80.5,23.3,,4743205888.0,No,59.79,42.04,60.79,47.04
246,CRDO,250.81,9004382,Technology,Semiconductors,97.0,97.0,98.0,94.0,26.9753,26.1839,7744773.0,12134380.0,270.21,72.03,,46261886976.0,No,185.35,151.02,193.25,151.94
247,TVTX,52.04,2376342,Healthcare,Biotechnology,97.0,93.0,97.0,93.0,2.6371,2.5692,2261877.0,2121920.0,52.72,13.88,,4839350784.0,No,41.99,32.89,42.9,35.43
249,AXGN,43.0,1335032,Healthcare,Medical Devices,97.0,82.0,90.0,92.0,2.1114,2.0707,1029671.0,999140.0,45.83,9.22,,2286646528.0,No,39.54,29.83,40.22,34.73
257,MTRN,247.26,444781,Basic Materials,Other Industrial Metals & Mining,97.0,93.0,97.0,97.0,10.4821,10.0164,270215.0,357390.0,257.14,76.09,,5143374848.0,No,196.37,147.44,202.69,159.56
269,DNTH,82.07,1376230,Healthcare,Biotechnology,97.0,18.0,51.0,97.0,6.0796,5.5161,838798.0,1289070.0,96.5,16.64,,4486457856.0,No,87.18,56.31,87.28,64.91
278,APLD,42.7,22640191,Technology,Information Technology Services,97.0,15.0,95.0,90.0,4.3576,4.1989,22398623.0,20720270.0,50.73,9.02,,12202359808.0,No,37.92,30.62,38.56,32.42
280,IRDM,47.32,3603650,Communication Services,Telecom Services,97.0,87.0,97.0,98.0,3.9143,3.74,2453547.0,2700550.0,53.83,15.65,,5003036672.0,No,42.37,25.67,43.28,28.63
282,KF,72.82,30833,Financial Services,Asset Management,97.0,77.0,95.0,97.0,4.4414,3.2679,24501.0,25690.0,78.87,24.74,,302810912.0,No,62.53,44.66,63.53,49.76
298,ELVN,46.13,6144062,Healthcare,Biotechnology,96.0,80.0,96.0,98.0,2.9494,2.6769,1197190.0,1519200.0,48.53,14.79,,2809545216.0,No,41.53,27.77,42.34,31.16
300,BTSG,63.23,3912298,Healthcare,Health Information Services,96.0,90.0,96.0,96.0,2.1469,1.9258,2973941.0,4431000.0,64.18,19.01,,12409419776.0,No,53.25,39.71,54.69,44.22
308,BELFA,261.32,227703,Technology,Electronic Components,96.0,85.0,93.0,96.0,15.0375,14.7311,92782.0,168570.0,276.21,76.92,,3324697856.0,No,238.95,176.31,245.35,198.38
312,SNEX,130.69,972921,Financial Services,Capital Markets,96.0,90.0,97.0,97.0,5.3586,5.1793,769382.0,721490.0,132.82,53.53,,10357378048.0,No,108.78,78.69,111.41,85.0
313,ATRO,96.0,858890,Industrials,Aerospace & Defense,96.0,95.0,94.0,96.0,4.9652,4.7123,565212.0,611030.0,99.89,27.27,,3440674304.0,No,78.57,63.06,79.62,70.47
341,IESC,749.83,213092,Industrials,Engineering & Construction,96.0,88.0,96.0,94.0,45.0536,42.8093,203958.0,197090.0,768.0,261.11,,14939529216.0,No,631.63,473.3,648.33,510.99
344,ATI,198.48,2710637,Industrials,Metal Fabrication,96.0,95.0,92.0,97.0,7.9032,7.5775,1848469.0,1845440.0,203.59,70.42,,27086651392.0,No,163.51,124.67,166.24,140.99
354,CRS,561.49,779502,Industrials,Metal Fabrication,96.0,97.0,95.0,96.0,20.8068,19.8832,698482.0,690850.0,574.21,228.0,,27897974784.0,No,446.76,350.1,452.29,383.63
378,MOD,274.5,1239699,Consumer Cyclical,Auto Parts,96.0,25.0,93.0,95.0,26.0328,22.6921,1119525.0,1278010.0,323.25,86.48,,14497932288.0,No,261.09,188.72,263.84,204.84
401,ASML,1863.55,2519009,Technology,Semiconductor Equipment & Materials,95.0,94.0,92.0,95.0,86.9864,72.995,1792144.0,2117780.0,1903.5,683.48,,718245134336.0,No,1537.08,1245.16,1566.76,1364.22
402,MPTI,98.61,110009,Technology,Electronic Components,95.0,97.0,94.0,96.0,5.1833,5.1119,96566.0,111190.0,102.0,36.38,,426137504.0,No,76.23,61.63,78.67,66.21
414,CAMT,193.27,476815,Technology,Semiconductor Equipment & Materials,95.0,92.0,88.0,94.0,13.3911,11.4011,458868.0,510370.0,215.99,70.07,,8899015680.0,No,178.1,138.38,181.43,151.31
439,GRC,84.59,188599,Industrials,Specialty Industrial Machinery,95.0,90.0,93.0,96.0,2.4714,2.1507,167436.0,125790.0,84.99,34.96,,2234042368.0,No,73.58,56.91,74.99,61.95
440,ENS,224.26,529499,Industrials,Electrical Equipment & Parts,95.0,19.0,92.0,93.0,10.4343,9.6979,394525.0,476570.0,244.3,80.82,,8189475328.0,No,215.81,162.07,219.01,180.53
442,TSAT,46.91,379266,Technology,Communication Equipment,95.0,8.0,91.0,91.0,5.4746,5.2639,246707.0,411170.0,59.12,16.77,,2410167552.0,No,49.3,34.42,49.71,37.17
447,DDOG,229.9,5752276,Technology,Software - Application,95.0,90.0,97.0,93.0,15.1656,13.9285,5711112.0,7096330.0,278.7,98.01,,81835245568.0,No,177.18,149.59,184.38,148.33
455,TWN,94.79,96851,Financial Services,Asset Management,95.0,36.0,94.0,94.0,5.3018,4.7482,42149.0,66020.0,103.45,41.42,,544287872.0,No,89.0,65.19,90.52,69.59
495,ROG,151.06,330447,Technology,Electronic Components,94.0,79.0,94.0,95.0,7.6025,7.0657,246579.0,248840.0,155.67,61.17,,2696199680.0,No,132.71,102.17,135.2,110.38
516,NVEC,116.92,180163,Technology,Semiconductors,94.0,95.0,96.0,95.0,8.1836,7.6329,118723.0,251390.0,119.4,57.21,,565561536.0,No,88.96,72.45,91.65,74.83
518,FSTR,42.37,196335,Industrials,Railroads,94.0,72.0,95.0,94.0,1.795,1.78,105903.0,102750.0,43.5,19.22,,443134272.0,No,36.12,30.05,36.69,31.34
519,ATLC,92.38,142469,Financial Services,Credit Services,94.0,95.0,97.0,92.0,5.3107,5.1086,85138.0,141400.0,95.0,45.74,,1396600576.0,No,77.11,63.57,79.91,65.24
524,KRYS,317.97,289613,Healthcare,Biotechnology,94.0,64.0,88.0,89.0,10.8939,10.7779,285739.0,286500.0,331.49,127.99,,9373677568.0,No,288.29,240.48,291.12,267.09
533,ALB,170.42,2847973,Basic Materials,Specialty Chemicals,94.0,7.0,58.0,87.0,8.26,7.3486,2081141.0,2264500.0,221.0,55.9,,20098422784.0,No,182.0,144.51,181.14,165.06
547,AVT,90.59,1258411,Technology,Electronics & Computer Distribution,94.0,78.0,94.0,96.0,3.6371,3.41,1255577.0,1636010.0,95.26,44.25,,7430561280.0,No,80.39,60.67,81.64,64.57
563,TFII,160.4,543475,Industrials,Trucking,94.0,94.0,95.0,94.0,4.455,4.2029,386425.0,478140.0,167.69,80.63,,13182639104.0,No,140.63,110.79,143.78,119.22
580,ECO,52.74,486366,Industrials,Marine Shipping,94.0,20.0,82.0,92.0,1.9298,1.7455,458698.0,374570.0,58.45,21.27,,2059215232.0,No,52.15,41.02,52.19,45.01
589,APGE,88.33,981654,Healthcare,Biotechnology,94.0,78.0,84.0,77.0,5.4368,5.4261,960085.0,1078670.0,95.31,34.34,,6659143680.0,No,84.45,68.37,84.75,76.9
593,TBN,40.37,477348,Energy,Oil & Gas E&P,93.0,84.0,92.0,94.0,1.8993,1.8775,220184.0,273320.0,52.21,17.29,,1407153280.0,No,36.02,29.16,35.98,31.51
597,ODC,94.45,101090,Basic Materials,Specialty Chemicals,93.0,95.0,94.0,97.0,4.0836,3.73,71806.0,129620.0,99.03,45.61,,1368423168.0,No,76.47,63.39,77.77,64.78
608,MSGS,384.68,397379,Communication Services,Entertainment,93.0,88.0,85.0,95.0,10.6112,10.2773,239903.0,263180.0,397.0,186.0,,9261596672.0,No,349.32,277.86,352.19,303.88
615,PRLB,78.94,179069,Industrials,Metal Fabrication,93.0,87.0,93.0,93.0,3.1257,3.0029,178987.0,217280.0,79.48,37.4,,1878301952.0,No,68.41,57.45,69.57,60.51
617,TGTX,49.52,2528413,Healthcare,Biotechnology,93.0,93.0,96.0,95.0,2.2163,2.0706,2165303.0,2397840.0,50.39,25.28,,7580699136.0,No,38.32,33.2,38.84,33.2
665,ROKU,143.66,14836455,Communication Services,Entertainment,93.0,92.0,95.0,90.0,7.0,6.8864,2477782.0,2377920.0,148.88,73.91,,21217683456.0,No,119.26,104.19,123.27,107.0
680,ENVA,189.33,533620,Financial Services,Credit Services,93.0,93.0,92.0,89.0,5.9906,5.5853,229350.0,271630.0,193.54,92.75,,4711457280.0,No,163.73,143.2,166.14,153.82
699,LGND,255.54,244569,Healthcare,Biotechnology,92.0,93.0,87.0,91.0,7.5586,7.3464,221711.0,199070.0,259.03,110.0,,5121292288.0,No,226.13,199.39,228.39,206.7
706,XPO,228.33,1594907,Industrials,Trucking,92.0,92.0,87.0,93.0,9.8775,9.2689,1470149.0,2300660.0,232.05,116.68,,26808221696.0,No,213.43,168.28,214.99,182.96
709,BHP,90.82,3063128,Basic Materials,Other Industrial Metals & Mining,92.0,41.0,89.0,93.0,2.9171,2.2507,2887695.0,3240470.0,93.7,45.74,,230714146816.0,No,82.67,67.31,83.23,71.81
729,FLXS,63.08,52443,Consumer Cyclical,"Furnishings, Fixtures & Appliances",92.0,93.0,92.0,93.0,2.6696,2.5575,50123.0,50550.0,63.83,29.39,,257092704.0,No,53.69,46.02,54.29,47.81
734,PHIN,85.16,697594,Consumer Cyclical,Auto Parts,92.0,84.0,91.0,92.0,2.7236,2.3219,339573.0,330600.0,86.64,41.59,,3152670976.0,No,75.48,65.19,76.65,69.28
748,SENEA,175.37,537784,Consumer Defensive,Packaged Foods,92.0,97.0,84.0,94.0,7.675,7.3243,128146.0,160830.0,176.09,85.2,,1206729472.0,No,144.87,125.99,146.08,132.6
760,BMA,98.71,352974,Financial Services,Banks - Regional,92.0,98.0,94.0,66.0,4.745,4.2829,325226.0,317110.0,106.15,38.3,,6311421952.0,No,79.34,76.16,79.97,83.02
769,CTS,66.13,384508,Technology,Electronic Components,92.0,89.0,93.0,93.0,2.6211,2.4846,246706.0,281910.0,68.33,36.03,,1890849024.0,No,58.88,48.67,59.94,51.86
782,SENEB,169.16,462,Consumer Defensive,Packaged Foods,92.0,95.0,84.0,94.0,1.905,0.0,171.0,0.0,169.16,90.19,,1145792768.0,No,144.21,125.25,147.61,132.4
796,STK,51.97,83862,Financial Services,Asset Management,91.0,44.0,90.0,91.0,2.4921,2.1021,61320.0,107550.0,58.46,28.91,,917859264.0,No,49.13,40.29,49.78,42.08
813,BJRI,52.62,445312,Consumer Cyclical,Restaurants,91.0,97.0,95.0,90.0,2.0736,1.9821,367998.0,394060.0,53.53,28.46,,1105910528.0,No,41.35,37.89,42.42,40.33
826,AMG,354.62,350429,Financial Services,Asset Management,91.0,93.0,89.0,86.0,11.0593,10.7564,349509.0,414200.0,355.55,179.79,,9366253568.0,No,302.49,279.82,305.18,295.29
839,PDEX,62.2,98532,Healthcare,Medical Instruments & Supplies,91.0,84.0,88.0,92.0,3.46,3.3614,33415.0,58070.0,68.99,23.47,,198589616.0,No,57.28,43.25,57.96,47.14
862,VCYT,47.33,1072911,Healthcare,Diagnostics & Research,91.0,96.0,94.0,64.0,2.3765,2.3615,1038014.0,1329730.0,50.71,22.61,,3776586240.0,No,39.21,38.0,39.86,39.12
873,CMPR,88.88,169456,Industrials,Specialty Business Services,91.0,32.0,86.0,84.0,3.2764,3.2207,161209.0,176710.0,106.13,42.05,,2153747968.0,No,89.02,74.29,90.38,78.77
932,VMI,546.81,295968,Industrials,Conglomerates,90.0,82.0,90.0,87.0,17.9754,17.7175,219301.0,226790.0,548.9,316.56,,10615578624.0,No,490.39,433.11,497.88,450.29
953,TX,49.55,759510,Basic Materials,Steel,90.0,85.0,89.0,88.0,1.7761,1.6175,333965.0,552400.0,51.73,28.56,,9727045632.0,No,44.96,39.95,45.33,41.73
979,ROST,240.13,2792599,Consumer Cyclical,Apparel Retail,90.0,91.0,77.0,88.0,6.1286,5.8357,2787144.0,3860250.0,242.81,124.49,,77029163008.0,No,224.97,189.39,227.98,205.09
1002,GS,1062.75,2204349,Financial Services,Capital Markets,89.0,89.0,91.0,81.0,37.125,34.7207,2095290.0,2480800.0,1098.36,609.59,,313519144960.0,No,956.6,869.71,969.3,906.82
1027,TBBB,42.12,647186,Consumer Defensive,Discount Stores,89.0,94.0,87.0,85.0,2.1871,2.0064,637047.0,1461790.0,42.7,23.81,,5078104064.0,No,37.37,32.9,38.04,35.59
1056,OPY,103.41,81842,Financial Services,Capital Markets,89.0,87.0,86.0,92.0,3.7261,3.5625,74731.0,114480.0,118.77,61.37,,1107314816.0,No,100.92,82.51,100.57,86.74
1063,CVS,101.96,9427927,Healthcare,Healthcare Plans,89.0,74.0,90.0,87.0,2.4772,2.3144,8102223.0,8526690.0,102.76,58.5,,130093547520.0,No,86.84,79.68,88.52,81.17
1070,CHMG,72.5,30267,Financial Services,Banks - Regional,89.0,86.0,91.0,87.0,2.1168,2.0689,26415.0,52020.0,73.84,43.2,,349461024.0,No,65.99,57.37,66.91,59.57
1079,TRST,55.25,129408,Financial Services,Banks - Regional,89.0,92.0,87.0,84.0,1.1821,1.0518,112314.0,134880.0,55.6,30.52,,965483392.0,No,48.89,43.23,49.43,45.41
1122,KYMR,86.21,622893,Healthcare,Biotechnology,88.0,56.0,61.0,24.0,3.8053,3.7546,564596.0,659580.0,103.0,36.65,,7091015168.0,No,82.85,72.61,82.73,79.57
1126,NUVL,123.25,7100771,Healthcare,Biotechnology,88.0,93.0,87.0,78.0,6.5475,4.0746,1671563.0,7474740.0,123.62,71.13,,9752555520.0,No,104.09,98.73,104.82,103.54
1131,RBC,603.64,237752,Industrials,Tools & Accessories,88.0,22.0,70.0,89.0,18.2682,18.0689,225195.0,299500.0,632.0,363.05,,19096369152.0,No,587.52,493.18,587.4,531.23
1151,CAKE,75.28,1823348,Consumer Cyclical,Restaurants,88.0,97.0,89.0,94.0,2.7168,2.5696,1196584.0,1282080.0,76.52,43.07,,3740314112.0,No,62.22,56.96,63.35,58.35
1182,AMAL,44.65,147923,Financial Services,Banks - Regional,87.0,89.0,78.0,91.0,1.075,0.9786,135263.0,113830.0,45.2,25.13,,1333577088.0,No,41.6,34.87,41.91,37.84
1183,MLAB,105.48,395364,Technology,Scientific & Technical Instruments,87.0,76.0,91.0,89.0,7.4404,7.2418,146168.0,229510.0,113.99,55.45,,582769728.0,No,101.58,84.34,102.13,89.72
1190,AZZ,150.89,331882,Industrials,Specialty Business Services,87.0,76.0,84.0,90.0,5.0807,4.5321,210558.0,281250.0,154.0,86.67,,4529207296.0,No,139.76,120.91,141.21,127.03
1199,NOVT,160.53,439404,Technology,Scientific & Technical Instruments,87.0,71.0,91.0,89.0,8.535,8.0757,436000.0,572790.0,171.85,98.27,,5717003776.0,No,142.65,126.17,144.32,131.66
1217,DAVE,286.78,786127,Technology,Software - Application,87.0,94.0,91.0,92.0,22.6731,22.2453,569790.0,791960.0,300.09,152.21,,3646191616.0,No,247.4,216.76,253.15,216.98
1236,MCRI,129.02,206675,Consumer Cyclical,Resorts & Casinos,87.0,89.0,88.0,89.0,2.8743,2.8043,145319.0,172640.0,130.85,82.18,,2290042624.0,No,113.91,101.13,115.63,102.44
1245,ALGT,91.59,636442,Industrials,Airlines,87.0,95.0,84.0,69.0,5.2232,4.5211,551620.0,564970.0,118.0,42.56,,2461710080.0,No,82.38,79.45,83.7,86.55
1249,SEB,5317.39,11936,Industrials,Conglomerates,87.0,90.0,52.0,82.0,228.9873,227.2851,11115.0,12260.0,5989.37,2697.0,,5092969472.0,No,5320.4,4612.95,5268.85,5002.22
1251,IHG,167.12,223337,Consumer Cyclical,Lodging,87.0,89.0,88.0,85.0,3.3886,3.0229,221988.0,276220.0,167.61,109.79,,24794689536.0,No,149.16,136.06,151.3,141.96
1263,FSBC,44.76,125676,Financial Services,Banks - Regional,87.0,88.0,84.0,83.0,1.0669,1.0576,95704.0,128460.0,45.2,26.2,,956796544.0,No,41.32,37.28,41.74,38.9
1292,TRNS,91.26,307213,Industrials,Specialty Business Services,86.0,95.0,85.0,96.0,6.2279,6.1879,154276.0,214120.0,94.76,50.23,,852432128.0,No,79.61,70.89,79.97,70.62
1300,VOYA,91.48,1754021,Financial Services,Financial Conglomerates,86.0,90.0,92.0,86.0,2.2457,2.11,1233757.0,1274170.0,92.0,64.5,,8294154752.0,No,79.66,74.77,81.22,75.15
1322,BLX,60.46,155461,Financial Services,Banks - Regional,86.0,93.0,86.0,89.0,1.5257,1.4957,155431.0,186940.0,60.99,38.41,,2250938368.0,No,55.09,48.59,55.5,49.92
1337,CAVA,90.99,3155683,Consumer Cyclical,Restaurants,86.0,96.0,66.0,95.0,4.1066,3.8036,3043428.0,2887010.0,98.79,43.41,,10597955584.0,No,83.93,69.19,84.43,72.74
1345,GGAL,55.16,1262379,Financial Services,Banks - Regional,86.0,97.0,90.0,66.0,2.3704,2.1776,1221603.0,1502250.0,62.52,25.89,,9347051520.0,No,45.9,45.43,45.93,48.06
1346,UBS,48.97,2630358,Financial Services,Banks - Diversified,86.0,80.0,90.0,79.0,0.9243,0.8058,2531593.0,2273820.0,49.36,30.36,,160514113536.0,No,44.69,42.26,45.11,43.29
1350,OVBC,50.13,45925,Financial Services,Banks - Regional,86.0,87.0,83.0,82.0,1.5457,1.4764,22534.0,42110.0,50.68,27.51,,236162528.0,No,46.38,41.09,46.68,43.1
