Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
27,MU,1048.51,57301842.0,Technology,Semiconductors,99.0,98.0,99.0,99.0,110.0336,80.1429,50893654.0,54289640.0,1213.56,103.38,2026-06-24,1182440357888,No,788.62,420.85,842.56,525.26
31,WDC,643.83,11521792.0,Technology,Computer Hardware,99.0,97.0,98.0,99.0,62.0886,47.2843,8015943.0,10731110.0,799.87,62.13,,221916708864,No,506.48,277.91,530.93,344.66
63,DFTX,42.13,12455589.0,Healthcare,Biotechnology,99.0,99.0,98.0,99.0,3.4721,2.4921,2300477.0,4118750.0,44.53,6.4,,4594983936,No,24.06,16.9,25.15,19.44
65,VPG,133.39,488997.0,Technology,Scientific & Technical Instruments,99.0,88.0,99.0,99.0,12.2357,11.5929,469909.0,591030.0,148.39,25.58,,1774220416,No,98.05,54.33,105.69,64.66
66,DD,137.82,1418967.0,Basic Materials,Specialty Chemicals,99.0,99.0,99.0,99.0,8.49,2.1036,1190039.0,1391237.0,157.98,84.72,,18608373760,No,51.26,43.44,56.88,48.79
68,VSH,55.59,6321351.0,Technology,Semiconductors,99.0,95.0,99.0,99.0,6.8293,6.075,5671491.0,9017130.0,69.47,11.77,,7566123008,No,43.69,23.46,47.0,27.68
71,UCTT,108.42,1252527.0,Technology,Semiconductor Equipment & Materials,99.0,98.0,97.0,99.0,10.1536,8.2625,1108440.0,1317440.0,125.0,21.28,,4860290048,No,88.79,51.6,93.32,63.12
72,SYRE,86.24,4033208.0,Healthcare,Biotechnology,99.0,95.0,98.0,98.0,6.3757,5.245,1271711.0,1667510.0,102.06,14.0,,7489189888,No,75.57,42.41,76.81,51.95
76,PRAX,308.94,559134.0,Healthcare,Biotechnology,99.0,18.0,52.0,78.0,18.3786,17.7594,449330.0,512040.0,366.52,37.19,,8612868096,No,315.0,250.63,316.59,307.11
82,CDNL,81.94,794570.0,Industrials,Engineering & Construction,99.0,99.0,98.0,99.0,6.2645,6.1638,480993.0,569670.0,82.66,21.98,,1253361152,No,57.86,,61.25,
