Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,BNR,33.32,100872.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,49988.0,32730.0,34.44,2.18,358742976.0,No
Leading Stocks (RS > 90),2,PL,28.28,20111629.0,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,10953682.0,13046360.0,29.38,2.79,8870438912.0,No
Leading Stocks (RS > 90),3,SATS,123.55,8163895.0,Communication Services,Telecom Services,98.0,93.0,97.0,98.0,4702640.0,6854250.0,132.25,14.9,35567120384.0,No
Leading Stocks (RS > 90),4,TTMI,100.9,3677427.0,Technology,Electronic Components,98.0,97.0,97.0,96.0,2225403.0,2711430.0,106.68,15.77,10426071040.0,No
Leading Stocks (RS > 90),5,SKYT,32.03,3203152.0,Technology,Semiconductors,98.0,98.0,97.0,97.0,2096967.0,2900130.0,34.97,5.67,1553711232.0,No
Leading Stocks (RS > 90),6,JFB,20.55,94656.0,Real Estate,Real Estate - Development,98.0,97.0,93.0,98.0,61753.0,38670.0,23.0,3.39,125674016.0,No
Leading Stocks (RS > 90),7,PSLV,30.28,30418175.0,ETF,ETF,97.0,97.0,97.0,97.0,13258650.0,24514020.0,30.76,9.96,18322941952.0,No
Leading Stocks (RS > 90),8,ATRO,72.41,1134716.0,Industrials,Aerospace & Defense,97.0,97.0,96.0,96.0,707864.0,1147840.0,73.46,16.69,2579904768.0,No
Leading Stocks (RS > 90),9,WLDN,133.99,393253.0,Industrials,Engineering & Construction,97.0,95.0,94.0,93.0,249806.0,386180.0,135.0,30.43,1976336768.0,No
Leading Stocks (RS > 90),10,ENLT,50.22,56174.0,Utilities,Utilities - Renewable,97.0,95.0,95.0,95.0,35045.0,60630.0,52.92,14.01,6632420352.0,No
Leading Stocks (RS > 90),11,MKSI,205.26,1857926.0,Technology,Scientific & Technical Instruments,96.0,95.0,96.0,95.0,897280.0,793470.0,211.08,54.84,13787205632.0,No
Leading Stocks (RS > 90),12,IMOS,39.43,39315.0,Technology,Semiconductors,96.0,97.0,98.0,96.0,19830.0,37470.0,39.94,12.78,1374143360.0,No
Leading Stocks (RS > 90),13,FTAI,266.85,2387991.0,Industrials,Rental & Leasing Services,96.0,98.0,96.0,97.0,1252079.0,2074330.0,276.82,75.06,27371585536.0,No
Leading Stocks (RS > 90),14,AA,63.81,11603029.0,Basic Materials,Aluminum,96.0,97.0,97.0,96.0,6898785.0,8997530.0,66.95,21.53,16524494848.0,No
Leading Stocks (RS > 90),15,BELFA,178.98,92355.0,Technology,Electronic Components,95.0,91.0,96.0,95.0,30854.0,62560.0,187.73,53.95,2504837120.0,No
Leading Stocks (RS > 90),16,AEIS,257.29,1055889.0,Industrials,Electrical Equipment & Parts,95.0,93.0,94.0,94.0,454991.0,453500.0,259.16,75.01,9711537152.0,No
Leading Stocks (RS > 90),17,TAYD,72.47,21215.0,Industrials,Specialty Industrial Machinery,95.0,95.0,97.0,92.0,11924.0,39370.0,74.0,29.5,228506464.0,No
Leading Stocks (RS > 90),18,KLAC,1544.96,1641612.0,Technology,Semiconductor Equipment & Materials,94.0,95.0,95.0,93.0,972266.0,960420.0,1571.49,551.33,203447320576.0,No
Leading Stocks (RS > 90),19,HII,418.86,773728.0,Industrials,Aerospace & Defense,94.0,95.0,96.0,93.0,497543.0,662290.0,425.12,158.88,16436665344.0,No
Leading Stocks (RS > 90),20,ASML,1331.6,2817710.0,Technology,Semiconductor Equipment & Materials,93.0,94.0,93.0,94.0,1397988.0,1827240.0,1358.0,578.51,516857430016.0,No
Leading Stocks (RS > 90),21,UCTT,43.36,2181513.0,Technology,Semiconductor Equipment & Materials,92.0,98.0,96.0,93.0,592585.0,1082130.0,46.0,16.66,1967984128.0,No
Leading Stocks (RS > 90),22,ONTO,217.85,1538941.0,Technology,Semiconductor Equipment & Materials,93.0,97.0,97.0,96.0,819817.0,792880.0,228.42,85.88,10816891904.0,No
Leading Stocks (RS > 90),23,NVMI,434.55,566179.0,Technology,Semiconductor Equipment & Materials,93.0,96.0,92.0,92.0,323261.0,401290.0,448.61,154.0,12885477376.0,No
Leading Stocks (RS > 90),24,MTSI,218.93,1898822.0,Technology,Semiconductors,93.0,95.0,96.0,91.0,1161891.0,1806880.0,224.67,84.0,16405075968.0,No
Leading Stocks (RS > 90),25,AMAT,319.08,11209783.0,Technology,Semiconductor Equipment & Materials,93.0,94.0,95.0,93.0,7179537.0,6959460.0,331.0,123.74,254192664576.0,No
Leading Stocks (RS > 90),26,CEF,52.44,1876881.0,ETF,ETF,93.0,93.0,92.0,93.0,1251101.0,1828240.0,53.05,24.87,10156525568.0,No
Leading Stocks (RS > 90),27,KLIC,59.17,1251016.0,Technology,Semiconductor Equipment & Materials,92.0,94.0,96.0,93.0,599129.0,812580.0,59.59,26.63,3098318592.0,No
