Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,COHN,23.57,111969.0,Financial Services,Capital Markets,97.0,98.0,98.0,97.0,29004.0,60070.0,23.72,6.1,47985312.0,No
Leading Stocks (RS > 90),2,RHLD,206.43,162566.0,Industrials,Specialty Business Services,98.0,95.0,98.0,98.0,73680.0,87900.0,221.02,24.22,1760021888.0,No
Leading Stocks (RS > 90),3,KOD,27.96,1553832.0,Healthcare,Biotechnology,98.0,97.0,97.0,98.0,899638.0,1393690.0,31.18,1.92,1706914048.0,No
Leading Stocks (RS > 90),4,PVLA,104.67,387202.0,Healthcare,Biotechnology,98.0,92.0,97.0,98.0,239453.0,324470.0,114.69,11.28,1238925440.0,No
Leading Stocks (RS > 90),5,HYMC,23.77,3842738.0,Basic Materials,Gold,98.0,98.0,98.0,98.0,2547628.0,7065390.0,29.8,2.0,1932111232.0,No
Leading Stocks (RS > 90),6,AXSM,182.64,3016920.0,Healthcare,Biotechnology,95.0,96.0,96.0,94.0,512966.0,484930.0,184.4,79.19,9207364608.0,No
Leading Stocks (RS > 90),7,VTVT,39.99,17426.0,Healthcare,Biotechnology,97.0,98.0,97.0,97.0,9584.0,14730.0,41.49,13.2,157481344.0,No
Leading Stocks (RS > 90),8,DRUG,78.04,297055.0,Healthcare,Biotechnology,96.0,93.0,95.0,97.0,161676.0,189990.0,97.75,23.18,607710080.0,No
Leading Stocks (RS > 90),9,PSLV,23.65,32635734.0,ETF,ETF,96.0,96.0,96.0,95.0,20489576.0,17207770.0,26.07,9.78,13738147840.0,No
Leading Stocks (RS > 90),10,BELFA,151.8,38168.0,Technology,Electronic Components,94.0,95.0,94.0,94.0,21400.0,28460.0,159.53,53.95,2124451328.0,No
Leading Stocks (RS > 90),11,MSB,38.52,78682.0,Basic Materials,Steel,91.0,96.0,92.0,93.0,37887.0,46560.0,39.82,22.55,505382784.0,No
