Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),16,RCKY,47.75,165409.0,Consumer Cyclical,Footwear & Accessories,94.0,98.0,96.0,92.0,33878.0,24400.0,48.7,11.93,357823552.0,No
Leading Stocks (RS > 90),17,ACLX,113.88,11473704.0,Healthcare,Biotechnology,93.0,98.0,95.0,93.0,1844295.0,5829030.0,114.26,47.86,6584868352.0,No
Leading Stocks (RS > 90),18,ECG,122.16,1376748.0,Industrials,Engineering & Construction,95.0,97.0,92.0,92.0,621096.0,591770.0,130.62,31.38,6230963712.0,No
Leading Stocks (RS > 90),19,THR,52.68,1527914.0,Industrials,Specialty Industrial Machinery,94.0,95.0,95.0,95.0,407029.0,750420.0,58.56,23.05,1730452224.0,No
Leading Stocks (RS > 90),20,FRO,37.28,5609018.0,Energy,Oil & Gas Midstream,95.0,98.0,94.0,95.0,3130321.0,3288850.0,37.93,12.4,8299381248.0,No
Leading Stocks (RS > 90),21,ECO,53.2,620987.0,Industrials,Marine Shipping,95.0,97.0,93.0,96.0,367001.0,464180.0,53.47,17.91,2078159744.0,No
Leading Stocks (RS > 90),22,SIMO,131.08,1000792.0,Technology,Semiconductors,95.0,91.0,95.0,93.0,580819.0,556530.0,144.68,37.21,4454579712.0,No
Leading Stocks (RS > 90),23,FN,562.44,1090886.0,Technology,Electronic Components,95.0,91.0,91.0,93.0,647470.0,558260.0,618.0,148.55,20150654976.0,No
Leading Stocks (RS > 90),24,CLMT,30.22,1710787.0,Basic Materials,Specialty Chemicals,95.0,97.0,96.0,95.0,1053614.0,1430430.0,30.35,7.68,2621715456.0,No
Leading Stocks (RS > 90),25,TAYD,84.17,49525.0,Industrials,Specialty Industrial Machinery,95.0,93.0,96.0,93.0,31383.0,62410.0,90.37,29.5,265397936.0,No
Leading Stocks (RS > 90),26,LINC,34.52,753024.0,Consumer Defensive,Education & Training Services,94.0,97.0,97.0,94.0,310919.0,707130.0,36.42,14.1,1091653504.0,No
Leading Stocks (RS > 90),27,KEYS,306.03,2308316.0,Technology,Scientific & Technical Instruments,94.0,98.0,97.0,95.0,1244606.0,1809960.0,311.81,121.43,52581191680.0,No
Leading Stocks (RS > 90),28,MTZ,289.96,1485949.0,Industrials,Engineering & Construction,94.0,94.0,93.0,92.0,838091.0,870940.0,291.66,99.7,22880149504.0,No
Leading Stocks (RS > 90),29,TEN,34.43,969242.0,Energy,Oil & Gas Midstream,93.0,97.0,92.0,92.0,293185.0,362000.0,34.9,13.4,1037293440.0,No
Leading Stocks (RS > 90),30,IPGP,129.47,735933.0,Technology,Semiconductor Equipment & Materials,94.0,98.0,96.0,92.0,461185.0,969760.0,155.82,48.59,5454191616.0,No
Leading Stocks (RS > 90),31,NWPX,81.66,156976.0,Basic Materials,Steel,93.0,96.0,93.0,92.0,73459.0,87250.0,82.76,36.97,788336128.0,No
Leading Stocks (RS > 90),32,KGS,54.85,2684721.0,Energy,Oil & Gas Equipment & Services,91.0,97.0,96.0,92.0,1647419.0,1775040.0,55.19,29.25,4704953856.0,No
