Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,TSEM,158.58,5141393.0,Technology,Semiconductors,98.0,97.0,94.0,98.0,2201594.0,3514310.0,178.08,28.64,17831962624.0,No
Leading Stocks (RS > 90),2,AGX,513.98,883727.0,Industrials,Engineering & Construction,98.0,95.0,97.0,97.0,466300.0,819120.0,588.0,111.16,7167945216.0,No
Leading Stocks (RS > 90),3,TBN,44.44,203419.0,Energy,Oil & Gas E&P,97.0,98.0,97.0,97.0,58727.0,72220.0,45.07,17.29,1006099904.0,No
Leading Stocks (RS > 90),4,CLMT,35.04,4523509.0,Basic Materials,Specialty Chemicals,97.0,97.0,98.0,97.0,1399066.0,1322510.0,36.94,7.68,3040650496.0,No
Leading Stocks (RS > 90),5,ORKA,45.52,815009.0,Healthcare,Biotechnology,98.0,97.0,96.0,98.0,525206.0,913780.0,47.25,5.49,2255183360.0,No
Leading Stocks (RS > 90),6,DOCN,78.32,5834794.0,Technology,Software - Infrastructure,97.0,98.0,97.0,98.0,3180518.0,4230920.0,86.5,25.45,8140905472.0,No
Leading Stocks (RS > 90),7,ELVN,36.59,1989876.0,Healthcare,Biotechnology,97.0,96.0,98.0,97.0,1098264.0,1274560.0,39.22,13.3,2188097024.0,No
Leading Stocks (RS > 90),8,APA,43.74,12052427.0,Energy,Oil & Gas E&P,97.0,98.0,98.0,96.0,7877843.0,11286390.0,45.66,13.58,15451220992.0,No
Leading Stocks (RS > 90),9,PBR,20.81,48947585.0,Energy,Oil & Gas Integrated,96.0,97.0,98.0,95.0,29122893.0,33614000.0,21.4,11.03,134107258880.0,No
Leading Stocks (RS > 90),10,VIST,76.55,2197940.0,Energy,Oil & Gas E&P,96.0,97.0,97.0,97.0,1465100.0,2450350.0,79.2,31.63,8125696000.0,No
Leading Stocks (RS > 90),11,MEOH,62.47,2550332.0,Basic Materials,Chemicals,95.0,96.0,97.0,95.0,912496.0,2292280.0,66.75,25.46,4831399936.0,No
Leading Stocks (RS > 90),12,GRDN,37.25,608530.0,Healthcare,Medical Care Facilities,93.0,94.0,91.0,93.0,309503.0,747830.0,37.55,19.17,2396688640.0,No
Leading Stocks (RS > 90),13,IPI,44.07,494645.0,Basic Materials,Agricultural Inputs,93.0,96.0,97.0,93.0,275122.0,624460.0,50.34,22.55,590842624.0,No
Leading Stocks (RS > 90),14,ADEA,23.13,1510086.0,Technology,Software - Application,93.0,94.0,95.0,92.0,890909.0,1201383.0,26.09,10.59,2560577024.0,No
Leading Stocks (RS > 90),15,YPF,46.12,4655354.0,Energy,Oil & Gas Integrated,92.0,97.0,93.0,96.0,1758355.0,3270880.0,47.84,22.82,18987292672.0,No
Leading Stocks (RS > 90),16,BP,47.35,22464850.0,Energy,Oil & Gas Integrated,92.0,96.0,95.0,91.0,12806158.0,22383530.0,47.66,25.22,121294594048.0,No
