Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
374,THR,64.05,645262.0,Industrials,Specialty Industrial Machinery,96.0,94.0,91.0,96.0,643495.0,831690.0,71.24,23.86,2105293952.0,No,,55.06,39.86,56.77,46.41
375,SEDG,55.23,6647012.0,Technology,Solar,96.0,98.0,96.0,92.0,3951768.0,5384150.0,63.53,13.73,3358989056.0,No,,44.11,36.52,47.93,38.65
378,KEYS,340.48,2071587.0,Technology,Scientific & Technical Instruments,95.0,70.0,95.0,97.0,1512596.0,1225380.0,370.18,152.85,58393169920.0,No,,319.41,226.71,325.55,254.06
380,CGON,62.93,1341559.0,Healthcare,Biotechnology,95.0,9.0,86.0,95.0,1214870.0,944380.0,75.5,23.65,5550581760.0,No,,67.2,48.2,67.27,54.94
384,TWN,90.77,42220.0,Financial Services,Asset Management,95.0,92.0,95.0,94.0,33159.0,28580.0,99.77,36.0,521204864.0,No,,77.39,60.87,80.74,65.56
393,TWLO,197.68,2479546.0,Technology,Software - Infrastructure,95.0,98.0,98.0,94.0,2380332.0,3130170.0,203.71,91.84,30002655232.0,No,,146.44,125.39,155.76,136.35
410,LSCC,123.15,2837726.0,Technology,Semiconductors,95.0,83.0,91.0,97.0,1969272.0,2919370.0,130.0,43.9,16872517632.0,No,,107.44,82.87,111.14,90.52
411,PDFS,43.64,884918.0,Technology,Software - Application,95.0,48.0,92.0,95.0,543324.0,1332810.0,56.46,17.35,1797203072.0,No,,39.69,30.35,41.47,33.97
415,ENS,224.41,365891.0,Industrials,Electrical Equipment & Parts,95.0,91.0,91.0,94.0,365831.0,388500.0,239.69,76.6,8269817344.0,No,,193.48,150.14,201.7,170.81
418,DIOD,94.84,672466.0,Technology,Semiconductors,95.0,55.0,95.0,97.0,582665.0,802430.0,117.8,42.28,4357398528.0,No,,86.04,62.45,89.84,66.98
420,HP,41.53,1667326.0,Energy,Oil & Gas Drilling,95.0,96.0,90.0,93.0,1314129.0,1255080.0,41.78,14.65,4150132224.0,No,,36.82,29.16,37.34,33.08
449,ECO,55.81,621935.0,Industrials,Marine Shipping,95.0,87.0,92.0,91.0,522934.0,468470.0,58.45,21.27,2179082240.0,No,,51.23,38.77,52.37,43.73
451,SDRL,54.8,1071105.0,Energy,Oil & Gas Drilling,95.0,94.0,92.0,96.0,752457.0,681020.0,55.17,22.3,3426671872.0,No,,46.97,36.91,48.16,39.95
457,ALAB,215.58,5783729.0,Technology,Semiconductors,95.0,96.0,97.0,92.0,5159206.0,5964460.0,262.9,84.78,36952121344.0,No,,160.67,167.98,173.23,160.05
458,PWR,723.03,1763425.0,Industrials,Engineering & Construction,95.0,95.0,94.0,95.0,1140183.0,1277750.0,788.75,320.56,108497993728.0,No,,627.48,487.69,645.83,531.81
465,ECPG,80.74,469994.0,Financial Services,Credit Services,95.0,55.0,95.0,94.0,345808.0,431650.0,92.64,35.67,1731098880.0,No,,76.29,56.24,77.75,63.05
472,CMPR,102.88,403446.0,Industrials,Specialty Business Services,94.0,96.0,95.0,93.0,133000.0,185120.0,103.12,41.88,2492997376.0,No,,80.04,70.81,83.8,75.96
474,CAT,863.95,2707378.0,Industrials,Farm & Heavy Construction Machinery,94.0,88.0,83.0,93.0,2534200.0,2536870.0,931.35,336.24,397928431616.0,No,,785.8,617.17,804.9,691.82
476,MOD,247.13,1491550.0,Consumer Cyclical,Auto Parts,94.0,67.0,84.0,97.0,1004227.0,997350.0,294.06,86.48,13031460864.0,No,,236.08,176.29,242.49,191.45
479,GHM,94.39,192924.0,Industrials,Specialty Industrial Machinery,94.0,45.0,85.0,94.0,140059.0,201430.0,103.53,35.85,1045159680.0,No,,89.46,69.2,90.88,76.87
494,GEV,1012.25,2872996.0,Industrials,Specialty Industrial Machinery,94.0,64.0,90.0,96.0,2471780.0,2103240.0,1181.95,421.64,272011821056.0,No,,970.94,733.59,991.06,789.23
496,CSCO,118.88,24529461.0,Technology,Communication Equipment,94.0,97.0,96.0,93.0,22804791.0,31020390.0,119.39,62.3,469563277312.0,No,,86.72,76.9,91.96,82.08
498,NVMI,486.75,557962.0,Technology,Semiconductor Equipment & Materials,94.0,17.0,80.0,94.0,355440.0,413970.0,565.0,179.0,15481648128.0,No,,484.98,378.42,492.76,416.23
502,SYNA,119.16,1540012.0,Technology,Semiconductors,94.0,98.0,94.0,96.0,798498.0,1205350.0,134.27,57.54,4604066816.0,No,,86.7,77.09,93.11,82.51
519,AEIS,309.06,982134.0,Industrials,Electrical Equipment & Parts,94.0,6.0,40.0,93.0,696008.0,1127870.0,397.44,112.25,11753754624.0,No,,347.22,246.05,348.16,281.31
522,NXT,134.48,2551327.0,Technology,Solar,94.0,95.0,79.0,93.0,1991408.0,2886350.0,156.78,51.69,20223729664.0,No,,119.05,96.3,122.29,108.14
533,ARM,215.12,8169253.0,Technology,Semiconductors,94.0,97.0,97.0,93.0,8052339.0,12065300.0,239.5,100.02,228887379968.0,No,,169.83,144.4,182.48,144.54
548,WFRD,111.42,1463464.0,Energy,Oil & Gas Equipment & Services,94.0,88.0,78.0,93.0,1360368.0,1013280.0,112.98,42.75,8013919744.0,No,,99.48,81.96,102.31,91.19
551,MPWR,1486.33,806547.0,Technology,Semiconductors,94.0,66.0,91.0,94.0,580757.0,628230.0,1675.42,643.36,73023389696.0,No,,1337.26,1063.7,1391.53,1144.42
559,ARW,207.93,789512.0,Technology,Electronics & Computer Distribution,94.0,94.0,94.0,96.0,629903.0,996310.0,215.68,101.79,10632281088.0,No,,167.03,133.9,173.81,141.14
563,VIST,78.51,1821920.0,Energy,Oil & Gas E&P,94.0,95.0,95.0,94.0,1728413.0,1421660.0,79.2,31.63,8260758528.0,No,,69.06,51.91,70.75,58.53
579,ROG,133.8,282509.0,Technology,Electronic Components,93.0,89.0,92.0,95.0,209422.0,251920.0,144.46,61.17,2388134144.0,No,,119.18,96.07,123.38,104.33
584,KEN,84.57,27075.0,Utilities,Utilities - Independent Power Producers,93.0,71.0,58.0,92.0,25067.0,31300.0,95.93,32.74,4406807040.0,No,,84.85,64.91,85.74,73.61
585,PDS,97.0,142507.0,Energy,Oil & Gas Drilling,93.0,93.0,82.0,95.0,141373.0,112190.0,103.8,40.39,1255300352.0,No,,94.01,72.9,93.93,80.59
593,CYD,50.44,268093.0,Consumer Cyclical,Auto Manufacturers,93.0,94.0,19.0,89.0,183113.0,182770.0,56.55,16.77,1892424192.0,No,,42.32,39.46,43.15,42.05
599,ADI,418.58,4222641.0,Technology,Semiconductors,93.0,91.0,90.0,95.0,3684286.0,3549540.0,435.72,206.0,204352487424.0,No,,358.44,291.21,370.66,316.51
666,KRYS,291.75,295067.0,Healthcare,Biotechnology,92.0,85.0,56.0,91.0,293034.0,416070.0,319.48,122.8,8600718336.0,No,,269.5,226.0,273.35,255.95
667,KYMR,79.67,667550.0,Healthcare,Biotechnology,92.0,15.0,22.0,84.0,634203.0,455350.0,103.0,28.06,6553461760.0,No,,83.41,69.32,82.78,77.72
676,POWI,67.62,1287231.0,Technology,Semiconductors,92.0,93.0,95.0,97.0,1038581.0,1370440.0,81.59,30.86,3767785472.0,No,,59.3,46.29,62.25,48.06
692,PDEX,59.16,51695.0,Healthcare,Medical Instruments & Supplies,92.0,90.0,95.0,96.0,26073.0,26430.0,61.62,23.47,188883616.0,No,,51.41,41.45,53.02,43.9
705,PAAS,55.19,11865280.0,Basic Materials,Gold,92.0,20.0,40.0,90.0,6580013.0,5734540.0,69.99,22.69,23254306816.0,No,,55.64,47.42,54.94,52.78
710,AVT,83.33,1444541.0,Technology,Electronics & Computer Distribution,92.0,91.0,92.0,96.0,1097426.0,1321230.0,87.46,44.25,6835066880.0,No,,70.71,57.58,72.96,60.41
725,TDW,85.3,921054.0,Energy,Oil & Gas Equipment & Services,92.0,56.0,89.0,92.0,872344.0,835860.0,93.13,38.24,4242024704.0,No,,82.47,64.16,83.58,68.42
752,ST,47.82,2532493.0,Technology,Scientific & Technical Instruments,92.0,94.0,92.0,93.0,2078978.0,2410700.0,49.36,24.69,6954560512.0,No,,39.07,34.46,40.73,36.29
780,NGS,43.73,125718.0,Energy,Oil & Gas Equipment & Services,91.0,93.0,87.0,92.0,104013.0,104950.0,44.12,22.72,550926464.0,No,,39.12,32.72,39.95,35.79
796,MT,61.87,1959908.0,Basic Materials,Steel,91.0,52.0,28.0,93.0,1854847.0,1884390.0,67.6,29.62,47047667712.0,No,,57.02,47.04,57.36,52.1
797,ASA,63.85,241796.0,Financial Services,Asset Management,91.0,16.0,26.0,87.0,69759.0,74190.0,83.2,28.67,1199611008.0,No,,65.14,55.82,64.19,62.12
824,LNTH,93.13,1291186.0,Healthcare,Drug Manufacturers - Specialty & Generic,91.0,90.0,92.0,95.0,984368.0,1130160.0,98.27,47.25,6063329280.0,No,,82.75,66.17,84.13,71.63
834,DY,419.66,452424.0,Industrials,Engineering & Construction,91.0,83.0,45.0,92.0,423188.0,409510.0,464.82,190.71,12597605376.0,No,,388.46,338.6,394.86,368.77
843,LPG,41.89,588778.0,Energy,Oil & Gas Midstream,91.0,93.0,89.0,94.0,510167.0,471160.0,42.28,20.03,1790550528.0,No,,35.91,30.76,37.15,31.4
868,UFCS,49.2,121254.0,Financial Services,Insurance - Property & Casualty,90.0,95.0,90.0,88.0,116242.0,159620.0,49.87,25.79,1262283392.0,No,,40.08,35.49,41.55,38.06
914,CRWD,618.83,4672868.0,Technology,Software - Infrastructure,90.0,98.0,96.0,78.0,4001293.0,3157370.0,621.05,342.72,157514842112.0,No,,446.33,461.29,462.51,465.1
917,FPS,43.22,4395630.0,Industrials,Electrical Equipment & Parts,90.0,97.0,92.0,,4197557.0,5709760.0,51.0,25.95,13157416960.0,No,,35.51,,36.13,
940,MCHP,92.76,10143864.0,Technology,Semiconductors,90.0,94.0,87.0,95.0,9627577.0,12962470.0,105.91,48.52,50195730432.0,No,,77.8,69.41,81.0,71.62
950,VIK,86.06,4599877.0,Consumer Cyclical,Travel Services,89.0,58.0,82.0,91.0,2980439.0,3845200.0,92.0,42.2,38396280832.0,No,,77.44,68.82,79.01,72.74
956,EME,877.19,413595.0,Industrials,Engineering & Construction,89.0,88.0,80.0,90.0,383329.0,368950.0,951.96,450.68,39063523328.0,No,,812.96,701.53,830.79,728.41
968,FFIV,379.74,811166.0,Technology,Software - Infrastructure,89.0,95.0,94.0,94.0,749444.0,656520.0,385.0,223.76,21424644096.0,No,,310.09,291.06,319.3,281.16
975,STK,48.62,87061.0,Financial Services,Asset Management,89.0,85.0,90.0,87.0,50763.0,62580.0,52.04,28.0,858693760.0,No,,43.89,38.3,44.8,40.42
985,BLBD,72.74,792656.0,Industrials,Farm & Heavy Construction Machinery,89.0,94.0,89.0,90.0,403477.0,639710.0,81.51,37.68,2301972736.0,No,,61.13,55.61,63.55,56.18
995,NPK,143.84,128053.0,Industrials,Aerospace & Defense,89.0,56.0,85.0,93.0,91793.0,87340.0,149.86,82.67,1030520384.0,No,,139.04,118.36,140.29,123.14
1027,DAC,132.08,92809.0,Industrials,Marine Shipping,89.0,91.0,90.0,90.0,87977.0,118250.0,135.21,82.75,2404321536.0,No,,118.64,101.77,120.47,106.83
1033,ENTG,127.21,2958153.0,Technology,Semiconductor Equipment & Materials,89.0,10.0,38.0,93.0,2613731.0,2956520.0,159.15,66.32,19374082048.0,No,,131.64,104.55,133.37,112.57
1068,MIRM,95.49,1011544.0,Healthcare,Biotechnology,88.0,32.0,20.0,90.0,996122.0,1843790.0,114.99,42.89,5823097344.0,No,,95.96,82.62,95.71,87.83
1109,IONS,72.52,2184547.0,Healthcare,Biotechnology,88.0,25.0,15.0,48.0,2090408.0,1610180.0,86.74,32.0,11984840704.0,No,,74.21,71.53,73.98,77.2
1127,QCOM,203.64,20164263.0,Technology,Semiconductors,88.0,98.0,95.0,77.0,17235050.0,33747870.0,247.9,121.99,214636560384.0,No,,150.34,159.25,159.81,160.16
1166,YPF,47.48,5647398.0,Energy,Oil & Gas Integrated,87.0,94.0,92.0,85.0,2351790.0,1593820.0,48.96,22.82,20033533952.0,No,,42.62,35.64,43.57,38.91
1176,ESP,60.19,129882.0,Industrials,Electrical Equipment & Parts,87.0,11.0,62.0,94.0,23908.0,48470.0,74.77,34.9,180324544.0,No,,62.72,50.02,63.26,53.09
1201,CLFD,43.25,490612.0,Technology,Communication Equipment,87.0,98.0,93.0,90.0,194059.0,508420.0,46.76,23.76,587744128.0,No,,30.91,32.02,32.56,31.23
1232,CRUS,160.28,707901.0,Technology,Semiconductors,86.0,24.0,81.0,88.0,633929.0,694810.0,179.0,92.02,8175463936.0,No,,154.65,131.5,158.45,137.96
1237,ALGM,41.35,2314522.0,Technology,Semiconductors,86.0,77.0,44.0,94.0,2195777.0,3128240.0,51.4,22.41,7661776896.0,No,,38.49,32.73,39.67,34.09
1241,NXPI,291.68,3340948.0,Technology,Semiconductors,86.0,97.0,88.0,91.0,3207244.0,4194170.0,306.62,183.0,73640763392.0,No,,230.32,224.3,241.52,226.54
1265,FLXS,53.18,50225.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",86.0,92.0,20.0,92.0,46190.0,42770.0,59.95,29.38,216743648.0,No,,49.24,44.19,49.8,45.27
1280,MWH,40.42,1646932.0,Utilities,Utilities - Renewable,86.0,94.0,,,878770.0,1196850.0,48.4,26.42,8180827136.0,No,,34.42,,35.83,
1318,DD,48.64,3960301.0,Basic Materials,Specialty Chemicals,86.0,75.0,26.0,80.0,3811016.0,4665210.0,52.66,27.16,19938572288.0,No,,46.59,40.47,46.81,44.24
