Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
53,BEG,ETF,57.24,456724,ETF,ETF,98.0,1.0,98.0,98.0,456724,NO,139,0.0,YES,2026-07-08,456724,NO,20.5014,17.7029,107936.0,175460.0,121.25,10.89,0,83.97,,78.19,49.66
90,BEX,ETF,40.77,3178618,ETF,ETF,97.0,1.0,98.0,98.0,3178618,NO,161,0.0,YES,2026-07-08,3178618,NO,14.9569,13.3012,979083.0,1675580.0,86.12,7.2,0,59.38,,55.31,34.9
1237,ASCE,ETF,33.78,308797,ETF,ETF,82.0,70.0,78.0,82.0,308797,NO,252,0.0,YES,2026-07-08,308797,NO,0.717,0.61,33501.0,40410.0,35.22,24.12,0,33.03,28.92,33.37,30.16
2880,ASD,ETF,27.42,3896,ETF,ETF,60.0,,,,3896,NO,25,0.0,YES,2026-07-08,3896,NO,0.3071,0.1221,637.0,520.0,27.71,24.59,0,,,,
3400,PRCS,ETF,28.34,783819,ETF,ETF,53.0,72.0,64.0,46.0,783819,NO,391,0.0,YES,2026-07-08,783819,NO,0.3914,0.2929,21886.0,16980.0,28.82,24.22,0,27.79,26.86,27.9,27.05
4173,PAYR,ETF,54.2,152176,ETF,ETF,43.0,45.0,26.0,53.0,152176,NO,187,0.0,YES,2026-07-08,152176,NO,0.8169,0.6654,12422.0,10210.0,57.13,47.89,0,53.65,,53.8,53.64
4518,FLAU,ETF,33.53,1931523,ETF,ETF,38.0,33.0,23.0,47.0,1931523,NO,2177,0.0,YES,2026-07-08,1931523,NO,0.4695,0.392,11121.0,16280.0,39.87,30.0,0,34.39,33.23,34.25,33.76
4657,TOCT,ETF,27.01,407710,ETF,ETF,36.0,36.0,38.0,39.0,407710,NO,192,0.0,YES,2026-07-08,407710,NO,0.0772,0.0712,2963.0,4760.0,29.02,26.09,0,26.99,,27.01,26.71
4968,FREI,ETF,25.06,59316,ETF,ETF,32.0,,,,59316,NO,13,0.0,YES,2026-07-08,59316,NO,,,1425.0,1650.0,25.15,24.86,0,,,,
5049,IBMV,ETF,25.24,75040,ETF,ETF,31.0,27.0,25.0,,75040,NO,71,0.0,YES,2026-07-08,75040,NO,0.0693,0.0414,3236.0,4870.0,25.52,25.0,0,25.31,,25.29,
5605,VTP,ETF,75.44,104427,ETF,ETF,24.0,19.0,20.0,30.0,104427,NO,250,0.0,YES,2026-07-08,104427,NO,0.4565,0.3426,24449.0,22250.0,79.36,75.0,0,76.62,76.51,76.5,76.36
6556,SIMX,ETF,23.4,30248,ETF,ETF,11.0,,,,30248,NO,10,2.28,YES,2026-07-08,30248,NO,,,13433.0,13433.0,29.0,19.53,0,,,,
6732,PRVT,ETF,19.94,11541,ETF,ETF,8.0,20.0,42.0,5.0,11541,NO,191,0.0,YES,2026-07-08,11541,NO,0.3496,0.0223,241.0,99.0,23.33,18.39,0,20.67,,20.56,21.54
7136,TSEU,ETF,16.75,40684,ETF,ETF,3.0,,,,40684,NO,5,0.81,YES,2026-07-08,40684,NO,,,1075.0,1075.0,22.77,15.87,0,,,,
