Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
247,MSFC,ETF,46.0,34717.0,ETF,ETF,95.0,98.0,,,34717.0,NO,26,0.0,YES,2026-08-03,34717.0,NO,2.0036,0.84,748.0,450.0,46.19,27.16,0,,,,
848,AMZG,ETF,19.6,482640.0,ETF,ETF,87.0,,,,482640.0,NO,20,5.3,YES,2026-08-03,482640.0,NO,1.1164,0.6207,53684.0,95040.0,19.96,12.72,0,,,,
1083,CAFG,ETF,33.96,423525.0,ETF,ETF,84.0,58.0,80.0,87.0,423525.0,NO,816,0.03,YES,2026-08-03,423525.0,NO,0.2944,0.2645,7191.0,6040.0,34.34,23.96,0,32.75,28.65,33.01,30.05
1406,URSP,ETF,50.78,370374.0,ETF,ETF,80.0,63.0,83.0,79.0,370374.0,NO,234,1.2,YES,2026-08-03,370374.0,NO,1.0836,1.0029,43058.0,53650.0,51.65,36.9,0,48.55,43.99,49.08,45.66
1461,IFLO,ETF,34.67,878728.0,ETF,ETF,79.0,75.0,73.0,78.0,878728.0,NO,277,0.24,YES,2026-08-03,878728.0,NO,0.3901,0.2542,12075.0,17310.0,37.02,25.96,0,33.62,30.84,33.72,32.17
2405,TIER,ETF,32.18,96165.0,ETF,ETF,66.0,52.0,57.0,57.0,96165.0,NO,277,0.0,YES,2026-08-03,96165.0,NO,0.3455,0.1928,6301.0,2820.0,34.49,25.41,0,31.98,29.88,31.95,30.74
3096,INCE,ETF,68.38,2009991.0,ETF,ETF,57.0,57.0,50.0,50.0,2009991.0,NO,2478,0.3,YES,2026-08-03,2009991.0,NO,0.6644,0.6534,14079.0,9200.0,68.81,57.12,0,67.43,64.43,67.59,66.34
3176,PQUS,ETF,28.08,2091254.0,ETF,ETF,56.0,64.0,64.0,,2091254.0,NO,109,0.72,YES,2026-08-03,2091254.0,NO,0.2511,0.1489,17101.0,2100.0,28.29,23.45,0,27.65,,27.64,
3207,MEIB,ETF,24.64,323.0,ETF,ETF,56.0,,,,323.0,NO,3,4.93,YES,2026-08-03,323.0,NO,,,4.0,4.0,24.64,24.59,0,,,,
3368,GOIB,ETF,27.26,1044.0,ETF,ETF,54.0,,,,1044.0,NO,4,4.2,YES,2026-08-03,1044.0,NO,,,375.0,375.0,27.34,25.02,0,,,,
3597,AIHY,ETF,21.32,18119.0,ETF,ETF,51.0,,,,18119.0,NO,10,1.92,YES,2026-08-03,18119.0,NO,,,4533.0,4533.0,21.32,18.54,0,,,,
3864,ELOL,ETF,16.41,15356.0,ETF,ETF,47.0,,,,15356.0,NO,3,0.0,YES,2026-08-03,15356.0,NO,,,2800.0,2800.0,22.26,14.84,0,,,,
4154,NBOS,ETF,28.4,1102101.0,ETF,ETF,43.0,60.0,50.0,43.0,1102101.0,NO,630,0.07,YES,2026-08-03,1102101.0,NO,0.1971,0.1684,79754.0,41760.0,28.4,26.07,0,28.03,27.49,28.05,27.65
4623,YSAU,ETF,40.61,5472.0,ETF,ETF,37.0,,,,5472.0,NO,13,0.0,YES,2026-08-03,5472.0,NO,,,1275.0,1110.0,41.42,39.79,0,,,,
4667,AAUB,ETF,50.32,30142.0,ETF,ETF,36.0,,,,30142.0,NO,8,0.16,YES,2026-08-03,30142.0,NO,,,10085.0,10085.0,50.35,48.12,0,,,,
4771,JLVP,ETF,51.2,40992.0,ETF,ETF,35.0,,,,40992.0,NO,2,0.0,YES,2026-08-03,40992.0,NO,,,600.0,600.0,53.26,50.17,0,,,,
4942,LCTO,ETF,24.97,1333.0,ETF,ETF,33.0,,,,1333.0,NO,20,0.32,YES,2026-08-03,1333.0,NO,0.2318,0.1189,442.0,400.0,25.17,24.08,0,,,,
5287,PINC,ETF,49.87,2507.0,ETF,ETF,28.0,40.0,,,2507.0,NO,36,0.0,YES,2026-08-03,2507.0,NO,0.0646,0.0139,248.0,200.0,50.29,49.87,0,,,,
5398,PRSD,ETF,24.87,2440445.0,ETF,ETF,27.0,39.0,32.0,29.0,2440633.0,NO,225,0.0,YES,2026-08-03,2440633.0,NO,0.0411,0.0324,97035.0,164270.0,25.26,24.83,0,24.97,25.06,24.96,25.05
5427,HPEL,ETF,15.23,277512.0,ETF,ETF,26.0,98.0,,,277512.0,NO,29,0.0,YES,2026-08-03,277512.0,NO,1.5596,1.3767,29407.0,40430.0,16.1,10.45,0,,,,
5456,AAAD,ETF,49.42,2431.0,ETF,ETF,26.0,28.0,,,2431.0,NO,42,0.0,YES,2026-08-03,2431.0,NO,0.1157,0.0025,241.0,180.0,50.42,49.33,0,,,49.92,
5810,HYGM,ETF,24.5,16702.0,ETF,ETF,21.0,36.0,23.0,,16702.0,NO,72,0.16,YES,2026-08-03,16702.0,NO,0.0579,0.0311,733.0,1090.0,25.05,24.41,0,24.75,,24.69,
5945,VPLS,ETF,76.23,742639.0,ETF,ETF,19.0,31.0,25.0,20.0,742639.0,NO,664,0.0,YES,2026-08-03,742639.0,NO,0.1862,0.1427,182933.0,240540.0,79.41,76.16,0,77.09,77.94,76.97,77.6
