Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
5,ZCSH,ETF,91.5,1082214.0,ETF,ETF,98.0,98.0,98.0,98.0,1083654.0,NO,1227,0.0,YES,2026-09-08,1083654.0,NO,6.9319,5.1102,114356.0,386480.0,97.44,3.96,0,43.52,31.02,51.07,34.46
692,SMRX,ETF,33.23,1695.0,ETF,ETF,89.0,95.0,,,1695.0,NO,42,19.73,YES,2026-09-08,1695.0,NO,2.2633,0.6519,148.0,200.0,33.44,16.7,0,,,24.22,
1958,MUG,ETF,16.6,128656.0,ETF,ETF,73.0,,,,128790.0,NO,14,0.0,YES,2026-09-08,128790.0,NO,,,12084.0,15420.0,17.51,13.5,0,,,,
2113,GXUS,ETF,65.4,36851.0,ETF,ETF,71.0,75.0,67.0,62.0,36851.0,NO,812,0.0,YES,2026-09-08,36851.0,NO,0.3858,0.1184,2551.0,2750.0,65.52,49.89,0,63.51,60.24,63.91,61.73
3095,KSMH,ETF,26.93,34348.0,ETF,ETF,58.0,,,,34448.0,NO,14,0.0,YES,2026-09-08,34448.0,NO,,,3084.0,1830.0,27.2,23.1,0,,,,
3277,SLVY,ETF,22.31,3234.0,ETF,ETF,55.0,80.0,,,3310.0,NO,43,0.0,YES,2026-09-08,3310.0,NO,0.4266,0.0695,547.0,760.0,23.4,19.18,0,,,21.41,
3685,YRAM,ETF,54.72,25154.0,ETF,ETF,50.0,,,,25154.0,NO,10,0.0,YES,2026-09-08,25154.0,NO,,,8366.0,8366.0,55.45,50.0,0,,,,
3921,FRUT,ETF,26.69,19596.0,ETF,ETF,47.0,,,,19962.0,NO,6,0.95,YES,2026-09-08,19962.0,NO,,,6640.0,6640.0,26.77,24.66,0,,,,
4146,KAIT,ETF,25.43,80185.0,ETF,ETF,44.0,,,,81526.0,NO,14,0.0,YES,2026-09-08,81526.0,NO,,,23476.0,26620.0,25.62,23.3,0,,,,
4951,UCBG,ETF,50.37,4090.0,ETF,ETF,33.0,,,,4092.0,NO,3,0.0,YES,2026-09-08,4092.0,NO,,,16597816.0,16597816.0,52.05,50.07,0,,,,
4991,USLN,ETF,50.77,14224.0,ETF,ETF,33.0,69.0,37.0,,14391.0,NO,130,0.16,YES,2026-09-08,14391.0,NO,0.1764,0.1129,246.0,670.0,54.47,50.34,0,50.56,,50.61,
5029,PJSM,ETF,50.95,20.0,ETF,ETF,32.0,,,,20.0,NO,3,0.0,YES,2026-09-08,20.0,NO,,,7.0,7.0,50.95,50.72,0,,,,
5141,TSCZ,ETF,50.16,1844.0,ETF,ETF,31.0,,,,3407.0,NO,3,0.06,YES,2026-09-08,3407.0,NO,,,2750.0,2750.0,50.16,50.1,0,,,,
5219,TBUX,ETF,49.82,437485.0,ETF,ETF,30.0,62.0,35.0,31.0,1694885.0,NO,1240,0.0,YES,2026-09-08,1694885.0,NO,0.0356,0.0217,291458.0,436970.0,50.14,49.61,0,49.84,49.86,49.84,49.84
5447,PINC,ETF,49.88,21130.0,ETF,ETF,27.0,59.0,,,21234.0,NO,61,0.08,YES,2026-09-08,21234.0,NO,0.0793,0.03,545.0,1990.0,50.29,49.6,0,50.01,,49.98,
5494,HQDG,ETF,24.78,5624.0,ETF,ETF,26.0,,,,5624.0,NO,2,0.0,YES,2026-09-08,5624.0,NO,,,2000.0,2000.0,25.02,24.87,0,,,,
5607,MUNH,ETF,98.92,513.0,ETF,ETF,25.0,,,,513.0,NO,9,0.0,YES,2026-09-08,513.0,NO,,,26.0,26.0,100.2,98.92,0,,,,
5630,PSDM,ETF,50.64,348136.0,ETF,ETF,25.0,55.0,30.0,26.0,348300.0,NO,779,0.0,YES,2026-09-08,348300.0,NO,0.1057,0.0824,29059.0,29370.0,52.03,50.61,0,50.87,51.21,50.84,51.06
5818,TIPA,ETF,98.85,40317.0,ETF,ETF,22.0,66.0,23.0,23.0,40321.0,NO,265,0.0,YES,2026-09-08,40321.0,NO,0.0701,0.0397,1556.0,2840.0,101.66,98.57,0,99.04,100.16,98.99,100.15
6336,JCAL,ETF,48.59,114938.0,ETF,ETF,15.0,34.0,,,115526.0,NO,59,0.0,YES,2026-09-08,115526.0,NO,0.1682,0.1396,19627.0,26650.0,50.47,48.53,0,49.54,,49.36,
6459,IBII,ETF,25.22,136324.0,ETF,ETF,14.0,57.0,17.0,17.0,136349.0,NO,742,0.0,YES,2026-09-08,136349.0,NO,0.0659,0.0554,17308.0,22740.0,26.55,25.14,0,25.32,25.83,25.27,25.76
6492,MYCO,ETF,23.74,22516.0,ETF,ETF,13.0,39.0,19.0,14.0,22518.0,NO,245,0.0,YES,2026-09-08,22518.0,NO,0.0755,0.0204,704.0,730.0,25.22,23.72,0,24.07,24.54,23.99,24.36
6927,PSOX,ETF,45.33,44953.0,ETF,ETF,8.0,,,,45058.0,NO,16,0.0,YES,2026-09-08,45058.0,NO,1.1964,0.7886,2253.0,2920.0,50.09,39.37,0,,,,
7471,BEC,ETF,18.87,65147.0,ETF,ETF,0.0,97.0,,,65205.0,NO,49,12.05,YES,2026-09-08,65205.0,NO,1.5171,1.2393,7747.0,16510.0,34.77,7.03,0,,,13.77,
