Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
45,BEX,ETF,54.49,2501432,ETF,ETF,98.0,20.0,98.0,98.0,2501432,NO,157,0.0,YES,2026-07-01,2501432,NO,13.409,11.7948,899086.0,1172990.0,86.12,7.2,0,59.18,,58.74,34.18
73,KLAG,ETF,57.13,352085,ETF,ETF,97.0,98.0,97.0,98.0,352085,NO,133,0.0,YES,2026-07-01,352085,NO,9.5204,7.4117,61513.0,139120.0,77.55,15.95,0,39.26,,41.19,
230,GLWG,ETF,33.06,4394774,ETF,ETF,95.0,97.0,96.0,,4394774,NO,79,0.0,YES,2026-07-01,4394774,NO,6.068,4.9245,1282493.0,2186520.0,51.0,13.67,0,27.53,,27.67,
247,AMAU,ETF,28.73,734679,ETF,ETF,95.0,98.0,,,734679,NO,34,0.0,YES,2026-07-01,734679,NO,4.3557,3.0754,230393.0,387970.0,37.41,11.96,0,,,,
987,SPCG,ETF,19.86,8710572,ETF,ETF,84.0,,,,8710572,NO,10,0.0,YES,2026-07-01,8710572,NO,,,4318544.0,4318544.0,23.56,12.12,0,,,,
1497,EMKT,ETF,31.37,184922,ETF,ETF,77.0,20.0,78.0,82.0,184922,NO,170,0.0,YES,2026-07-01,184922,NO,0.8649,0.582,17929.0,14050.0,33.28,23.77,0,30.88,,31.12,28.17
1510,ESSC,ETF,31.57,391106,ETF,ETF,77.0,76.0,77.0,78.0,391106,NO,189,0.0,YES,2026-07-01,391106,NO,0.4068,0.2864,4329.0,2550.0,31.95,20.63,0,29.73,,30.02,27.95
2428,DFAW,ETF,82.52,650249,ETF,ETF,63.0,36.0,58.0,61.0,650249,NO,692,0.0,YES,2026-07-01,650249,NO,1.0892,0.891,80062.0,96650.0,84.49,66.77,0,81.67,76.24,82.01,78.0
2753,CATG,ETF,16.35,106562,ETF,ETF,58.0,95.0,,,106562,NO,35,0.0,YES,2026-07-01,106562,NO,1.4193,0.8885,34023.0,60070.0,19.15,12.48,0,,,,
2955,EUV,ETF,29.46,4424754,ETF,ETF,56.0,81.0,,,4424754,NO,39,0.0,YES,2026-07-01,4424754,NO,1.7475,1.2625,1646676.0,1828790.0,32.0,24.27,0,,,,
3526,TWOX,ETF,28.96,294942,ETF,ETF,47.0,59.0,50.0,38.0,294942,NO,365,0.21,YES,2026-07-01,294942,NO,0.0339,0.0107,5614.0,650.0,29.06,25.28,0,28.61,27.93,28.7,28.21
4037,SSCP,ETF,26.13,11147,ETF,ETF,40.0,72.0,,,11147,NO,34,0.0,YES,2026-07-01,11147,NO,0.316,0.2246,3030.0,4780.0,26.74,23.82,0,,,,
4545,AIX,ETF,24.82,6399,ETF,ETF,32.0,,,,6399,NO,5,0.0,YES,2026-07-01,6399,NO,,,165.0,165.0,25.14,24.48,0,,,,
5768,NISM,ETF,24.43,11605,ETF,ETF,15.0,35.0,,,11605,NO,34,0.0,YES,2026-07-01,11605,NO,0.1414,0.0171,187.0,380.0,25.03,23.94,0,,,,
5881,RANK,ETF,20.21,1329,ETF,ETF,13.0,,,,1329,NO,2,0.0,YES,2026-07-01,1329,NO,,,613.0,613.0,20.91,20.21,0,,,,
6111,SNDC,ETF,18.22,18159,ETF,ETF,10.0,,,,18159,NO,4,0.0,YES,2026-07-01,18159,NO,,,12666.0,12666.0,23.29,16.23,0,,,,
6240,UX,ETF,27.26,78629,ETF,ETF,8.0,12.0,8.0,11.0,78629,NO,357,0.0,YES,2026-07-01,78629,NO,0.5354,0.3628,4318.0,3140.0,38.72,24.37,0,29.43,29.99,28.87,30.24
6549,UGLD,ETF,19.6,35346,ETF,ETF,3.0,,,,35346,NO,23,0.0,YES,2026-07-01,35346,NO,0.8534,0.602,16290.0,15860.0,25.69,18.9,0,,,,
6634,DRAL,ETF,17.15,290899,ETF,ETF,2.0,,,,290899,NO,5,0.0,YES,2026-07-01,290899,NO,,,245500.0,245500.0,25.52,17.15,0,,,,
