Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
99,PLTL,ETF,60.18,9398.0,ETF,ETF,97.0,98.0,,,9398,NO,31,0.01,YES,2026-08-10,9398,NO,4.3029,1.9693,1496.0,1830.0,62.95,27.78,0,,,,
203,UCYB,ETF,94.14,28204.0,ETF,ETF,96.0,94.0,98.0,97.0,28204,NO,1394,0.0,YES,2026-08-10,28204,NO,4.3145,3.7733,5522.0,9350.0,95.21,36.03,0,76.65,57.27,78.0,58.67
716,CRAK,ETF,56.0,794878.0,ETF,ETF,89.0,89.0,83.0,87.0,794878,NO,2758,0.13,YES,2026-08-10,794878,NO,1.1853,0.9966,194062.0,379850.0,56.85,33.21,0,50.49,45.43,51.24,48.31
977,CLOU,ETF,28.09,4162187.0,ETF,ETF,86.0,94.0,90.0,92.0,4162187,NO,1839,0.0,YES,2026-08-10,4162187,NO,0.9014,0.74,297522.0,378380.0,28.2,17.52,0,23.88,21.96,24.13,21.73
998,NTAL,ETF,35.6,8986.0,ETF,ETF,85.0,,,,8986,NO,20,3.11,YES,2026-08-10,8986,NO,1.715,1.0807,1168.0,1940.0,36.69,23.29,0,,,,
2881,OCNL,ETF,27.11,35085.0,ETF,ETF,60.0,,,,35085,NO,3,5.06,YES,2026-08-10,35085,NO,,,341.0,341.0,28.64,23.82,0,,,,
3502,CMDY,ETF,60.39,952994.0,ETF,ETF,52.0,80.0,27.0,76.0,952994,NO,2098,1.25,YES,2026-08-10,952994,NO,0.663,0.3676,65383.0,44170.0,63.76,47.63,0,58.04,56.28,57.87,57.93
4764,LUMA,ETF,24.72,32866.0,ETF,ETF,35.0,,,,32866,NO,19,0.0,YES,2026-08-10,32866,NO,1.2991,0.8848,8622.0,11470.0,26.1,19.12,0,,,,
5345,BSJY,ETF,24.96,5809.0,ETF,ETF,28.0,29.0,,,5809,NO,42,0.0,YES,2026-08-10,5809,NO,0.0607,0.0214,570.0,530.0,25.25,24.73,0,,,25.05,
6076,IBIM,ETF,24.61,56946.0,ETF,ETF,18.0,29.0,18.0,,56946,NO,94,0.0,YES,2026-08-10,56946,NO,0.0764,0.0629,11614.0,13190.0,27.6,24.52,0,24.97,,24.89,
6650,COHC,ETF,20.48,18275.0,ETF,ETF,11.0,,,,18275,NO,25,0.0,YES,2026-08-10,18275,NO,3.3985,1.9028,1637.0,2280.0,28.48,10.25,0,,,,
7430,LITU,ETF,16.81,275540.0,ETF,ETF,0.0,6.0,,,275540,NO,55,0.0,YES,2026-08-10,275540,NO,3.365,2.9621,129161.0,183330.0,34.1,9.53,0,19.62,,18.27,
7442,ARCX,ETF,16.9,391216.0,ETF,ETF,0.0,98.0,2.0,0.0,391216,NO,293,0.0,YES,2026-08-10,391216,NO,1.5976,1.2715,52382.0,19880.0,156.25,8.54,0,13.15,29.22,12.09,19.27
7455,SPCM,ETF,15.4,4053343.0,ETF,ETF,0.0,3.0,,,4053343,NO,39,2.89,YES,2026-08-10,4053343,NO,1.9521,1.7671,1046421.0,1314500.0,46.71,9.04,0,,,,
