Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
350,GTLB,Stock,49.59,28814183.0,Technology,Software - Infrastructure,94.0,97.0,97.0,97.0,28929559.0,YES,1226,0.0,YES,2026-09-02,28929559.0,NO,2.4719,2.0976,4903179.0,4380510.0,55.55,18.73,8375751168,36.41,31.52,38.07,29.47
747,BH,Stock,394.44,435619.0,Consumer Cyclical,Restaurants,89.0,48.0,94.0,79.0,443225.0,NO,11710,0.0,YES,2026-09-02,443225.0,NO,15.7907,15.7907,127404.0,130730.0,483.6,234.92,1256085504,390.21,349.41,389.06,345.4
