Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
656,TSXU,ETF,43.88,340797.0,ETF,ETF,90.0,2.0,82.0,86.0,340797.0,NO,207,0.0,YES,2026-07-29,340797.0,NO,5.1013,4.3275,36357.0,78330.0,72.42,21.4,0,58.8,39.56,57.5,43.01
1002,TMED,ETF,34.75,36406.0,ETF,ETF,85.0,67.0,88.0,80.0,36406.0,NO,283,0.0,YES,2026-07-29,36406.0,NO,0.4376,0.3309,4155.0,13330.0,35.68,23.46,0,32.86,30.37,33.39,30.95
1304,CPAI,ETF,49.45,522417.0,ETF,ETF,81.0,25.0,75.0,73.0,522417.0,NO,667,0.0,YES,2026-07-29,522417.0,NO,0.9069,0.8063,55413.0,47330.0,52.3,35.06,0,50.41,44.37,50.46,46.31
2043,RAMZ,ETF,33.0,223831.0,ETF,ETF,71.0,,,,223831.0,NO,2,0.0,YES,2026-07-29,223831.0,NO,,,87600.0,87600.0,33.47,28.23,0,,,,
2253,TFNS,ETF,29.12,72984.0,ETF,ETF,68.0,83.0,80.0,69.0,72984.0,NO,283,0.0,YES,2026-07-29,72984.0,NO,0.2176,0.1138,2413.0,10380.0,29.52,24.3,0,27.63,26.69,27.92,26.78
3436,SKHN,ETF,31.24,92484.0,ETF,ETF,52.0,,,,92484.0,NO,2,0.0,YES,2026-07-29,92484.0,NO,,,16800.0,16800.0,31.52,26.33,0,,,,
5011,BRSV,ETF,44.24,24002.0,ETF,ETF,31.0,,,,24002.0,NO,3,0.0,YES,2026-07-29,24002.0,NO,,,11750.0,11750.0,44.81,44.23,0,,,,
5500,BUSM,ETF,16.07,23414.0,ETF,ETF,24.0,,,,23414.0,NO,3,0.0,YES,2026-07-29,23414.0,NO,,,7900.0,7900.0,16.45,16.03,0,,,,
5734,NTAL,ETF,27.43,1060.0,ETF,ETF,21.0,,,,1060.0,NO,12,0.0,YES,2026-07-29,1060.0,NO,,,390.0,430.0,28.13,23.29,0,,,,
5829,AAUB,ETF,48.12,25828.0,ETF,ETF,20.0,,,,25828.0,NO,5,0.0,YES,2026-07-29,25828.0,NO,,,2300.0,2300.0,49.49,48.12,0,,,,
6085,SKHA,ETF,19.46,28578.0,ETF,ETF,16.0,,,,28578.0,NO,2,0.0,YES,2026-07-29,28578.0,NO,,,7700.0,7700.0,22.49,19.25,0,,,,
6831,BEG,ETF,21.29,1605482.0,ETF,ETF,6.0,0.0,0.0,1.0,1605482.0,NO,154,0.0,YES,2026-07-29,1605482.0,NO,9.1851,8.0287,166121.0,330520.0,121.25,10.89,0,69.51,,60.48,50.91
7235,BEX,ETF,15.0,10522645.0,ETF,ETF,1.0,0.0,0.0,1.0,10522645.0,YES,176,0.0,YES,2026-07-29,10522645.0,NO,6.6053,5.8584,1313801.0,2442190.0,86.12,7.2,0,49.29,,42.88,35.83
7279,DISK,ETF,28.55,1368676.0,ETF,ETF,0.0,,,,1368676.0,NO,21,0.0,YES,2026-07-29,1368676.0,NO,3.1414,2.1893,415530.0,383230.0,50.46,28.35,0,,,,
7323,SKUU,ETF,15.1,27584108.0,ETF,ETF,0.0,,,,27584108.0,YES,12,0.0,YES,2026-07-29,27584108.0,NO,,,10386327.0,10862740.0,38.8,14.66,0,,,,
7324,HYNX,ETF,15.16,3307892.0,ETF,ETF,0.0,,,,3307892.0,NO,12,0.0,YES,2026-07-29,3307892.0,NO,,,1448000.0,1515170.0,38.83,14.69,0,,,,
