Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
483,MXLL,ETF,22.69,24883.0,ETF,ETF,92.0,,,,24883,NO,5,0.0,YES,2026-08-17,24883,NO,,,9975.0,9975.0,24.5,15.29,0,,,,
736,LITG,ETF,20.7,9525.0,ETF,ETF,89.0,,,,9525,NO,5,5.23,YES,2026-08-17,9525,NO,,,6600.0,6600.0,21.98,14.69,0,,,,
965,LITC,ETF,33.18,12951.0,ETF,ETF,86.0,98.0,,,12951,NO,27,4.06,YES,2026-08-17,12951,NO,3.5572,2.1579,2230.0,3490.0,34.79,13.85,0,,,,
1009,JBLG,ETF,17.16,10037.0,ETF,ETF,85.0,97.0,,,10037,NO,29,0.0,YES,2026-08-17,10037,NO,1.3007,0.725,1420.0,2910.0,18.86,10.56,0,,,,
1108,STLL,ETF,19.35,26634.0,ETF,ETF,84.0,,,,26634,NO,5,4.67,YES,2026-08-17,26634,NO,,,10500.0,10500.0,19.57,15.21,0,,,,
1164,SITX,ETF,29.4,34204.0,ETF,ETF,83.0,,,,34204,NO,5,3.38,YES,2026-08-17,34204,NO,,,9375.0,9375.0,29.61,23.38,0,,,,
1660,VIAG,ETF,15.95,12212.0,ETF,ETF,77.0,90.0,,,12212,NO,29,9.52,YES,2026-08-17,12212,NO,0.1629,0.0861,217.0,0.0,21.0,12.9,0,,,,
2131,LUMA,ETF,27.92,71732.0,ETF,ETF,70.0,,,,71732,NO,23,3.69,YES,2026-08-17,71732,NO,1.47,0.8714,14182.0,24990.0,28.14,19.12,0,,,,
2694,LYTE,ETF,28.49,4948579.0,ETF,ETF,63.0,,,,4948579,NO,8,3.46,YES,2026-08-17,4948579,NO,,,3110800.0,3110800.0,28.91,24.13,0,,,,
3140,FEOE,ETF,55.81,732979.0,ETF,ETF,57.0,62.0,49.0,43.0,732979,NO,412,0.0,YES,2026-08-17,732979,NO,0.6466,0.5709,254553.0,320660.0,56.79,43.18,0,54.2,51.73,54.62,53.3
3483,FIDI,ETF,29.32,665517.0,ETF,ETF,53.0,61.0,53.0,41.0,665517,NO,2150,0.0,YES,2026-08-17,665517,NO,0.2421,0.1811,62259.0,55450.0,29.53,23.92,0,28.28,27.31,28.44,28.09
4215,UMCU,ETF,26.81,10436.0,ETF,ETF,43.0,,,,10436,NO,5,2.1,YES,2026-08-17,10436,NO,,,575.0,575.0,27.3,25.36,0,,,,
4801,EEE,ETF,21.13,8787.0,ETF,ETF,35.0,54.0,32.0,56.0,8787,NO,137,0.0,YES,2026-08-17,8787,NO,0.1859,0.0864,543.0,1950.0,21.33,18.18,0,20.32,,20.45,20.06
4816,LADM,ETF,32.79,15208.0,ETF,ETF,35.0,45.0,,,15208,NO,35,0.0,YES,2026-08-17,15208,NO,0.1186,0.0479,471.0,290.0,32.9,32.02,0,,,,
4922,KEO,ETF,25.06,7007.0,ETF,ETF,34.0,,,,7007,NO,9,0.0,YES,2026-08-17,7007,NO,,,1850.0,1850.0,25.52,24.59,0,,,,
5065,ANTW,ETF,25.27,97028.0,ETF,ETF,32.0,,,,97028,NO,3,0.0,YES,2026-08-17,97028,NO,,,41100.0,41100.0,25.49,24.88,0,,,,
5131,CSRA,ETF,25.28,13342.0,ETF,ETF,31.0,,,,13342,NO,4,0.16,YES,2026-08-17,13342,NO,,,700.0,700.0,25.29,25.07,0,,,,
5142,NVIT,ETF,51.17,26816.0,ETF,ETF,31.0,64.0,11.0,49.0,26816,NO,186,0.0,YES,2026-08-17,26816,NO,0.8782,0.6847,6311.0,8970.0,56.26,44.2,0,49.18,,49.42,49.36
5163,UMAL,ETF,20.92,526276.0,ETF,ETF,31.0,98.0,,,526276,NO,40,0.0,YES,2026-08-17,526276,NO,3.6114,3.06,64450.0,87660.0,28.52,7.21,0,,,15.41,
6342,SIO,ETF,25.35,700681.0,ETF,ETF,15.0,27.0,27.0,21.0,700681,NO,1001,0.0,YES,2026-08-17,700681,NO,0.0953,0.0741,31072.0,20430.0,27.38,25.22,0,25.55,25.9,25.52,25.74
6502,MEIB,ETF,23.79,1423.0,ETF,ETF,13.0,,,,1423,NO,14,0.0,YES,2026-08-17,1423,NO,,,300.0,340.0,25.41,22.66,0,,,,
7101,CIEX,ETF,18.82,16997.0,ETF,ETF,5.0,94.0,,,16997,NO,32,1.81,YES,2026-08-17,16997,NO,2.0793,1.4225,4371.0,7130.0,23.96,10.5,0,,,,
7169,NVOC,ETF,20.46,20181.0,ETF,ETF,4.0,,,,20181,NO,25,0.0,YES,2026-08-17,20181,NO,1.2143,0.3671,1008.0,1250.0,27.19,19.6,0,,,,
7477,RAMZ,ETF,15.55,1746334.0,ETF,ETF,0.0,,,,1746334,NO,15,0.0,YES,2026-08-17,1746334,NO,3.5212,2.7217,387971.0,432710.0,33.47,14.47,0,,,,
