Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
1020,TKNZ,ETF,29.65,18768.0,ETF,ETF,85.0,97.0,,,18768.0,NO,43,0.0,YES,2026-09-15,18768.0,NO,0.95,0.6779,6169.0,4960.0,31.86,23.6,0,,,27.17,
4166,PSCI,ETF,164.5,790235.0,ETF,ETF,43.0,11.0,18.0,50.0,790235.0,NO,4136,0.0,YES,2026-09-15,790235.0,NO,2.2529,1.6071,5138.0,6490.0,187.05,138.89,0,176.79,168.03,175.71,170.7
4316,FIDU,ETF,89.58,2341251.0,ETF,ETF,41.0,12.0,18.0,36.0,2341251.0,NO,3241,0.0,YES,2026-09-15,2341251.0,NO,1.2371,1.0107,100200.0,106520.0,100.0,78.27,0,95.45,91.79,94.92,93.54
4325,AOM,ETF,49.07,2526241.0,ETF,ETF,41.0,58.0,42.0,40.0,2526241.0,NO,4487,0.0,YES,2026-09-15,2526241.0,NO,0.235,0.1886,141537.0,136970.0,50.16,46.6,0,49.48,48.81,49.48,49.01
4768,BSTS,ETF,24.91,103494.0,ETF,ETF,35.0,72.0,,,103494.0,NO,67,0.04,YES,2026-09-15,103494.0,NO,0.0543,0.0479,3343.0,7280.0,25.15,24.87,0,25.02,,25.0,
4857,VEGX,ETF,24.31,19336.0,ETF,ETF,34.0,,,,19336.0,NO,4,0.0,YES,2026-09-15,19336.0,NO,,,7466.0,7466.0,24.99,24.27,0,,,,
4866,RSPS,ETF,30.08,7016503.0,ETF,ETF,34.0,34.0,41.0,26.0,7016503.0,NO,4993,0.0,YES,2026-09-15,7016503.0,NO,0.3329,0.2475,76745.0,75930.0,33.37,28.21,0,30.92,30.43,30.88,30.42
4975,AFEM,ETF,96.37,8397.0,ETF,ETF,33.0,,,,8397.0,NO,2,0.0,YES,2026-09-15,8397.0,NO,,,2070.0,2070.0,100.08,96.25,0,,,,
5043,GQRE,ETF,61.67,709611.0,ETF,ETF,32.0,32.0,26.0,31.0,709611.0,NO,3232,0.0,YES,2026-09-15,709611.0,NO,0.4671,0.3764,10217.0,12240.0,67.49,58.11,0,64.46,62.87,64.26,63.64
5238,VEEM,ETF,24.13,1717.0,ETF,ETF,29.0,,,,1717.0,NO,4,0.0,YES,2026-09-15,1717.0,NO,,,433.0,433.0,24.91,24.13,0,,,,
