Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
947,XBNB,ETF,29.07,2786.0,ETF,ETF,86.0,98.0,94.0,,2786.0,NO,96,0.0,YES,2026-09-14,2786.0,NO,1.1634,0.4134,385.0,870.0,31.65,17.69,0,22.5,,23.73,
1215,WLDR,ETF,47.81,544476.0,ETF,ETF,82.0,63.0,70.0,84.0,544476.0,NO,2176,0.0,YES,2026-09-14,544476.0,NO,0.7718,0.6597,23220.0,49280.0,49.14,34.65,0,46.62,41.48,47.04,43.49
1736,CRWC,ETF,35.04,63862.0,ETF,ETF,76.0,81.0,,,63862.0,NO,44,15.2,YES,2026-09-14,63862.0,NO,3.5814,2.4628,4795.0,9790.0,35.76,22.3,0,,,28.82,
3818,ISPY,ETF,47.87,1116394.0,ETF,ETF,48.0,43.0,48.0,50.0,1116394.0,NO,684,0.0,YES,2026-09-14,1116394.0,NO,0.4511,0.3572,84567.0,50110.0,49.25,42.1,0,48.21,46.65,48.23,46.96
3876,SLVY,ETF,21.34,8020.0,ETF,ETF,47.0,45.0,,,8020.0,NO,47,0.0,YES,2026-09-14,8020.0,NO,0.4764,0.1407,778.0,1670.0,23.4,19.18,0,,,21.44,
4383,HXF,ETF,25.5,10065.0,ETF,ETF,41.0,,,,10065.0,NO,7,0.0,YES,2026-09-14,10065.0,NO,,,1300.0,1300.0,25.57,24.87,0,,,,
4690,TRXS,ETF,25.17,2024.0,ETF,ETF,36.0,,,,2024.0,NO,4,0.0,YES,2026-09-14,2024.0,NO,,,933.0,933.0,25.25,24.9,0,,,,
4723,EMEM,ETF,25.81,1065196.0,ETF,ETF,36.0,77.0,34.0,,1065196.0,NO,80,0.0,YES,2026-09-14,1065196.0,NO,0.3836,0.2529,11124.0,3610.0,28.66,23.41,0,25.48,,25.53,
4964,DICE,ETF,25.05,7073.0,ETF,ETF,33.0,,,,7073.0,NO,4,0.68,YES,2026-09-14,7073.0,NO,,,1410.0,1410.0,25.69,24.84,0,,,,
4984,UYLD,ETF,50.92,10316614.0,ETF,ETF,33.0,72.0,46.0,27.0,10316614.0,YES,974,0.0,YES,2026-09-14,10316614.0,NO,0.0744,0.0639,169793.0,186720.0,51.46,50.89,0,51.07,51.15,51.05,51.1
5166,UCBG,ETF,50.13,5539.0,ETF,ETF,30.0,,,,5539.0,NO,7,0.0,YES,2026-09-14,5539.0,NO,,,2066.0,2066.0,52.05,49.79,0,,,,
5284,ABI,ETF,24.55,16565171.0,ETF,ETF,29.0,66.0,42.0,25.0,16565171.0,YES,306,0.0,YES,2026-09-14,16565171.0,NO,0.0316,0.0099,970.0,5310.0,25.1,24.54,0,24.78,24.86,24.74,24.82
5341,PJSM,ETF,49.92,2314.0,ETF,ETF,28.0,,,,2314.0,NO,7,0.0,YES,2026-09-14,2314.0,NO,,,783.0,783.0,50.95,49.69,0,,,,
5353,HIAI,ETF,25.05,87485.0,ETF,ETF,28.0,,,,87485.0,NO,16,0.0,YES,2026-09-14,87485.0,NO,0.1793,0.1271,3940.0,770.0,26.0,24.87,0,,,,
5358,BGFI,ETF,24.76,21573339.0,ETF,ETF,28.0,56.0,,,21573339.0,YES,34,0.0,YES,2026-09-14,21573339.0,NO,0.0743,0.0107,124.0,100.0,25.23,24.71,0,,,,
5389,FLIA,ETF,20.06,14243418.0,ETF,ETF,27.0,62.0,38.0,27.0,14243418.0,YES,2082,0.0,YES,2026-09-14,14243418.0,NO,0.0611,0.0425,105911.0,74190.0,20.77,20.03,0,20.3,20.34,20.26,20.31
5452,BSJY,ETF,24.58,8496.0,ETF,ETF,26.0,50.0,,,8496.0,NO,66,0.0,YES,2026-09-14,8496.0,NO,0.0671,0.0357,785.0,580.0,25.25,24.55,0,24.96,,24.9,
5503,TRUR,ETF,24.4,1056.0,ETF,ETF,26.0,29.0,,,1056.0,NO,48,0.0,YES,2026-09-14,1056.0,NO,0.1639,0.0053,157.0,100.0,26.01,24.37,0,,,25.25,
5587,MUNH,ETF,97.67,513.0,ETF,ETF,25.0,,,,513.0,NO,13,0.0,YES,2026-09-14,513.0,NO,,,68.0,68.0,100.2,97.51,0,,,,
5967,SMTH,ETF,25.02,20225953.0,ETF,ETF,20.0,57.0,30.0,19.0,20225953.0,YES,694,0.0,YES,2026-09-14,20225953.0,NO,0.0837,0.0694,402990.0,345930.0,26.47,24.94,0,25.38,25.8,25.29,25.62
6119,CGCP,ETF,21.64,5845186.0,ETF,ETF,18.0,53.0,28.0,18.0,5845186.0,NO,1142,0.0,YES,2026-09-14,5845186.0,NO,0.0818,0.0616,1506059.0,1834150.0,23.0,21.59,0,22.02,22.41,21.94,22.23
6269,MLCC,ETF,48.69,4073.0,ETF,ETF,16.0,,,,4073.0,NO,2,0.0,YES,2026-09-14,4073.0,NO,,,1300.0,1300.0,51.25,48.32,0,,,,
6661,TRUU,ETF,22.86,1784.0,ETF,ETF,10.0,24.0,,,1784.0,NO,48,0.0,YES,2026-09-14,1784.0,NO,0.185,0.0278,155.0,160.0,25.3,22.86,0,,,23.86,
6663,NRAM,ETF,22.18,36102.0,ETF,ETF,10.0,,,,36102.0,NO,3,0.0,YES,2026-09-14,36102.0,NO,,,32200.0,32200.0,26.39,21.7,0,,,,
