Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
1159,NBIC,ETF,26.67,21109,ETF,ETF,83.0,,,,21109,NO,23,0.0,YES,2026-08-13,21109,NO,3.9643,2.5657,6181.0,8010.0,30.15,10.51,0,,,,
1374,AMAU,ETF,17.86,1250109,ETF,ETF,80.0,0.0,,,1250109,NO,63,0.0,YES,2026-08-13,1250109,NO,2.1982,1.7189,247241.0,150090.0,37.41,11.96,0,21.25,,21.53,
1562,MXLL,ETF,18.37,13433,ETF,ETF,78.0,,,,13433,NO,3,0.45,YES,2026-08-13,13433,NO,,,6400.0,6400.0,19.45,15.29,0,,,,
2193,EQQQ,ETF,44.61,62034,ETF,ETF,70.0,,,,62034,NO,15,0.67,YES,2026-08-13,62034,NO,1.1114,0.8707,6466.0,7190.0,44.88,38.08,0,,,,
2403,PENU,ETF,29.46,28326,ETF,ETF,67.0,,,,28326,NO,6,0.0,YES,2026-08-13,28326,NO,,,8980.0,8980.0,31.67,22.87,0,,,,
3673,HLTH,ETF,27.53,43221,ETF,ETF,50.0,,,,43221,NO,17,0.0,YES,2026-08-13,43221,NO,0.4204,0.3125,6882.0,6790.0,28.02,24.88,0,,,,
3893,LUMA,ETF,26.02,44709,ETF,ETF,47.0,,,,44709,NO,22,0.0,YES,2026-08-13,44709,NO,1.3707,0.8721,11019.0,17330.0,26.92,19.12,0,,,,
4069,AIHY,ETF,21.28,18891,ETF,ETF,45.0,,,,18891,NO,18,0.24,YES,2026-08-13,18891,NO,0.4761,0.3246,8052.0,11050.0,21.76,18.54,0,,,,
4395,AAUB,ETF,51.92,48905,ETF,ETF,41.0,,,,48905,NO,15,0.38,YES,2026-08-13,48905,NO,0.5885,0.3542,7340.0,7510.0,51.92,48.12,0,,,,
4422,PHOX,ETF,25.9,8151,ETF,ETF,40.0,,,,8151,NO,4,0.0,YES,2026-08-13,8151,NO,,,4100.0,4100.0,29.61,24.72,0,,,,
4567,MRAX,ETF,27.65,25360,ETF,ETF,38.0,,,,25360,NO,3,0.0,YES,2026-08-13,25360,NO,,,792.0,792.0,30.96,25.36,0,,,,
4654,APHG,ETF,15.59,48889,ETF,ETF,37.0,83.0,,,48889,NO,41,0.0,YES,2026-08-13,48889,NO,1.0393,0.755,6977.0,6290.0,18.76,11.42,0,,,,
5109,MPIA,ETF,25.45,4782,ETF,ETF,31.0,,,,4782,NO,2,0.0,YES,2026-08-13,4782,NO,,,3700.0,3700.0,25.58,25.22,0,,,,
5112,DLCU,ETF,50.41,16559,ETF,ETF,31.0,,,,16559,NO,7,0.0,YES,2026-08-13,16559,NO,,,1550.0,1550.0,50.53,49.83,0,,,,
5244,GINC,ETF,50.18,44964,ETF,ETF,29.0,,,,44964,NO,4,0.1,YES,2026-08-13,44964,NO,,,2376.0,2376.0,50.22,49.73,0,,,,
6925,MRVX,ETF,23.91,17784,ETF,ETF,7.0,,,,17784,NO,23,0.0,YES,2026-08-13,17784,NO,2.5714,1.9907,4600.0,5910.0,26.97,13.69,0,,,,
7024,APMI,ETF,18.94,29546,ETF,ETF,6.0,,,,29546,NO,25,0.0,YES,2026-08-13,29546,NO,1.8703,0.681,1114.0,840.0,27.5,13.05,0,,,,
7234,BCHI,ETF,26.86,237024,ETF,ETF,3.0,0.0,1.0,5.0,237024,NO,373,0.0,YES,2026-08-13,237024,NO,1.3306,0.4057,2862.0,11170.0,41.94,26.75,0,37.32,34.17,36.55,35.65
7235,VALG,ETF,15.36,90449,ETF,ETF,3.0,5.0,1.0,1.0,90449,NO,162,0.0,YES,2026-08-13,90449,NO,0.4631,0.102,1295.0,390.0,28.11,14.85,0,17.84,,17.5,20.62
7348,SLVX,ETF,15.3,43761,ETF,ETF,2.0,89.0,1.0,,43761,NO,122,0.0,YES,2026-08-13,43761,NO,0.5871,0.38,14548.0,18650.0,25.49,12.26,0,14.47,,14.36,
7418,CBRX,ETF,15.29,670479,ETF,ETF,1.0,83.0,,,670479,NO,51,0.0,YES,2026-08-13,670479,NO,3.0214,2.5334,203494.0,250360.0,26.11,8.64,0,15.47,,14.69,
7463,RAMZ,ETF,17.56,777024,ETF,ETF,0.0,,,,777024,NO,13,0.0,YES,2026-08-13,777024,NO,,,336200.0,372300.0,33.47,16.71,0,,,,
7521,SNDQ,ETF,17.43,41316506,ETF,ETF,0.0,0.0,0.0,,41316506,YES,78,0.0,YES,2026-08-13,41316506,NO,9.5114,7.8171,11909741.0,20394600.0,276.5,15.58,0,34.25,,29.9,
