Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
1814,WCEO,ETF,39.54,38096.0,ETF,ETF,75.0,62.0,76.0,74.0,38096,NO,898,0.0,YES,2026-08-07,38096,NO,0.4488,0.2143,1310.0,1520.0,39.6,30.68,0,37.96,34.95,38.1,35.82
2114,NTAL,ETF,32.51,4832.0,ETF,ETF,71.0,,,,4832,NO,19,0.0,YES,2026-08-07,4832,NO,1.5429,0.8864,440.0,510.0,33.1,23.29,0,,,,
3652,YSAU,ETF,43.46,10204.0,ETF,ETF,50.0,,,,10204,NO,17,0.0,YES,2026-08-07,10204,NO,0.6986,0.2925,1600.0,1580.0,43.67,39.79,0,,,,
4138,PENU,ETF,27.48,4623.0,ETF,ETF,44.0,,,,4623,NO,2,0.0,YES,2026-08-07,4623,NO,,,,,28.77,26.99,0,,,,
4145,LUMA,ETF,25.71,23607.0,ETF,ETF,44.0,,,,23607,NO,18,1.77,YES,2026-08-07,23607,NO,1.3328,0.8264,6071.0,6780.0,25.89,19.12,0,,,,
4993,NCLD,ETF,22.75,609017.0,ETF,ETF,32.0,,,,609017,NO,2,0.0,YES,2026-08-07,609017,NO,,,,,23.28,21.8,0,,,,
5114,TIH,ETF,25.06,19629.0,ETF,ETF,31.0,,,,19629,NO,2,0.56,YES,2026-08-07,19629,NO,,,0.0,0.0,25.06,0.14,0,,,,
5116,IBHM,ETF,25.26,58452.0,ETF,ETF,31.0,30.0,32.0,,58494,NO,93,0.2,YES,2026-08-07,58494,NO,0.075,0.0407,4149.0,3590.0,26.0,23.94,0,25.28,,25.27,
5208,DLCU,ETF,50.15,4873.0,ETF,ETF,30.0,,,,4873,NO,3,0.57,YES,2026-08-07,4873,NO,,,,,50.18,50.04,0,,,,
5231,SDUR,ETF,25.09,465352.0,ETF,ETF,29.0,,,,465352,NO,7,0.08,YES,2026-08-07,465352,NO,,,2033.0,2033.0,25.12,25.03,0,,,,
5478,CALI,ETF,50.36,343986.0,ETF,ETF,26.0,33.0,34.0,27.0,343986,NO,770,0.0,YES,2026-08-07,343986,NO,0.1309,0.1271,107174.0,107130.0,51.39,50.04,0,50.42,50.49,50.42,50.49
5495,IBHJ,ETF,26.35,710885.0,ETF,ETF,26.0,34.0,35.0,26.0,710885,NO,783,0.27,YES,2026-08-07,710885,NO,0.1553,0.1437,27776.0,39750.0,26.92,25.82,0,26.34,26.46,26.32,26.4
5664,IBHL,ETF,25.31,56066.0,ETF,ETF,24.0,32.0,33.0,22.0,56066,NO,338,0.0,YES,2026-08-07,56066,NO,0.1274,0.1166,6961.0,7410.0,25.92,24.88,0,25.32,25.52,25.31,25.44
6113,IBIM,ETF,24.66,37213.0,ETF,ETF,18.0,29.0,17.0,,37213,NO,93,0.12,YES,2026-08-07,37213,NO,0.0807,0.0678,11366.0,13510.0,27.6,24.52,0,24.99,,24.95,
6868,LAZR,ETF,45.84,328030.0,ETF,ETF,8.0,77.0,,,328030,NO,28,3.86,YES,2026-08-07,328030,NO,3.0036,2.4234,100837.0,109850.0,50.79,32.55,0,,,,
7272,SLVX,ETF,15.21,37508.0,ETF,ETF,2.0,86.0,3.0,,37508,NO,119,0.0,YES,2026-08-07,37508,NO,0.5929,0.3393,13374.0,15470.0,25.49,12.26,0,14.63,,14.41,
7416,RKX,ETF,15.94,38950.0,ETF,ETF,0.0,7.0,,,38950,NO,28,6.07,YES,2026-08-07,38950,NO,1.5893,1.2186,4116.0,4310.0,29.46,8.24,0,,,,
7443,AAOX,ETF,20.18,20187937.0,ETF,ETF,0.0,18.0,0.0,,20187937,YES,95,0.0,YES,2026-08-07,20187937,NO,3.9464,3.2371,6487430.0,6927080.0,103.0,6.94,0,30.18,,26.13,
7448,EYES,ETF,29.6,89370.0,ETF,ETF,0.0,87.0,,,89370,NO,66,3.13,YES,2026-08-07,89370,NO,0.6218,0.2033,2667.0,360.0,1098.9,23.9,0,26.45,,26.31,
