Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
2506,FDFF,ETF,37.88,45228.0,ETF,ETF,65.0,80.0,84.0,77.0,45228,NO,808,0.0,YES,2026-08-31,45228.0,NO,0.3659,0.2595,3517.0,2890.0,38.35,30.16,0,35.56,34.18,36.16,33.78
3041,RSSX,ETF,27.86,969405.0,ETF,ETF,58.0,92.0,64.0,42.0,969405,NO,315,0.0,YES,2026-08-31,969405.0,NO,0.5609,0.368,20458.0,33780.0,31.06,22.05,0,24.84,25.78,25.4,25.51
3527,SOLC,ETF,20.89,30602.0,ETF,ETF,52.0,97.0,94.0,84.0,30602,NO,196,0.0,YES,2026-08-31,30602.0,NO,0.7247,0.3207,2858.0,7790.0,28.66,12.23,0,15.85,,16.62,16.34
3758,QQHG,ETF,65.5,40672.0,ETF,ETF,49.0,49.0,25.0,61.0,40672,NO,331,0.0,YES,2026-08-31,40672.0,NO,0.3018,0.0579,1087.0,340.0,67.14,56.11,0,65.71,62.52,65.71,63.54
3884,ROCQ,ETF,55.51,542204.0,ETF,ETF,47.0,51.0,19.0,,542204,NO,113,0.0,YES,2026-08-31,542204.0,NO,0.505,0.4071,209752.0,289180.0,58.27,47.19,0,55.63,,55.49,
3948,AMMO,ETF,25.62,10594.0,ETF,ETF,46.0,51.0,,,10594,NO,33,0.0,YES,2026-08-31,10594.0,NO,0.4304,0.1568,3606.0,3310.0,28.66,24.32,0,,,,
4663,XVNV,ETF,30.22,2279.0,ETF,ETF,37.0,,,,2279,NO,9,0.85,YES,2026-08-31,2279.0,NO,,,275.0,275.0,31.08,28.55,0,,,,
4722,PRAM,ETF,26.07,135034.0,ETF,ETF,36.0,,,,135034,NO,3,1.86,YES,2026-08-31,135034.0,NO,,,9100.0,9100.0,29.92,24.72,0,,,,
5051,GCSH,ETF,50.09,395423.0,ETF,ETF,32.0,27.0,,,395423,NO,54,0.0,YES,2026-08-31,395423.0,NO,0.0607,0.045,8116.0,11840.0,50.67,50.0,0,50.17,,50.17,
5073,BSGR,ETF,25.02,62705.0,ETF,ETF,32.0,37.0,,,62705,NO,57,0.0,YES,2026-08-31,62705.0,NO,0.0314,0.0214,2719.0,3400.0,25.12,24.97,0,25.04,,25.05,
5113,TBUX,ETF,49.78,1027117.0,ETF,ETF,31.0,36.0,41.0,35.0,1027117,NO,1235,0.0,YES,2026-08-31,1027117.0,NO,0.0388,0.0251,266569.0,334150.0,50.14,49.61,0,49.85,49.86,49.84,49.85
5134,OTAX,ETF,50.35,52286.0,ETF,ETF,31.0,,,,52286,NO,2,0.0,YES,2026-08-31,52286.0,NO,,,2522.0,2522.0,50.72,49.89,0,,,,
5173,HWGV,ETF,25.02,23973.0,ETF,ETF,30.0,,,,23973,NO,2,0.0,YES,2026-08-31,23973.0,NO,,,4774.0,4774.0,25.14,24.95,0,,,,
5211,KPO,ETF,24.8,342862.0,ETF,ETF,30.0,,,,342862,NO,2,0.0,YES,2026-08-31,342862.0,NO,,,2900.0,2900.0,25.15,24.76,0,,,,
5222,XVAP,ETF,30.54,1845.0,ETF,ETF,30.0,,,,1845,NO,9,0.0,YES,2026-08-31,1845.0,NO,,,137.0,137.0,30.8,29.92,0,,,,
5246,NVIT,ETF,50.52,27291.0,ETF,ETF,29.0,76.0,15.0,49.0,27291,NO,196,0.43,YES,2026-08-31,27291.0,NO,0.8964,0.5935,7323.0,10580.0,56.26,44.2,0,49.15,,49.57,49.36
5936,HTAB,ETF,18.72,2386109.0,ETF,ETF,20.0,26.0,25.0,20.0,2386109,NO,2103,0.0,YES,2026-08-31,2386109.0,NO,0.0693,0.0595,44577.0,49490.0,19.56,18.53,0,19.0,19.15,18.93,19.09
6031,PBD,ETF,17.68,3734081.0,ETF,ETF,19.0,58.0,4.0,18.0,3734081,NO,4835,0.0,YES,2026-08-31,3734081.0,NO,0.2521,0.1932,55626.0,37090.0,22.58,13.73,0,18.34,18.39,18.12,19.04
6584,HYP,ETF,25.78,1393413.0,ETF,ETF,12.0,64.0,6.0,13.0,1393413,NO,236,0.0,YES,2026-08-31,1393413.0,NO,0.6415,0.3312,33430.0,6220.0,32.16,21.06,0,27.42,26.66,26.8,27.31
7360,IREC,ETF,17.55,17367.0,ETF,ETF,2.0,6.0,,,17367,NO,35,5.2,YES,2026-08-31,17367.0,NO,2.452,0.9156,1835.0,1390.0,30.72,12.9,0,,,,
