Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
313,PUL,ETF,40.21,12663.0,ETF,ETF,94.0,98.0,,,12663,NO,36,3.25,YES,2026-08-25,12663.0,NO,3.4572,1.1636,1028.0,1570.0,54.21,18.75,0,,,,
1319,MGNR,ETF,55.8,5803008.0,ETF,ETF,81.0,88.0,57.0,44.0,5803008,NO,640,0.0,YES,2026-08-25,5803008.0,NO,1.0556,0.8122,87828.0,81120.0,56.37,35.8,0,50.26,49.62,50.68,51.72
2171,WCMI,ETF,19.95,5552940.0,ETF,ETF,70.0,71.0,61.0,62.0,5552940,NO,472,0.97,YES,2026-08-25,5552940.0,NO,0.2224,0.1663,825063.0,698630.0,20.24,15.42,0,19.45,18.14,19.45,18.57
2606,MRAX,ETF,29.79,30007.0,ETF,ETF,64.0,,,,30007,NO,11,17.27,YES,2026-08-25,30007.0,NO,,,12290.0,12290.0,41.0,24.29,0,,,,
4378,SMRX,ETF,26.38,827.0,ETF,ETF,41.0,93.0,,,827,NO,33,3.9,YES,2026-08-25,827.0,NO,2.2286,0.2607,131.0,110.0,27.77,16.7,0,,,,
4387,KEO,ETF,25.77,21202.0,ETF,ETF,41.0,,,,21202,NO,15,0.59,YES,2026-08-25,21202.0,NO,0.4196,0.3157,2964.0,3410.0,26.34,24.59,0,,,,
4496,BKGI,ETF,45.01,4651997.0,ETF,ETF,40.0,17.0,18.0,29.0,4651997,NO,953,0.2,YES,2026-08-25,4651997.0,NO,0.3261,0.3157,264941.0,280230.0,46.84,37.5,0,45.01,43.71,45.07,45.0
4632,TILC,ETF,26.2,4612.0,ETF,ETF,38.0,63.0,,,4612,NO,50,0.42,YES,2026-08-25,4612.0,NO,0.1618,0.0789,293.0,710.0,27.0,24.82,0,25.48,,25.59,
5053,BMSI,ETF,25.32,207.0,ETF,ETF,32.0,,,,207,NO,21,0.0,YES,2026-08-25,207.0,NO,0.0393,0.0025,105.0,110.0,25.34,25.08,0,,,,
5126,VBCB,ETF,75.58,353058.0,ETF,ETF,31.0,32.0,39.0,,353058,NO,105,0.03,YES,2026-08-25,353058.0,NO,0.09,0.0746,16982.0,17130.0,75.8,74.93,0,75.45,,75.48,
5234,XCSH,ETF,100.24,26979.0,ETF,ETF,30.0,,,,26979,NO,6,0.0,YES,2026-08-25,26979.0,NO,,,7060.0,7060.0,100.41,100.05,0,,,,
5318,GEEQ,ETF,50.01,505105.0,ETF,ETF,29.0,,,,505105,NO,4,0.0,YES,2026-08-25,505105.0,NO,,,233533.0,233533.0,50.19,49.77,0,,,,
5560,GMUB,ETF,50.81,1678794.0,ETF,ETF,26.0,26.0,32.0,24.0,1678794,NO,521,0.0,YES,2026-08-25,1678794.0,NO,0.1474,0.1261,58284.0,126580.0,52.23,49.86,0,51.04,51.22,50.99,51.21
5993,IBMW,ETF,24.84,73602.0,ETF,ETF,20.0,29.0,25.0,,73602,NO,97,0.0,YES,2026-08-25,73602.0,NO,0.0657,0.04,4825.0,2350.0,25.47,24.66,0,25.03,,24.98,
6291,XVNV,ETF,29.15,533.0,ETF,ETF,16.0,,,,533,NO,5,0.0,YES,2026-08-25,533.0,NO,,,150.0,150.0,29.95,28.55,0,,,,
7356,OKLC,ETF,16.11,36548.0,ETF,ETF,2.0,53.0,,,36548,NO,36,4.06,YES,2026-08-25,36548.0,NO,1.87,0.9407,1300.0,850.0,22.84,12.02,0,,,,
7367,UPLT,ETF,27.93,15412.0,ETF,ETF,2.0,94.0,5.0,,15412,NO,88,0.0,YES,2026-08-25,15412.0,NO,1.1314,0.6286,890.0,1570.0,42.12,20.59,0,23.63,,23.92,
