Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
26,SNDU,ETF,30.82,9143994,ETF,ETF,98.0,0.0,97.0,,9143994,YES,86,0.0,YES,2026-07-15,9143994.0,NO,12.0221,9.1514,2976329.0,5100710.0,79.0,5.72,0,43.56,,44.36,
153,TSXU,ETF,58.42,107591,ETF,ETF,96.0,25.0,96.0,96.0,107591,NO,197,0.0,YES,2026-07-15,107591.0,NO,5.8441,4.8614,26086.0,36580.0,72.42,21.4,0,57.93,,58.31,41.9
591,PYPU,ETF,35.95,65267,ETF,ETF,88.0,98.0,90.0,,65267,NO,77,31.02,YES,2026-07-15,65267.0,NO,1.9607,0.9807,6724.0,8610.0,36.05,19.84,0,24.06,,24.68,
605,ASMU,ETF,35.01,871649,ETF,ETF,88.0,7.0,92.0,,871649,NO,106,0.0,YES,2026-07-15,871649.0,NO,3.5696,2.6718,105970.0,174330.0,43.0,18.72,0,32.39,,33.25,
2430,ENDW,ETF,34.11,131097,ETF,ETF,57.0,47.0,48.0,55.0,131097,NO,316,0.0,YES,2026-07-15,131097.0,NO,0.2979,0.2606,9527.0,9510.0,34.68,28.24,0,33.79,32.21,33.77,32.89
2516,PRAY,ETF,35.34,131655,ETF,ETF,56.0,30.0,50.0,61.0,131655,NO,1111,0.0,YES,2026-07-15,131655.0,NO,0.3619,0.2299,8578.0,8850.0,36.39,30.23,0,35.36,33.13,35.29,33.86
3172,ACTS,ETF,27.13,157477,ETF,ETF,45.0,14.0,27.0,,157477,NO,81,0.0,YES,2026-07-15,157477.0,NO,0.56,0.325,5480.0,5000.0,29.38,23.48,0,27.88,,27.71,
3557,GOOL,ETF,15.28,8486,ETF,ETF,38.0,,,,8486,NO,7,3.1,YES,2026-07-15,8486.0,NO,,,1916.0,1916.0,15.45,13.82,0,,,,
3780,BFLX,ETF,25.51,32774265,ETF,ETF,34.0,47.0,,,32774265,YES,38,0.12,YES,2026-07-15,32774265.0,NO,0.3871,0.3314,812489.0,139400.0,26.67,24.77,0,,,,
3795,DRVR,ETF,25.05,13508,ETF,ETF,34.0,,,,13508,NO,5,0.24,YES,2026-07-15,13508.0,NO,,,7125.0,7125.0,25.18,24.82,0,,,,
3822,FTHB,ETF,25.3,132399,ETF,ETF,33.0,45.0,37.0,,132399,NO,81,0.08,YES,2026-07-15,132399.0,NO,0.0593,0.025,2034.0,1380.0,25.41,24.81,0,25.26,,25.26,
3965,AAAC,ETF,20.06,3779668,ETF,ETF,31.0,46.0,37.0,34.0,3779668,NO,147,0.0,YES,2026-07-15,3779668.0,NO,0.0161,0.0039,16936.0,102660.0,20.18,19.92,0,20.05,,20.06,20.06
4109,JPRF,ETF,50.11,246987,ETF,ETF,28.0,,,,246987,NO,3,0.0,YES,2026-07-15,246987.0,NO,,,,,50.12,50.04,0,,,,
4889,TEMC,ETF,21.34,409,ETF,ETF,15.0,,,,409,NO,4,0.0,YES,2026-07-15,409.0,NO,,,100.0,100.0,22.53,20.46,0,,,,
4931,UFOD,ETF,23.78,15571,ETF,ETF,15.0,8.0,12.0,,15571,NO,110,0.0,YES,2026-07-15,15571.0,NO,0.5436,0.2607,3627.0,1570.0,27.84,22.48,0,25.76,,25.54,
5287,XTAI,ETF,21.97,31263,ETF,ETF,8.0,18.0,,,31263,NO,29,0.0,YES,2026-07-15,31263.0,NO,1.1029,0.3136,3800.0,4960.0,27.31,20.68,0,,,,
5323,INT,ETF,20.79,13184,ETF,ETF,8.0,,,,13184,NO,4,0.0,YES,2026-07-15,13184.0,NO,,,5466.0,5466.0,23.93,19.29,0,,,,
5410,SMRX,ETF,21.15,741,ETF,ETF,6.0,,,,741,NO,4,0.0,YES,2026-07-15,741.0,NO,,,9848.0,9848.0,25.2,21.15,0,,,,
5427,MEMY,ETF,18.69,30401,ETF,ETF,6.0,3.0,14.0,,30401,NO,122,0.0,YES,2026-07-15,30401.0,NO,0.7458,0.2613,893.0,1070.0,25.91,17.41,0,21.97,,21.71,
5476,OUSL,ETF,17.91,38471,ETF,ETF,5.0,,,,38471,NO,2,0.0,YES,2026-07-15,38471.0,NO,,,10300.0,10300.0,23.4,17.29,0,,,,
5521,GLX,ETF,18.22,12013,ETF,ETF,5.0,,,,12013,NO,11,0.45,YES,2026-07-15,12013.0,NO,,,1950.0,1950.0,22.9,16.4,0,,,,
5564,WDCC,ETF,19.63,2144,ETF,ETF,4.0,,,,2144,NO,4,0.0,YES,2026-07-15,2144.0,NO,,,766.0,766.0,25.38,18.58,0,,,,
