Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
291,TSXU,ETF,57.44,426722.0,ETF,ETF,95.0,11.0,94.0,95.0,426722,NO,211,5.73,YES,2026-08-04,426722,NO,5.6429,4.5326,50900.0,151630.0,72.42,21.4,0,59.11,40.04,57.88,44.14
684,AMAA,ETF,35.83,22700.0,ETF,ETF,89.0,97.0,,,22700,NO,27,0.0,YES,2026-08-04,22700,NO,1.8804,0.7082,1776.0,2180.0,36.29,23.51,0,,,,
1050,PLIB,ETF,31.81,1937.0,ETF,ETF,85.0,,,,1937,NO,5,4.0,YES,2026-08-04,1937,NO,,,179.0,179.0,31.87,24.38,0,,,,
1346,AMZG,ETF,18.7,521984.0,ETF,ETF,81.0,,,,521984,NO,21,0.0,YES,2026-08-04,521984,NO,1.1286,0.6479,53684.0,95040.0,19.06,12.72,0,,,,
1404,VPX,ETF,31.03,48128.0,ETF,ETF,80.0,77.0,83.0,,48128,NO,100,1.16,YES,2026-08-04,48128,NO,0.3143,0.1964,3327.0,2170.0,31.12,23.4,0,29.4,,29.59,
1808,ELOL,ETF,18.28,63565.0,ETF,ETF,75.0,,,,63565,NO,4,3.72,YES,2026-08-04,63565,NO,,,2800.0,2800.0,22.26,14.87,0,,,,
1905,NTAL,ETF,32.98,4101.0,ETF,ETF,73.0,,,,4101,NO,16,0.0,YES,2026-08-04,4101,NO,1.2286,0.4289,450.0,520.0,34.7,23.29,0,,,,
3938,HPEL,ETF,16.52,438561.0,ETF,ETF,46.0,98.0,,,438561,NO,30,0.0,YES,2026-08-04,438561,NO,1.4786,1.2923,29407.0,40430.0,17.05,10.45,0,,,,
3981,EDGQ,ETF,27.77,39583.0,ETF,ETF,46.0,27.0,44.0,,39583,NO,116,0.55,YES,2026-08-04,39583,NO,0.515,0.3875,12996.0,13930.0,30.54,23.23,0,27.86,,27.66,
4744,RJCA,ETF,72.77,129236.0,ETF,ETF,36.0,,,,129236,NO,2,0.28,YES,2026-08-04,129236,NO,,,,,73.04,71.22,0,,,,
4751,TRUM,ETF,25.38,862.0,ETF,ETF,36.0,,,,862,NO,20,0.44,YES,2026-08-04,862,NO,0.2892,0.0649,216.0,230.0,25.53,24.46,0,,,,
4859,BOXX,ETF,117.69,4911904.0,ETF,ETF,34.0,44.0,37.0,37.0,4911904,NO,902,0.0,YES,2026-08-04,4911904,NO,0.035,0.0286,2356834.0,2157880.0,117.71,113.1,0,117.22,115.9,117.32,116.52
4897,LUMA,ETF,24.65,16392.0,ETF,ETF,34.0,,,,16392,NO,15,6.41,YES,2026-08-04,16392,NO,1.5221,0.9611,5869.0,6400.0,24.86,19.12,0,,,,
5166,EEE,ETF,20.96,5864.0,ETF,ETF,30.0,68.0,36.0,,5864,NO,128,1.45,YES,2026-08-04,5864,NO,0.2007,0.0179,344.0,420.0,21.33,18.18,0,20.26,,20.14,
5239,MYHD,ETF,25.01,14945.0,ETF,ETF,29.0,39.0,35.0,,14945,NO,110,0.0,YES,2026-08-04,14945,NO,0.0836,0.0579,908.0,1840.0,25.22,24.5,0,24.99,,24.99,
5315,MEIB,ETF,24.61,631.0,ETF,ETF,28.0,,,,631,NO,5,0.0,YES,2026-08-04,631,NO,,,4.0,4.0,24.62,24.35,0,,,,
5397,VUSB,ETF,49.65,16912329.0,ETF,ETF,27.0,40.0,33.0,30.0,16912329,YES,1338,0.04,YES,2026-08-04,16912329,NO,0.0382,0.0264,1618293.0,1383000.0,50.03,49.59,0,49.7,49.8,49.69,49.77
5415,PUSH,ETF,50.28,101004.0,ETF,ETF,27.0,35.0,31.0,29.0,101004,NO,526,0.0,YES,2026-08-04,101004,NO,0.0668,0.0596,18713.0,20900.0,51.46,50.25,0,50.41,50.46,50.39,50.47
5474,JFLX,ETF,49.99,952940.0,ETF,ETF,26.0,33.0,34.0,28.0,952940,NO,213,0.02,YES,2026-08-04,952940,NO,0.1333,0.1265,101398.0,93280.0,50.83,49.4,0,50.12,50.22,50.11,50.15
5543,VSDM,ETF,75.95,276624.0,ETF,ETF,25.0,30.0,29.0,26.0,276624,NO,424,0.03,YES,2026-08-04,276624,NO,0.1139,0.0935,112273.0,117410.0,77.64,75.87,0,76.34,76.55,76.3,76.55
5988,IBMW,ETF,24.82,62199.0,ETF,ETF,19.0,20.0,20.0,,62199,NO,82,0.16,YES,2026-08-04,62199,NO,0.0793,0.0357,2718.0,5630.0,25.47,24.66,0,25.13,,25.09,
6302,IBGC,ETF,24.15,780373.0,ETF,ETF,15.0,17.0,19.0,,780373,NO,90,0.5,YES,2026-08-04,780373,NO,0.1318,0.0625,5801.0,1650.0,25.32,23.88,0,24.64,,24.6,
6435,IBGM,ETF,23.93,1560448.0,ETF,ETF,13.0,15.0,17.0,,1560448,NO,90,0.46,YES,2026-08-04,1560448,NO,0.1311,0.0575,967.0,1010.0,25.28,23.75,0,24.54,,24.49,
6508,WSPC,ETF,28.22,11795.0,ETF,ETF,12.0,,,,11795,NO,19,6.27,YES,2026-08-04,11795,NO,0.7659,0.1838,752.0,270.0,29.59,24.28,0,,,,
7029,LAZR,ETF,42.92,202433.0,ETF,ETF,5.0,,,,202433,NO,25,6.96,YES,2026-08-04,202433,NO,3.0186,2.3371,99269.0,101640.0,50.79,32.55,0,,,,
7117,PLTA,ETF,17.16,353499.0,ETF,ETF,4.0,98.0,48.0,9.0,353499,NO,226,31.22,YES,2026-08-04,353499,NO,1.3728,0.9828,72506.0,30540.0,41.93,8.13,0,12.36,20.22,11.99,15.52
7142,CIFU,ETF,17.93,1166771.0,ETF,ETF,4.0,0.0,5.0,4.0,1166771,NO,174,0.0,YES,2026-08-04,1166771,NO,6.3206,5.225,203362.0,261760.0,51.21,9.99,0,30.09,,27.92,23.94
7144,PLTG,ETF,15.94,1738582.0,ETF,ETF,4.0,98.0,49.0,9.0,1738582,NO,320,29.56,YES,2026-08-04,1738582,NO,1.3294,1.0207,410955.0,232510.0,44.95,7.54,0,11.47,19.86,11.14,14.35
7341,ALA,ETF,16.81,21991.0,ETF,ETF,1.0,,,,21991,NO,18,20.04,YES,2026-08-04,21991,NO,1.9993,1.0568,2212.0,2550.0,24.48,8.21,0,,,,
7357,UPLT,ETF,24.6,8754.0,ETF,ETF,1.0,87.0,1.0,,8754,NO,73,0.0,YES,2026-08-04,8754,NO,0.9436,0.1977,509.0,660.0,42.12,20.59,0,24.88,,23.55,
7453,AAOX,ETF,19.36,16441834.0,ETF,ETF,0.0,6.0,0.0,,16441834,YES,92,34.2,YES,2026-08-04,16441834,NO,3.4946,2.8582,6274247.0,6194430.0,103.0,6.94,0,32.6,,26.05,
