Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
623,STXX,ETF,33.16,277366,ETF,ETF,90.0,0.0,,,277366,NO,64,0.0,YES,2026-07-28,277366.0,NO,7.8643,5.8511,102816.0,96790.0,86.89,22.23,0,51.96,,50.42,
773,CRAK,ETF,53.35,715360,ETF,ETF,88.0,94.0,81.0,89.0,715360,NO,2749,0.0,YES,2026-07-28,715360.0,NO,0.9782,0.7718,152449.0,382430.0,56.85,32.77,0,49.41,44.61,49.64,47.19
1367,TCV,ETF,33.24,140281,ETF,ETF,80.0,72.0,75.0,77.0,140281,NO,258,0.14,YES,2026-07-28,140281.0,NO,0.3966,0.2924,10111.0,14420.0,33.74,22.98,0,31.89,28.84,32.24,30.13
2884,GEOA,ETF,36.28,31817,ETF,ETF,60.0,54.0,58.0,47.0,31817,NO,266,0.79,YES,2026-07-28,31817.0,NO,0.2903,0.0271,227.0,130.0,37.04,28.9,0,36.1,34.58,36.19,35.45
3897,TRUN,ETF,27.17,1606,ETF,ETF,46.0,,,,1606,NO,14,0.0,YES,2026-07-28,1606.0,NO,,,221.0,220.0,28.33,25.62,0,,,,
4631,HWIV,ETF,25.62,13261,ETF,ETF,36.0,,,,13261,NO,5,0.0,YES,2026-07-28,13261.0,NO,,,1175.0,1175.0,25.67,24.93,0,,,,
4650,PSQA,ETF,20.57,1426739,ETF,ETF,36.0,58.0,42.0,39.0,1426739,NO,468,0.0,YES,2026-07-28,1426739.0,NO,0.0692,0.0678,77724.0,31730.0,20.92,19.9,0,20.57,20.51,20.55,20.53
4684,BRSV,ETF,44.76,19924,ETF,ETF,36.0,,,,19924,NO,2,0.16,YES,2026-07-28,19924.0,NO,,,3600.0,3600.0,44.76,44.35,0,,,,
4829,BAGX,ETF,96.21,6289,ETF,ETF,34.0,,,,6289,NO,2,0.0,YES,2026-07-28,6289.0,NO,,,1000.0,1000.0,97.21,94.9,0,,,,
4937,BUSM,ETF,16.35,14771,ETF,ETF,32.0,,,,14771,NO,2,0.0,YES,2026-07-28,14771.0,NO,,,1000.0,1000.0,16.45,16.05,0,,,,
4954,SLWS,ETF,101.23,40962,ETF,ETF,32.0,48.0,39.0,33.0,40962,NO,179,0.0,YES,2026-07-28,40962.0,NO,0.0865,0.0071,1521.0,160.0,102.29,100.47,0,101.18,,101.18,101.22
5092,PMTL,ETF,20.15,12006,ETF,ETF,30.0,,,,12006,NO,3,0.0,YES,2026-07-28,12006.0,NO,,,566.0,566.0,20.46,19.97,0,,,,
5153,IBMU,ETF,25.0,78407,ETF,ETF,30.0,26.0,28.0,,78407,NO,85,0.0,YES,2026-07-28,78407.0,NO,0.0643,0.0471,9040.0,6770.0,26.05,24.89,0,25.26,,25.24,
5160,LEND,ETF,24.91,1094659,ETF,ETF,29.0,39.0,,,1094659,NO,48,0.0,YES,2026-07-28,1094659.0,NO,0.0921,0.0893,76158.0,123900.0,25.29,24.87,0,,,25.09,
5392,NTAL,ETF,27.78,959,ETF,ETF,26.0,,,,959,NO,10,0.0,YES,2026-07-28,959.0,NO,,,330.0,330.0,28.13,23.29,0,,,,
5560,IBMW,ETF,24.83,46313,ETF,ETF,24.0,23.0,24.0,,46313,NO,77,0.12,YES,2026-07-28,46313.0,NO,0.0657,0.0271,2049.0,2590.0,25.47,24.66,0,25.16,,25.15,
5772,IBMX,ETF,24.6,44037,ETF,ETF,21.0,22.0,24.0,,44037,NO,71,0.0,YES,2026-07-28,44037.0,NO,0.0943,0.0593,2922.0,3040.0,25.23,24.39,0,24.98,,24.97,
6722,BEG,ETF,22.01,795596,ETF,ETF,9.0,0.0,0.0,3.0,795596,NO,153,0.0,YES,2026-07-28,795596.0,NO,9.3659,8.2094,152301.0,248430.0,121.25,10.89,0,70.79,,60.55,50.94
6975,EGGY,ETF,30.85,274988,ETF,ETF,5.0,2.0,5.0,10.0,274988,NO,395,0.0,YES,2026-07-28,274988.0,NO,2.3539,1.8604,82086.0,123740.0,45.95,29.14,0,39.28,36.7,38.11,35.86
7163,APPC,ETF,20.69,13379,ETF,ETF,3.0,,,,13379,NO,22,0.0,YES,2026-07-28,13379.0,NO,1.5271,0.1301,733.0,320.0,39.43,18.05,0,,,,
7239,BEX,ETF,15.78,4994709,ETF,ETF,2.0,0.0,0.0,3.0,4994709,NO,175,0.0,YES,2026-07-28,4994709.0,NO,6.7464,5.9995,1226795.0,1912660.0,86.12,7.2,0,50.18,,42.96,35.85
7375,HYNX,ETF,15.9,2772262,ETF,ETF,0.0,,,,2772262,NO,11,0.0,YES,2026-07-28,2772262.0,NO,,,1308080.0,1308080.0,38.83,15.53,0,,,,
