Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
2684,AAUS,ETF,59.88,59755,ETF,ETF,62.0,52.0,66.0,59.0,72206,NO,250,0.0,YES,2026-07-21,72206,NO,0.3192,0.1281,2447.0,7580.0,60.87,49.19,0,59.62,56.11,59.65,56.77
2960,TFNS,ETF,28.73,25390,ETF,ETF,58.0,77.0,73.0,51.0,25390,NO,277,0.0,YES,2026-07-21,25390,NO,0.2458,0.0647,1016.0,2350.0,29.09,24.3,0,27.29,26.61,27.65,26.73
3310,NPFE,ETF,27.18,42981,ETF,ETF,53.0,61.0,56.0,,42981,NO,91,0.0,YES,2026-07-21,42981,NO,0.1907,0.1186,6463.0,9280.0,27.81,23.55,0,26.82,,26.96,
3404,CTAP,ETF,28.12,3195005,ETF,ETF,52.0,59.0,44.0,58.0,3195005,NO,152,1.63,YES,2026-07-21,3195005,NO,0.516,0.4609,54403.0,38400.0,33.64,24.8,0,28.92,,28.1,27.95
4230,CVGD,ETF,25.74,45596,ETF,ETF,40.0,74.0,,,45596,NO,44,0.0,YES,2026-07-21,45596,NO,0.1971,0.085,1093.0,1820.0,26.3,24.77,0,,,25.39,
4798,BSGR,ETF,24.98,21608,ETF,ETF,33.0,46.0,,,21608,NO,28,0.0,YES,2026-07-21,21608,NO,0.0193,0.005,1462.0,680.0,25.12,24.98,0,,,,
4808,LUMA,ETF,24.12,7859,ETF,ETF,32.0,,,,7859,NO,5,5.78,YES,2026-07-21,7859,NO,,,4300.0,4300.0,24.86,21.17,0,,,,
4835,BSTS,ETF,24.97,21622,ETF,ETF,32.0,45.0,,,21622,NO,28,0.0,YES,2026-07-21,21622,NO,0.0271,0.0036,1014.0,370.0,25.15,24.97,0,,,,
5368,BTDL,ETF,25.52,26812,ETF,ETF,25.0,,,,26812,NO,6,8.44,YES,2026-07-21,26812,NO,,,2479.0,2479.0,27.37,22.75,0,,,,
6362,INT,ETF,21.54,48923,ETF,ETF,11.0,,,,48923,NO,8,13.14,YES,2026-07-21,48923,NO,,,7228.0,7228.0,23.93,15.66,0,,,,
6446,OUSL,ETF,19.42,84826,ETF,ETF,10.0,,,,84826,NO,6,12.51,YES,2026-07-21,84826,NO,,,38420.0,38420.0,23.4,13.56,0,,,,
6495,CRWX,ETF,20.49,15475,ETF,ETF,9.0,,,,15475,NO,11,9.96,YES,2026-07-21,15475,NO,,,5520.0,5520.0,28.75,15.88,0,,,,
6914,AAOZ,ETF,23.53,162027,ETF,ETF,4.0,,,,162027,NO,5,0.0,YES,2026-07-21,162027,NO,,,88925.0,88925.0,42.82,23.17,0,,,,
7011,TEMC,ETF,15.49,856,ETF,ETF,2.0,,,,856,NO,8,0.99,YES,2026-07-21,856,NO,,,257.0,257.0,22.53,15.0,0,,,,
7020,RMBX,ETF,15.28,23326,ETF,ETF,2.0,,,,23326,NO,14,0.0,YES,2026-07-21,23326,NO,,,4492.0,4330.0,23.61,11.98,0,,,,
