Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
168,MSTC,ETF,43.95,17918.0,ETF,ETF,96.0,97.0,,,17918,NO,40,9.55,YES,2026-08-21,17918,NO,2.7432,1.2725,1469.0,2050.0,44.98,23.4,0,,,,
633,TEMC,ETF,30.81,6098.0,ETF,ETF,90.0,98.0,,,6098,NO,31,0.0,YES,2026-08-21,6098,NO,2.0909,1.1523,463.0,800.0,30.81,10.77,0,,,,
673,CHNU,ETF,30.04,53126.0,ETF,ETF,90.0,98.0,91.0,,53126,NO,99,11.54,YES,2026-08-21,53126,NO,1.3432,0.6868,5511.0,9710.0,30.05,11.63,0,16.06,,16.6,
1065,FCXG,ETF,18.27,339242.0,ETF,ETF,85.0,97.0,94.0,,339242,NO,128,8.9,YES,2026-08-21,339242,NO,1.1454,0.8168,33685.0,22610.0,18.59,9.53,0,13.49,,13.6,
4558,PJIO,ETF,64.9,391349.0,ETF,ETF,39.0,63.0,47.0,40.0,391349,NO,670,0.68,YES,2026-08-21,391349,NO,0.8984,0.3895,3324.0,10370.0,70.89,53.03,0,64.69,62.3,64.63,62.26
5042,XLKI,ETF,26.31,101884.0,ETF,ETF,32.0,44.0,13.0,50.0,101884,NO,268,0.0,YES,2026-08-21,101884,NO,0.3724,0.2661,13974.0,13330.0,28.26,22.82,0,26.36,25.89,26.32,25.87
5121,QNDX,ETF,24.17,2217554.0,ETF,ETF,31.0,53.0,,,2217554,NO,42,0.0,YES,2026-08-21,2217554,NO,0.3236,0.2607,498865.0,447740.0,24.98,22.4,0,,,,
5185,ILS,ETF,20.1,327974.0,ETF,ETF,30.0,41.0,41.0,34.0,327974,NO,350,0.0,YES,2026-08-21,327974,NO,0.0455,0.0415,31633.0,28380.0,20.53,19.64,0,19.86,20.0,19.86,19.92
5206,CBIL,ETF,25.07,601361.0,ETF,ETF,30.0,24.0,,,601361,NO,55,0.0,YES,2026-08-21,601361,NO,0.0375,0.0332,20701.0,310.0,25.15,24.68,0,25.06,,25.06,
5289,XCSH,ETF,100.11,10602.0,ETF,ETF,29.0,,,,10602,NO,4,0.0,YES,2026-08-21,10602,NO,,,3900.0,3900.0,100.41,100.05,0,,,,
5740,KAIT,ETF,24.07,25951.0,ETF,ETF,23.0,,,,25951,NO,2,0.0,YES,2026-08-21,25951,NO,,,11900.0,11900.0,24.3,23.99,0,,,,
5746,JPRF,ETF,49.75,324445.0,ETF,ETF,23.0,23.0,,,324445,NO,30,0.0,YES,2026-08-21,324445,NO,0.1164,0.0936,138231.0,147580.0,50.34,49.57,0,,,,
5901,IBDU,ETF,23.05,6946237.0,ETF,ETF,21.0,29.0,29.0,26.0,6946237,NO,1740,0.0,YES,2026-08-21,6946237,NO,0.0437,0.0319,667188.0,575870.0,23.65,22.98,0,23.08,23.27,23.08,23.21
5963,PHOX,ETF,24.4,20197.0,ETF,ETF,20.0,,,,20197,NO,10,0.0,YES,2026-08-21,20197,NO,,,5988.0,5988.0,29.61,23.87,0,,,,
6010,IBCB,ETF,24.51,950691.0,ETF,ETF,19.0,22.0,20.0,,950691,NO,103,0.0,YES,2026-08-21,950691,NO,0.1079,0.0743,48141.0,49850.0,25.48,24.47,0,24.82,,24.81,
6014,BTCU,ETF,24.0,82743.0,ETF,ETF,19.0,96.0,,,82743,NO,61,0.0,YES,2026-08-21,82743,NO,0.9768,0.6636,17168.0,26740.0,24.41,14.11,0,17.0,,17.19,
6365,BSCZ,ETF,20.06,2336971.0,ETF,ETF,15.0,30.0,22.0,16.0,2336971,NO,301,0.0,YES,2026-08-21,2336971,NO,0.0853,0.0563,79527.0,48180.0,21.16,19.98,0,20.26,20.59,20.26,20.5
6550,AINF,ETF,18.48,2032.0,ETF,ETF,12.0,,,,2032,NO,4,0.0,YES,2026-08-21,2032,NO,,,1066.0,1066.0,19.55,18.48,0,,,,
6618,BFJA,ETF,18.52,6868.0,ETF,ETF,12.0,74.0,18.0,38.0,6868,NO,153,2.47,YES,2026-08-21,6868,NO,0.11,0.0,151.0,100.0,20.61,17.16,0,17.44,,17.48,18.2
6633,TIPC,ETF,96.2,19028.0,ETF,ETF,11.0,20.0,14.0,14.0,19028,NO,254,0.0,YES,2026-08-21,19028,NO,0.2696,0.0873,380.0,1330.0,103.41,95.68,0,97.41,100.1,97.33,99.68
6753,LIBD,ETF,267.24,3105.0,ETF,ETF,10.0,18.0,17.0,13.0,3105,NO,408,0.0,YES,2026-08-21,3105,NO,1.2271,0.0429,106.0,100.0,312.6,264.6,0,272.89,279.38,272.67,277.3
