Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
1548,JBLG,ETF,15.95,5876.0,ETF,ETF,78.0,93.0,,,5876,NO,26,8.44,YES,2026-08-11,5876.0,NO,1.0443,0.5621,792.0,1010.0,15.95,10.56,0,,,,
3130,BEDY,ETF,30.16,506157.0,ETF,ETF,57.0,60.0,71.0,53.0,506157,NO,168,0.0,YES,2026-08-11,506157.0,NO,0.3419,0.332,58937.0,77350.0,30.25,26.01,0,29.13,,29.34,28.3
3661,DESK,ETF,40.71,225539.0,ETF,ETF,50.0,15.0,76.0,65.0,225539,NO,724,0.0,YES,2026-08-11,225539.0,NO,0.8272,0.7102,19617.0,60310.0,43.92,32.0,0,41.38,37.74,41.82,37.7
4260,CSRE,ETF,28.44,666001.0,ETF,ETF,42.0,17.0,29.0,52.0,666001,NO,380,0.0,YES,2026-08-11,666001.0,NO,0.4157,0.4018,135596.0,158330.0,30.07,25.09,0,28.87,27.39,28.99,28.1
4902,NCLD,ETF,22.74,691931.0,ETF,ETF,34.0,,,,691931,NO,4,0.0,YES,2026-08-11,691931.0,NO,,,581900.0,581900.0,23.89,21.8,0,,,,
4948,PHOX,ETF,25.05,5088.0,ETF,ETF,33.0,,,,5088,NO,2,0.4,YES,2026-08-11,5088.0,NO,,,,,25.05,24.82,0,,,,
5216,AAA,ETF,24.97,803913.0,ETF,ETF,29.0,34.0,41.0,34.0,803913,NO,1487,0.0,YES,2026-08-11,803913.0,NO,0.0846,0.0796,9882.0,3530.0,25.14,24.67,0,24.98,24.99,24.97,24.97
6108,CGCB,ETF,25.85,24370974.0,ETF,ETF,18.0,26.0,27.0,21.0,24370974,YES,719,0.0,YES,2026-08-11,24370974.0,NO,0.0913,0.0542,1124840.0,1065470.0,26.91,25.7,0,26.06,26.39,26.05,26.28
6418,JHCB,ETF,20.77,818654.0,ETF,ETF,14.0,20.0,23.0,17.0,818654,NO,1347,0.0,YES,2026-08-11,818654.0,NO,0.1014,0.075,15870.0,21170.0,22.04,20.57,0,21.07,21.39,21.03,21.25
6790,NYYY,ETF,44.3,9787.0,ETF,ETF,9.0,76.0,,,9787,NO,60,0.0,YES,2026-08-11,9787.0,NO,0.9589,0.0989,432.0,140.0,49.07,38.69,0,42.67,,42.55,
7217,NBIC,ETF,16.5,14242.0,ETF,ETF,3.0,,,,14242,NO,21,4.23,YES,2026-08-11,14242.0,NO,3.5699,2.1706,5275.0,6150.0,26.86,10.51,0,,,,
7257,ORCZ,ETF,17.45,108199.0,ETF,ETF,3.0,,,,108199,NO,20,0.0,YES,2026-08-11,108199.0,NO,2.4464,2.1132,51152.0,61730.0,29.82,15.99,0,,,,
7413,RIOX,ETF,26.64,987880.0,ETF,ETF,0.0,3.0,0.0,53.0,987880,NO,401,0.0,YES,2026-08-11,987880.0,NO,6.6118,5.966,181895.0,141970.0,153.75,12.96,0,43.6,41.41,39.69,34.63
