Rank,Ticker,Type,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,Latest Volume,9M+ Volume,History_Days,Gap (%),HVE,HVE Date,HVE Volume,IPO,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,SMA50,SMA200,SMA10W,SMA30W
788,ORCZ,ETF,29.82,99761,ETF,ETF,88.0,,,,99761,NO,8,0.0,YES,2026-07-24,99761,NO,,,25800.0,25800.0,29.82,23.05,0,,,,
953,GSIB,ETF,63.21,143339,ETF,ETF,86.0,81.0,87.0,82.0,143339,NO,652,0.0,YES,2026-07-24,143339,NO,1.0119,0.702,9073.0,18740.0,64.46,43.61,0,59.56,53.8,60.0,55.58
967,FTXH,ETF,38.97,11653316,ETF,ETF,86.0,83.0,86.0,79.0,11653316,YES,2472,0.0,YES,2026-07-24,11653316,NO,0.8264,0.7277,35895.0,175430.0,42.87,25.77,0,36.49,33.87,37.0,35.02
2350,BKGI,ETF,46.1,1094505,ETF,ETF,67.0,70.0,56.0,73.0,1094505,NO,931,0.04,YES,2026-07-24,1094505,NO,0.4256,0.3616,233963.0,282940.0,46.84,37.5,0,45.38,43.11,45.46,44.42
3434,WCMG,ETF,20.99,57342,ETF,ETF,53.0,34.0,,,57343,NO,65,0.0,YES,2026-07-24,57343,NO,0.3743,0.2549,1801.0,3200.0,22.3,19.47,0,21.18,,21.19,
4374,XLEX,ETF,26.15,14157,ETF,ETF,40.0,97.0,,,14157,NO,36,0.0,YES,2026-07-24,14157,NO,0.7929,0.4364,1857.0,3150.0,27.5,20.75,0,,,,
4453,DRMY,ETF,45.64,34316,ETF,ETF,39.0,,,,34316,NO,7,0.0,YES,2026-07-24,34316,NO,,,12133.0,12133.0,51.25,42.72,0,,,,
4504,TDAQ,ETF,26.02,712492,ETF,ETF,38.0,17.0,40.0,41.0,712492,NO,223,0.0,YES,2026-07-24,712492,NO,0.4941,0.4387,227727.0,261600.0,29.51,22.7,0,27.82,26.32,27.64,26.26
4780,LEND,ETF,25.05,265216,ETF,ETF,35.0,42.0,,,265216,NO,47,0.0,YES,2026-07-24,265216,NO,0.0864,0.0836,67815.0,80280.0,25.29,24.89,0,,,25.11,
4961,LOEV,ETF,15.28,251998,ETF,ETF,32.0,,,,251998,NO,5,0.0,YES,2026-07-24,251998,NO,,,14550.0,14550.0,15.56,14.25,0,,,,
5019,TMNS,ETF,49.82,5516,ETF,ETF,31.0,36.0,34.0,34.0,5516,NO,167,0.0,YES,2026-07-24,5516,NO,0.0614,0.0165,409.0,680.0,50.7,49.74,0,50.03,,50.04,50.2
5275,LDRT,ETF,24.92,2762330,ETF,ETF,28.0,38.0,31.0,32.0,2762330,NO,422,0.0,YES,2026-07-24,2762330,NO,0.0766,0.0585,59760.0,58860.0,25.8,24.84,0,25.04,25.24,25.04,25.19
5331,EQQQ,ETF,38.12,11259,ETF,ETF,27.0,,,,11259,NO,2,0.0,YES,2026-07-24,11259,NO,,,2400.0,2400.0,39.1,38.08,0,,,,
5334,MUNB,ETF,99.65,29319,ETF,ETF,27.0,32.0,28.0,29.0,29319,NO,234,0.0,YES,2026-07-24,29319,NO,0.1279,0.0375,568.0,120.0,102.82,99.35,0,100.65,101.13,100.65,101.13
5775,THRV,ETF,24.08,36811,ETF,ETF,21.0,43.0,29.0,25.0,36811,NO,205,0.1,YES,2026-07-24,36811,NO,0.0614,0.0404,3562.0,1870.0,26.64,23.87,0,24.3,24.65,24.27,24.53
6182,LQDW,ETF,23.44,1735403,ETF,ETF,16.0,22.0,21.0,19.0,1735403,NO,982,0.0,YES,2026-07-24,1735403,NO,0.0955,0.0865,60624.0,65750.0,25.54,23.4,0,23.81,24.39,23.81,24.14
6223,AOTS,ETF,22.43,50709,ETF,ETF,15.0,75.0,40.0,18.0,50709,NO,146,0.3,YES,2026-07-24,50709,NO,0.265,0.0813,1214.0,330.0,25.44,20.29,0,22.9,,22.86,22.69
6822,NBIC,ETF,17.81,12788,ETF,ETF,7.0,,,,12788,NO,9,0.0,YES,2026-07-24,12788,NO,,,3537.0,3537.0,26.86,15.84,0,,,,
6899,STLU,ETF,17.27,183476,ETF,ETF,6.0,6.0,4.0,,183476,NO,79,0.0,YES,2026-07-24,183476,NO,1.4696,0.9093,22532.0,18890.0,43.84,13.43,0,21.52,,22.54,
6922,TDCL,ETF,17.15,3753,ETF,ETF,6.0,,,,3753,NO,9,0.0,YES,2026-07-24,3753,NO,,,512.0,512.0,21.79,15.83,0,,,,
